Original(Korean),Basic Translation(google trans),comp1 score,comp2 score,comp3 score
도대체 왜 저런데 ? 애두 아니구 ?,Why personify it like that Isnt it sad,0.531968,0.624972,0.771835
냅둬라. 지 몸에 세균소독 한다구 저런다.,allow it entirely Its like fix the dead body,0.497940,0.592382,0.807306
세균은 얼어죽을 ... 다들 멀쩡한데 뭐 씨발 바이러스가 있다고 ...,The seed will block Everybodys fine but theres a shag computer virus,0.607629,0.609326,0.755383
위에서 있대면 있는가부다 해야지 어쩔것이여,If you live from above you have got to cause it,0.478650,0.594401,0.779926
아 ... 소독을 했는데도 이 ...  ... 근지럽네 계속 ...,Ah yet after sterilization this,0.574189,0.713893,0.810009
그만 좀 ! ... 발 밑이나 제대루 봐.,quit it facial expression at your invertebrate foot or your groundwork,0.415789,0.566485,0.869828
"그려. 현서 물건 떨어진게 없나, 발자국이 없나 ... 샅샅이들 봐.",Drawn represent there anything that feature come out of the seo no footprint count at them,0.611566,0.631283,0.746103
"근데, 현서가 전화루 좀 자세하게 얘기한거 없어 ? 하수구 특징이라든가 ...",By the way hasnt Hyunseo babble about the sound in contingent characteristic of toilet,0.671873,0.661871,0.754696
그게 음 ... ‘ 큰 하수구다 ’ 그랬지 !,Thats um Its a big sewer,0.585616,0.571542,0.823931
......,,1.000000,1.000000,1.000000
여기 크잖아 ! 여지껏 본 데 중에 젤 커 !,Its large here Ive check it therefore much its colloidal gel,0.645753,0.680774,0.763619
그래. 이번엔 꼭 찾을꺼 같다.‘,okay I will unquestionably incur it this fourth dimension,0.468249,0.651411,0.807225
잠깐 ! 박강두 ...  나 좀 똑바루 봐 봐,postponement parkland Kangdoo facial expression at me,0.441983,0.557125,0.822070
... ?,,1.000000,1.000000,1.000000
마지막으루 딱 한번만 묻겠는데 ... 현서한테 진짜루 전화가 왔어 ?,Last meter Ill exclusively need once Did you rattling call Hyunseo,0.568613,0.631364,0.806073
또 그 소리 !,That auditory sensation over again,0.353685,0.670234,0.879809
현서가 살아있다는게 그렇게 믿기 싫어 ?,get along you hate to think that seoseo make up animated,0.646100,0.697363,0.746006
낸들 현서가 안보구 싶냐 ! 그냥 확인사살 차원에서 ...,Dont you need to view NANDLE SEO Just to earn sure,0.508648,0.605524,0.872718
조용 !,quiet,0.673509,0.673509,0.817951
... 현서니 ?,Hyunseo,0.668906,0.824835,0.680964
숙여 !,juke,0.701567,0.597490,0.722437
쉿 ! ,Shh,0.358579,0.587868,0.694253
뭐야 도대체 ... 저 인간들 ?,What the infernal region those world,0.531055,0.604619,0.770995
"... 형, 나 발 축축해",blood brother Im moisture,0.589396,0.589396,0.714684
그러게 물 밟지 말라 그랬잖아 ... 일루와,I differentiate you not to step on it like that Illuwa,0.547360,0.636406,0.766273
와 ! 돈 두 있다 !,Wow There constitute two money,0.486203,0.593876,0.852143
그건 그냥 나둬,exactly bequeath it,0.614186,0.614186,0.704188
왜 ? 가질래 ...,Why I want to feature,0.621467,0.588363,0.788543
냅두라니까 ! 그거까지 손대면 절도야 절도 ... 도둑질 ! 알어 ?,allow it only If you contact that its theft Theft theft bash you have intercourse,0.606160,0.641262,0.743188
어차피 지금 훔치는 중이잖아 ? ,Youre slip now anyways,0.439637,0.602552,0.845691
"세주야, 이건 도둑질이 아냐. 우린 방금 매점서리를 한거야, 매점서리 ...",Seju this be not a stealing We just did the stalling ice the stall hoar,0.611904,0.635014,0.790585
그게 뭔데 ? 서리 ...,what make up that Robert Frost,0.401013,0.581601,0.746542
진짜 모르냐 ? 세대차이 심각하구만 ... 아무튼 !,practice you real not know The genesis gap live sober anyhow,0.566335,0.571285,0.763019
우와 ... ,Wow,0.522105,0.813148,0.822263
... 세주야 ... ,Sejuya,0.809591,0.656086,0.669048
뛰어 ! ,black market,0.328076,0.576021,0.805363
꺄악 !,Wicked,0.613198,0.613198,0.749505
... 어 ...  형 !,uh blood brother,0.570538,0.532212,0.714689
뭐야 ...  형 ! 일어나 !,What embody it brother ignite up,0.501061,0.555498,0.801987
울지마 ... 울지마 ... ,Dont war cry dont war cry,0.504905,0.503863,0.837741
...  ...,,1.000000,1.000000,1.000000
너 혹시 ... 핸드폰 있니 ?,Are you manage you own a cubicle telephone set,0.445446,0.615773,0.811687
... 진짜 신비롭지 않냐 ? 이 상황에서 ...,Isnt it real mysterious In this berth,0.600100,0.642288,0.771540
빨리 깨워. 시간 없어.,ignite up promptly There be no fourth dimension,0.477744,0.594808,0.815001
잠깐만 냅둬라. 앤 짬짬이 눈을 붙여줘야 돼 ...,get out it a second Anne Cheng need to shut her center,0.522315,0.611907,0.824968
그럼 그냥 여기 놔두구 가자. 어차피 도움두 안되는데.,and so countenance exactly allow it here I pitch aid anyways,0.605361,0.696181,0.791098
니들 ... 잠깐만 앉어봐라.,cat model down for a second,0.559766,0.569352,0.772235
니들 보기엔 ... 강두가 그렇게두 한심하냐 ? ,To you cat be Kangdu thus pathetic,0.528995,0.659445,0.860996
네,Yeah,1.000000,1.000000,0.843826
으유 ... 느그들은 잘 모르겠지만 ... 나는 이런 쫍은데서 하루 종일,Ugh I dont have intercourse about them Ive cost like this all Clarence Day,0.686219,0.636629,0.750793
... ?,,1.000000,1.000000,1.000000
가끔씩 강두 이 놈이 눈빛이 확 - 변할 때가 있거던 ? 뭐시랄까 ...,on occasion Kang Doo this guys eye live changingdid he always exchange What act you guess,0.645883,0.645883,0.748232
... 거시기 ... 아무튼 말 나온 김에 ! 내 평생 첨이자 마지막으루다가,cock Anyway while I constitute babble Its my first and last life,0.641208,0.609327,0.770135
우리가 말이다 ... 이렇게 오늘날 졸지에 세균 훼 - 미리가 되가지구선,Were talking about it like this the bacterium constitute on the raise today,0.641338,0.675050,0.766106
"하기야 ... 성수대교 무너질 때 떨어져 죽은 애들이나, 길가다 장갑차에 깔려",Hahaha kid who precipitate off when Seongsu bridge circuit give,0.545231,0.692688,0.833702
... ?,,1.000000,1.000000,1.000000
하여튼 ! 이런 황당한 일들은 그저 한가지 결론밖에 없는겨 !,anyways These absurd thing experience exclusively one closing,0.600285,0.654524,0.769761
......,,1.000000,1.000000,1.000000
게다가 만일 ... 진짜루 만에 하나 ... 째진 주댕이루 할 말은 아니다만 ...,Besides if its its the only one in the substantial ru,0.505908,0.618534,0.811271
...,,1.000000,1.000000,1.000000
저번처럼 ... 너 왜 다른 집 애새끼 손 붙잡고 뛰었냐 이 병신아 ... 이딴소리,Like last prison term Why come you black market into another business firm check paw,0.519359,0.595814,0.755010
... 나야 앞으로 살아봤자 ...  니들이 평생 애를 짊어져야 되는겨 ...,its me countenance unrecorded in the future tense you own to acquit your kid all your life,0.602003,0.643427,0.763970
왜 그려 ?,Why attraction,0.603031,0.715190,0.698824
... 보는데 ...,I run into,0.719706,0.735505,0.823355
... ?,,1.000000,1.000000,1.000000
우릴 봐 ... 아까부터 ...,facial expression at us from before,0.394071,0.597242,0.818212
... !,,1.000000,1.000000,1.000000
쏴 !,Shoot,0.694901,0.694901,0.852758
씨바 ... 총알 ... !,Ciba bullet train,0.612150,0.648567,0.779453
젠장 ...  총알이 차에 있는 ...,shucks slug in the machine,0.671115,0.749040,0.786871
트럭으루 뛰어 !,leap over the truck,0.621344,0.621344,0.656510
내껀 ... 한 발 남았는데 ... !,I stimulate one snapshot I take one left,0.457207,0.608804,0.785914
니 총 나주고 !  어여들 뛰어 !,consecrate me your accelerator pedal Hey parachuting,0.422519,0.658437,0.825566
아부지 ! 빨리 !,founding father Quickly,0.370854,0.537755,0.774873
니나 빨 리가 !  한 방으루 끝내버릴겨 !,Nina draw net ball terminate one way,0.617425,0.644859,0.821821
일단 일루와요 !,first off follow on,0.541623,0.475892,0.664598
남주 너 ...  차에 들어가 !,Namjoo You drop dead into the elevator car,0.535815,0.654580,0.848561
괜찮다 ...  ... 움직이는 걸 처음 쏘니까 ...,Its okay because its my first clip strike,0.621938,0.614944,0.746059
일루 와 봐 ... 더 와 ...,amount on seminal fluid on,0.321369,0.476108,0.767361
헉 ... !,Ugh,0.552273,0.770455,0.718973
... !,,1.000000,1.000000,1.000000
안돼 - !,No,0.179473,0.587018,0.812882
으으 ... 아부지 !,Ugh founding father,0.422160,0.502607,0.788699
... 아 ... 아 ...,ah ah,1.000000,1.000000,1.000000
아 - 아악 !,AhAh,0.692820,0.688197,0.699045
... 이 ... 이런 씨바 ... 뭐 이런 개깉은 ...,this this Ciba something like this,0.697297,0.719060,0.679755
으흐 ...  ... 어떡해 현서 !,Ugh What practice you practice,0.484765,0.643757,0.749944
.....,,1.000000,1.000000,1.000000
빨리 도망가 !,political campaign out fast,0.499917,0.642788,0.745632
...,,1.000000,1.000000,1.000000
우리 잡히면 안돼 ! 현서가 기다리는 ... 빨리 가 !!,We pitch live enamor Hyunseo constitute waiting disco biscuit fast,0.579904,0.655614,0.742889
"방역요원 부상, 괴생물체 기습으로 방역요원 부상 ...",hurt of quarantine personnel department raise of quarantine personnel department and hurt of quarantine personnel department,0.428346,0.618071,0.869076
이봐요 ! 거기 !,Hey there,0.207642,0.517963,0.793226
으아 ! ... 그 !,OMG That,0.510875,0.626743,0.691202
... 보 ... 보균가족 ! 도주 보균가족 발견 !,Bo Bogyun folk escape cock Bogyun kin,0.574897,0.645527,0.816073
빨리 응급차 불러 !,shout out the parking brake auto promptly,0.520969,0.621113,0.852400
네 !,Yeah,1.000000,1.000000,0.843826
누드 김밥 !,nude sculpture Kimbab,0.656405,0.598645,0.866916
천하장사 소세지 !,Chuansha Sausage,0.636965,0.717072,0.807439
삶은 계란 ! 떡복이에 들어있는거 ...,boil nut Whats in the bokbok,0.497384,0.644500,0.802868
가게집 짜장면 ! 배달시킨거 말고 ...,Shop home Jjajangmyeon Not the obstetrical delivery,0.578524,0.654673,0.783212
크으 ...,Big,0.744772,0.744772,0.708187
우리 나가면 짱께집부터 가자.,When we get out lets die to the planetary house,0.581318,0.664778,0.802340
"오케 ... 아니, 난 나가자마자 황도부터 먹을꺼야.",OK nobelium Im depart to eat from the zodiac as soon as I choke out,0.586450,0.593934,0.759725
황도가 뭐야 ? 쭝국요리 ?,What be the ecliptic National cuisine,0.508821,0.599867,0.782439
진짜 황도를 모른단 말야 ?,You dont acknowledge the substantial zodiac,0.558691,0.633199,0.770780
... ,,1.000000,1.000000,1.000000
야 ... 세대차이 엄청나구만 ...,Hey the multiplication gap is huge,0.552342,0.632445,0.755742
와 ! ,Wow,0.900000,0.900000,0.843826
잠깐 ...,postponement,0.396691,0.632851,0.896349
왜 ?,Why,0.776393,0.776393,0.843826
... 온다 !,issue forth,0.223842,0.421587,0.764033
... 왔어 ?,Im hither,0.420161,0.476115,0.770618
쫄거 없어,naught,0.423390,0.644005,0.828332
... 오케. 또 한 명 나온다 ...,Okay Another one get along out,0.632552,0.658699,0.754318
진짜 ?,genuinely,0.570538,0.666022,0.814512
이번엔 반드시 ... 잘 터지는 최신 핸드폰 오빠가 뚝 - 떨어진다 ...,This fourth dimension surely The late cellular telephone phone blood brother pop music well,0.589807,0.642404,0.744796
...,,1.000000,1.000000,1.000000
얼굴두 잘생기구 머리는 조막만한 오빠가 ...,The nous of both handsome look own a little blood brother,0.608861,0.618630,0.747111
자 ... 나온다 ... 잘 터지는 오빠 ...,forthwith its descend out your belt down crony,0.525031,0.635752,0.837672
... ? !,,1.000000,1.000000,1.000000
안 돼 !,No,0.179473,0.587018,0.812882
... 아빠 ...,Dad,0.484082,0.484082,0.688136
... 현재 그 탈출한 보균자 가족 중 일부가 아직도 행방이 묘연하구요.,At present some of the escaped family unit of immune carrier be still miss,0.544881,0.592425,0.809792
네 ... 그 맥락에서 전격적으로 이 ...  ‘에이전트 엘로우’ ... 맞죠 ?,Yes In this setting this constitute federal agent Yellow right wing,0.672994,0.721300,0.759090
그렇습니다. 이 ‘에이전트 엘로우’ 라는 것은 ... 원래 미국이 90년대 후반부터,Thats mighty This federal agent Yellow be Originally the United State Department from the later 90s,0.618646,0.668687,0.742680
도주 보균자 가족> 전염병 예방법 위반 / 공무집행 방해 / 현상금 1000만원 ...,take flight kin extremity rape of infectious disease bar method Interfering with public murder Bounty 10 million win,0.626808,0.599532,0.764966
그릇 문 옆에 있어요 ! 본인 왼쪽에 ...,Its next to the sports stadium room access To the left hand of yourself,0.491299,0.671507,0.811010
... 아 네 !,Ah yes,0.784376,0.923725,0.692090
... 사장님 그럼 전 이만 ...,The knob and so Im not,0.562317,0.654098,0.808145
아이구 네 ... 저기 파출소장님께 안부 좀 ... 내 한번 들른다 들른다,Hey yes Say howdy to the constabulary tribal chief over there discontinue by,0.606025,0.606025,0.742926
아이구 희봉아 - 이 지지리 복두 없는 놈아 ... !,Im Hee Bongah,0.250740,0.595378,0.899199
......,,1.000000,1.000000,1.000000
그나저나 현서는 ? 찾는다구 그 난릴 피더니만 !,By the way seo Im look for that but Im but eat him,0.556620,0.587161,0.751335
... 현서 ... 현서는 사실 애초부터 씨발 ...  강두형이 원래,seoseo seoseo actually know from the very lead off,0.553337,0.602451,0.794743
뭔 소리여 ?,What personify you speak about,0.360146,0.612741,0.797020
지 할아버지두 하늘나라에 갔으니까 ... 같이 잘 있겠지 ...,G grandad both go to heaven indeed theyll constitute together,0.627407,0.627407,0.764591
아저씨 총 좀 ... 젤 쎈걸루 딱 하나만 ! 내 더 이상 민폐 안끼칠게 !,Misters gun precisely one gel Im not pop off to liquidate any more,0.606507,0.606232,0.768683
야 임마 ! 니가 무슨 총질을 하겠다구 그래 ?,Hey dude What comprise you conk out to film,0.590323,0.556528,0.796355
그럼 이 사람들 좀 불러줘요 !  ,and so prognosticate these mass,0.566548,0.599487,0.767200
진정하구 ... 너 일단 좀 앉어봐 ...,Calm down and sit down down first,0.574040,0.595846,0.816839
아저씨 나 사흘 안에 그 짐승 잡아 죽일꺼거든 ? 딱 사흘 안에 작살내구,Youre die to entrance and kill the beast in three days I merely harpoon it in three days,0.613605,0.609225,0.770932
정신 들죠 ?,Are you disturb,0.593859,0.617527,0.741517
......,,1.000000,1.000000,1.000000
최신형 베레타예요. 자세 연습 쪼금만 하세요.,Its the late Beretta answer a little bite of military capability practice session,0.588065,0.652079,0.786452
전부 ‘토리’ 예요. 잘만 쏘면 토리 한발루 코끼리두 죽습니다.,Its all Tori If you charge good two elephant will conk,0.578950,0.610567,0.839756
그리구 이거 ...  하루 세 번 식후 30분에 두 알씩.,And this three contraceptive pill three multiplication a day half an hour,0.606587,0.669350,0.773877
시간이 없거든. 빨리 가방 매요.,I dont take in fourth dimension Fasten the traveling bag,0.544881,0.652542,0.765524
사장님 전화한지 벌써 몇 분 지났어요. 일분 내루 경찰들 몰려와요.,Its be a few hour since my political boss call me constabulary total over in a min,0.574684,0.627781,0.772445
... !,,1.000000,1.000000,1.000000
얼마 안되요. 급할때만 써요.,Not much I practice it but in a precipitation,0.529105,0.599594,0.786133
...  저기 ... 이름이 ?,over there your public figure,0.383190,0.572311,0.843305
으아아악 -,Awha,0.301939,0.547266,0.746298
진짜루 마취제 정량 놨다말야 ? 근데 저래 ?,Do you cause a substantial anesthetic venereal infection But what,0.616446,0.655741,0.761264
분명히 투여했슴다. 그리고 한시간 지난겁니다.,It be in spades distribute And its cost an hour,0.558004,0.698277,0.830161
......,,1.000000,1.000000,1.000000
뭐야 그럼 ? 어쩌란 말야 ? ... 조직검사 당장 끝내야 되는 판에 ...,What embody it and so What act you mean to the home that require to be terminate instantly,0.557833,0.616068,0.786126
사실 본인은 ... 검사를 할테면 하라구 그러거든요.,Actually Im Im tell you to manage the run,0.492540,0.617927,0.801618
생살을 쨀테면 째라 ... 마취만 말아다오 ?,When it get to life sentence dont you Dont just anaesthesia,0.587591,0.636839,0.769810
으 - 아아 - 아으으윽 !,Uhahahahuh,0.365776,0.365776,0.575451
도대체 왜 저런다니 ! 왜 ! 왜 ! 왜 !,Why constitute you do that Why Why Why,0.469981,0.608428,0.746616
......,,1.000000,1.000000,1.000000
마취를 해주면 눈감구 자지 왜 안자구 지랄이야 ? 왜 ! 왜 !,If you answer anesthesia why dont you sleep with your optic shut Why Why,0.618826,0.628893,0.772815
전화오면 나간댑니다.,shout me when you do,0.404252,0.598677,0.866197
뭐 ?,What,0.511696,0.511696,0.800700
손에 쥔거 함 보세요 ...,facial expression at what you control in your paw,0.381174,0.609332,0.822684
... 왜 저래 ?,Why represent that,0.412919,0.737070,0.832232
안자구 나간다구요. 환생한 딸 만나러 ...,Im not go out To see a reborn daughter,0.481827,0.527177,0.847749
Oh my god ! What's this ? 맙소사 ! 이게 무슨 ...,Oh my god Whats this Oh My Supreme Being What is this,0.591763,0.599291,0.759447
eh oh ... well I guess it is 이게 저 ... 상황이 ...,eh oh considerably I approximate it embody this,0.556202,0.625870,0.766985
Oh no ... let's stop it first ! 일단 좀 중단합시다 !,Oh no net ball turn back it first allow hold on a small,0.620442,0.639015,0.775952
잠깐 스톱.,catch for a present moment,0.369913,0.587133,0.808598
Mr. Park ! I heard your daughter is alive ...,Mr Mungo Park I get wind your daughter embody live,0.627937,0.595158,0.742522
박강두씨 당시 딸이 살아있다면서요 ?,You say your girl embody live at that time,0.551757,0.606067,0.765483
Are you serious ?,Are you serious,0.625819,0.625819,0.693507
진짭니까 ?,Are you sober,0.421300,0.454632,0.759134
... 예 ... 내 딸이 지금 강변에 하수구에서 날 기둘리 ...,Yes my daughter make up instantly cannonball along out of the sewerage on the riverside,0.536442,0.622956,0.804795
Yes. My daughter is waiting for me in the dark ditch of Han River.,Yes My daughter embody waiting for me in the dark ditch of Han River,0.640718,0.650804,0.757072
Jesus ! Why didn't you report to the police or the military ?,Jesus Christ Why didnt you account to the constabulary or the military,0.647506,0.697143,0.747366
아니 왜 경찰이나 군대에 알리지 않았습니까 !,No Why didnt you enjoin the constabulary or the army,0.592412,0.595364,0.750651
...  ... 그게요 ...,thats it,0.752860,0.752860,0.729342
Haven't you thought of talking to TV station or any kind of,Havent you imagine of talking to TV place or any variety of,0.711948,0.732746,0.736423
방송국이나 인권단체 같은데라도 얘길 좀 해보지 그랬어요 !,I didnt want to talk about it still at a air station or a human right establishment,0.598265,0.635738,0.774749
그게 ... 그게 ...  아무도 ! ... 내 말을 안들어줘 !,Its its nobody dont listen to me,0.564890,0.720320,0.835566
Because nobody fuking ! listen to me ...,Because nobody fuking listen to me,0.610758,0.651614,0.817036
그러게 내 속이 지금 씨 - 커멓게 썩어 문드러져 !,Thats how my breadbasket make up correct nowits rotten and itch,0.628584,0.707557,0.737440
......  음 ...... so my heart is ... you know ...,therefore my nitty-gritty embody you know,0.434400,0.638077,0.847218
으흐흐흑 현서야 ... 아빠가 미안하다 ... 흐흑 ...,Its uhhyeongseo Im sorry for my male parent,0.627469,0.571678,0.760925
역시 바이러스가 뇌에 침투한게 맞네요. 아까 얘기했던 대로,After all the computer virus get penetrated the nous As I state before,0.601501,0.601501,0.730887
그렇죠 ?,right wing,0.566774,0.629396,0.712296
전두엽 쪽에 바이러스가 있는게 확실합니다. 그렇지 않고서 과거에 정신,It is clear that there is a computer virus on the frontal lobe Otherwise it is a disembodied spirit in the past,0.588661,0.645078,0.748955
맞아요. 자기가 만든 망상세계에 완전 백퍼센트 몰입한 상탭니다.,Yes Its a 100 immersive award in the human race of delusion you wee-wee,0.506608,0.615760,0.815677
역시 이 사람 뇌가 유일한 희망입니다.,once again this human mental capacity is the only hope,0.528985,0.623906,0.748809
예 ?,Yes,0.701027,0.952860,0.693569
바이러스가 이 속에 꼭 있을겁니다 ...,computer virus must represent in this,0.537599,0.610024,0.701803
뭔 얘기죠 ?,What are you peach about,0.396505,0.541186,0.758693
모르셨나 ? 어제 사망한 미 8 군 도날드 하사관 사체부검에서 바이러스가,Did you not sleep together computer virus at a Corporal postmortem examination of police sergeant Donald Eighth who choke yesterday,0.480480,0.590681,0.807067
오 ...,Five,0.161017,0.244386,0.562551
외부에는 아직 비밀로 하구 있구요. 조사팀 소수 핵심멤버들만 알고 있는,There cost notwithstanding a secret outside exclusively a few key fellow member of the research squad experience,0.530213,0.630401,0.773118
... 노 바이러스 ? ...,no computer virus,0.498664,0.587733,0.743010
음 ...  아마도 초기 과정에서 오류가 좀 있었나,Um perchance there be some erroneous belief in the initial cognitive operation,0.489813,0.605855,0.816364
하하 ... 어쩌죠 ? 지금 바이러스 땜에 온 나라가,Haha what Because of the computer virus the whole body politic,0.545240,0.671844,0.738034
그러게요. 에이전트 옐로우 살포 일정까지 다 잡혀있는데 말입니다.,Iknow right The federal agent yellow spray schedule is all up to date,0.581860,0.683032,0.788390
너무 걱정 마세요. 이 사람 뇌에서 꼭 나올겁니다. 바이러스가 ...,Dont care too much It will number out of this human wit computer virus,0.570230,0.570319,0.732874
물론이죠 ! 물론 전두엽 조직검사를 진행합시다. 보다 적극적인 조사가 ,Sure Of course LET come a frontal biopsy A more active research worker,0.474551,0.602789,0.817078
... 바이러스가 없구나 ?,be there no computer virus,0.591393,0.512706,0.723248
... !!,,1.000000,1.000000,1.000000
... ?,,1.000000,1.000000,1.000000
그치 ? ... 바이러스가 없는 거지 !,cost not it no computer virus,0.641825,0.646576,0.724587
야이 씨 - 이발 바보 새끼들아 ! 이거 안 놔? 손 안치워 ?,YaiHaircut fritter away Dont you lay this Dont you commit your helping hand off,0.478999,0.604775,0.794931
진정하세요. 머리 움직이지 마시구 ...,still down Dont go your school principal,0.619184,0.617290,0.737051
헛지랄 그만하고 이 씨발것들아 ... 있지도 않은 걸 이 개지랄을 !,halt fussing and fuckin this you dont still get this shag,0.595322,0.730170,0.801069
현서야 !,Hyunseo,0.668906,0.889480,0.686526
혀 - 언 - 서 - 야 !,Tongueunstandinghey,0.526843,0.640746,0.762017
뭘 이렇게 많이 만드나 ? 뭐에다 쓰게 ?,What practice you relieve oneself hence much What do you spell for,0.424816,0.566577,0.778374
짐승들이 원래 불을 무서워하잖아요.,The fauna make up earlier afraid of attack,0.602096,0.550424,0.765597
짐승 ?  데모에 웬 짐승 ?,animate being What animal on the demonstration,0.485842,0.680693,0.855654
그게요 ...  ... 그동안 텅 비었던 고수부지에,Thats in the empty cause,0.501891,0.624375,0.862919
따라서  여기 꼭 나타난다 ? 그 놈이 ...,So it must come along here That guy cable,0.657484,0.657484,0.698216
그러쵸. 백 퍼센트.,justly Hundred percentage,0.619868,0.649943,0.744307
아주 도사구만 ... 손이 안 보인다 손이 ! 딸딸이 저리가라네 그냥 ...,Its but a sword I cant picture my paw jerk out just now,0.496457,0.628825,0.803385
내가 잘하는게 이것 뿐이 없어요.,This personify not the only thing I arrange considerably,0.533092,0.622469,0.785109
그러게 공부를 좀 그러케 열씨미 했으면 ... 요 극렬 좌경 빨갱이 새끼야,If youve constitute so keen on read like this Yo youre a sissy son,0.529660,0.671897,0.832296
"나, 아테네올림픽 화염병 남자개인종합 금메달리스트 ...",I Athens Olympics men soul Au medal winner,0.426010,0.588017,0.852906
저거 봐 ! 괜찮다니까 !,facial expression at that Its okay,0.594056,0.597880,0.801634
... 그래두 ...,but,0.507107,0.589322,0.706271
세주야. 이 기회를 놓치면 왼전히 끝장이야 ...,Seju If you omit this probability its all over,0.670879,0.653824,0.746591
무서워 ...,Im mark,0.558668,0.558668,0.749055
잘 봐 꼬리에서 등짝위루 ... 몇 발짝만 뛰면 줄이 딱 잡혀 ! 순식간이라니까 !,facial expression carefully From the ass to the back Just a few pace the air cost perfect Because it represent in an wink,0.565405,0.608340,0.759588
...  ...,,1.000000,1.000000,1.000000
하루종일 이렇게 간다 만다 싸우다가 벌써 몇 시간째야 ?,I get all Clarence Day like this How many hour feature you already constitute push,0.577748,0.651504,0.753115
...,,1.000000,1.000000,1.000000
시간만 이렇게 질질 끌다가 제 잠에서 깨면 어쩔래 ? 저쪽편 시체들은,What if I drop behind this fourth dimension out and stir up up from my eternal rest The torso on the other side,0.538106,0.630307,0.754934
그냥 이 속에 있음 되잖어 ...  구멍 속에 있자 계속 ...,Its precisely in this Lets check in the hole,0.575304,0.698438,0.802822
소용없어 ... 아까 생각 안나 ? 너 꼬리에 잡혀서 끌려나갔잖아 ...,No role camber you recollect of it before You capture capture in the ass and draw out,0.605503,0.628327,0.729395
...,,1.000000,1.000000,1.000000
아깐 저 놈이 그냥 장난치다 놔준거야 ... 우릴 먹으려구 마음만 먹었으면 ...,Because he hardly countenance me toy I scarce need to eat us,0.556351,0.637766,0.827340
...  좋아 그럼 ... 이러케하자,okay and so allow cause this,0.644892,0.644892,0.755403
... ?,,1.000000,1.000000,1.000000
누나가 먼저 뛰어가서 저 줄을 잡으께 ... 줄을 타고 위로 올라가서 ...,My baby will draw first and hitch that job need the logical argument and conk up,0.605748,0.610879,0.773810
... 줄을 위로 끌어 올린 담에 이 쪽으로 가지고 와서 너 한테 내려줄께 ... ,Im choke to contribute this upwardly to the wall with the Mexican valium upwardly and throw it off to you,0.561631,0.615842,0.778692
... 손이 안닿잖아 줄이 짧아서 ...,You cant touch because the logical argument be forgetful,0.522205,0.650671,0.818151
누나 교복이랑 치마랑 있잖아. 이거라두 더하면 돼지 어때 ?,You take a schooling uniform and a doll How about a slovenly person with this,0.654853,0.636698,0.728231
...,,1.000000,1.000000,1.000000
... 알겠지 ?,draw it,0.517248,0.651995,0.720245
... 이때쯤이면 ... 아빠가 올 줄 알았는데 ...,By this time I call up papa would do,0.535337,0.602687,0.774302
... 뭐 ?,What,0.511696,0.511696,0.800700
무서우면 가지마 누나 ...,Dont get if youre daunt,0.580125,0.628721,0.824785
남주야 ...,Namjoo,0.777542,0.640630,0.792499
찾았어. 엄청나게 큰 하수도야. 지금 들어가고 있어.,I find oneself it Its a huge gutter Im incoming forthwith,0.603592,0.603592,0.731523
... 어디냐 ?,where constitute you,0.307255,0.608047,0.819163
원효대교 북단 바로 아래. 핏자국을 따라서 들어오면 ...,Just below the northern conclusion of Wonhyo Bridge When you travel along the bloodstain,0.509913,0.604285,0.759504
아 - 악 ,Ahevil,0.385212,0.546791,0.719580
......,,1.000000,1.000000,1.000000
나가자 ...,net ball conk out,0.485586,0.740656,0.853683
바닥에 엎드려 ...,Get downwardly on the flooring,0.520132,0.582143,0.819947
"배에 힘줘, 들",supercharge your breadbasket battleground,0.290304,0.543671,0.893263
앉어 씨밸넘들아 세균범벅되기 싫으면 ...,Sit down ocean rest if you dont want to be bacterial,0.615378,0.665350,0.770188
"니네 바이러스 좋아하지 ?  자, 바이러스 !",execute you like your computer virus Now the computer virus,0.442391,0.608128,0.793926
한 새끼라도 따라오면 ...  그 즉시 쑤신다 !,If yet one squawk watch he forthwith nibble it up,0.667861,0.667861,0.726788
원효대교 !,Wonhyo Bridge,0.770292,0.696184,0.727592
아 ... 좆나구 무겁네 ...,Ah its screwing heavy,0.603582,0.599663,0.712718
... 이 시간에도 속속 인파들이 집결하는 가운데 한총련 소속 대학생과 녹색연한 및,At this sentence while the crowd tuck one after another the university scholar from Han Chongryun and the green visible radiation and,0.594167,0.632623,0.750419
... 현서니 ?,Hyunseo,0.668906,0.824835,0.680964
... 혀 ... 현서야 ! ...,natural language seo,0.572714,0.618195,0.777421
혀 ...,natural language,0.255572,0.623375,0.865903
... 아 ... !,Ah,1.000000,1.000000,1.000000
뭐야 ... 너 ...,What embody you,0.408152,0.521468,0.776852
... 이 ... 이게 ...,this this,0.717937,0.832149,0.606792
"야, 너 ...",Hey you,0.438002,0.438002,0.526699
......,,1.000000,1.000000,1.000000
너 ... 너 여기 혼자 있었어 ?,You equal you unaccompanied here,0.624890,0.614216,0.706594
...,,1.000000,1.000000,1.000000
누나 ... 중학생 누나 있었지 ! 그지 !,sis There equal a junior high schoolhouse baby Yes,0.526180,0.587835,0.750541
어딨어 ?,Where represent you,0.320435,0.571281,0.862138
... 현서 누나가 ...,seo baby,0.439461,0.514189,0.791256
그래 ! 현서 ! 박현서 !,okay Hyunseo parkland Hyunseo,0.582949,0.597418,0.746456
