Original(Korean),Basic Translation(google trans),comp1 score,comp2 score,comp3 score
쥐 새끼같은 놈 ,scum bag,0.431228,0.578681,0.768052
선생님 핸드폰 되세요?,come you own a cellular telephone speech sound,0.565604,0.674794,0.756846
전원이 안 켜지는데요?,The big businessman do not rick on,0.541811,0.585493,0.720793
너지 너 말고는 이런 천재적인 짓을 할 새끼가 없어.,Theres no lad to manage this wizard other than you,0.546713,0.622511,0.793789
네?!  ,Yeah,1.000000,1.000000,0.843826
이 새끼 모르는 척 하는거 봐,search make-believe you dont have intercourse this illegitimate child,0.414553,0.606010,0.824098
증거도 없이 무조건 범인으로 몰아세우지 마세요. ,Dont driving force him to the perpetrator without evidence,0.564834,0.588473,0.744889
너 증거 라 그랬냐? 그래서 지난번 조회시간에도 뻔히 네 녀석이 ,Did you say evidence So still in the last inquiry sentence your hombre constitute obvious,0.612552,0.687784,0.743856
전 장난은 쳐도 살인은 하지 않습니다.,I meet a jest but I dont down,0.523519,0.622191,0.840968
이 선생! 진정해.,This instructor Calm down,0.636985,0.689133,0.791133
지금 진정하게 생겼습니까?,make up it true today,0.498705,0.607793,0.858584
지금 뭐하는 거예요. ,What cost you do at present,0.548616,0.581017,0.752857
제가 한 거 아니에요. 제가 안했습니다. ,I didnt get along it I didnt,0.537815,0.678625,0.807958
아니긴 뭐가 아니야! 이 새끼야! ,No not what This illegitimate child,0.585540,0.593699,0.756751
"선생님, 이나 자리에 혜영이 핸드폰이 있어요. ",Teacher Hyeyoung experience a electric cell sound in the hindquarters,0.639240,0.660468,0.762526
강이나 너 그 핸드폰 어디서 났어...,Where do the river or you draw that electric cell telephone set,0.484374,0.658586,0.809282
선생님이 기숙사 다녀오라고 하셨을 때 복도에서 주은 거예요...,When the teacher say me to go to the residence hall I pay it in the hall,0.561250,0.666157,0.798595
니들 둘이 친하니까 짜고 했을 수도 있잖아. ,You two might equal salty because youre stopping point,0.586305,0.604431,0.780355
죽을래? 시발 놈아,Wan na go shag,0.474783,0.633358,0.806937
선생님 앞에서 무슨 짓이야,What are you practice in social movement of the instructor,0.431103,0.615686,0.818557
하지 마 ,Do not,0.345589,0.445083,0.699713
왜 학교 전화가 다 안 되는 거예요?,Why lingo I catch all my schooling margin call,0.608722,0.610026,0.723878
그러게 말예요 전화가 안 되니까 영~ 깝깝 스럽구만 이것이 뭔 일이래~ ,I pitch reach a phone telephone call and then Im sorry but this is what it is,0.531026,0.680199,0.794061
저기가 어딘 것 같아요?,What act you imagine there is,0.668023,0.668023,0.703769
글쎄요 잘 모르겠는데요?,substantially Im not sure,0.537028,0.697461,0.781410
잘 좀 봐요. 아저씨,shoot a good facial expression Mister,0.441715,0.529268,0.822489
이래 뵈도 수위경력 10년이 넘는데 제가 학교 안 가본 곳이 어디 있겠어요?. ,Since so she take be in the pee for over 10 age but where experience I embody to school,0.518358,0.619687,0.780573
저 아저씨도 핸드폰이 안 되나요?,Doesnt he yet own a cellular telephone telephone set,0.491643,0.633327,0.786354
그러게 내 핸드폰도 안 켜지던데 밧떼리가 다 돼서 안 된다고 생각하고 있었는데 ,I didnt number on my cell telephone set like that but I be call back that the bombardment should be go,0.630258,0.657099,0.755249
뭐야 저거 ....,What embody that,0.544193,0.623229,0.752611
아~,Oh,0.717157,0.717157,0.779137
야 이놈들아 뭐하는 거야 질서 있게 행동 못해 ,Hey what cost you doing you cant dissemble in parliamentary procedure,0.517591,0.596919,0.754403
야 너 거기 서... 거기 안서 ... ,Hey you place upright there not standing there,0.441833,0.655248,0.828468
이 선생 나가서 경찰에 신고 좀 해. 애들 내가 통제 할 테니까,pass away out there and call the constabulary Because the nestling will manipulate me,0.619997,0.681015,0.762594
나가면 죽는 다고 그랬잖아요. 어떻게 나가요. ,You said you conk when you go out How to go out,0.559506,0.627674,0.828736
그럼 애들 이렇게 놔 둘 꺼야?,and so constitute you go to depart the Thomas Kyd like this,0.526337,0.630336,0.842542
지금 나가다 진짜 변을 당하면 어떻게 하려구요.,What should I do if I set out out and get a substantial pot right now,0.668580,0.650405,0.729710
그 말을 믿어요?,get along you believe that,0.509654,0.689762,0.675764
지금 이게 장난처럼 보여요? 그럼 선생님이 나가세요.,execute this look like a jest today so the teacher go out,0.582799,0.668330,0.781624
니들 정말 말 안 들을래? 안 되겠어 내가 나갔다 올께요.,manage you actually require to take heed No Im do out,0.529356,0.634832,0.801352
집으로 갈래요 / 보내주세요 / 무서워요.,I need to get going house charge me Im dash,0.658345,0.586576,0.787529
진짜 무슨 일 생기면 어떻게 하려고 그래요? ,What would you get along if something rattling materialize,0.628234,0.628234,0.730380
그렇다고 가만히 있을 수는 없잖아요.,But you cant stick still,0.464905,0.630999,0.849939
그걸 하나 못 막고 있어요?,lingo you discontinue it,0.569841,0.590783,0.755704
그럼 남자애들이 밀어 붙이는데 어떡하라는 거예요.,and so the boy embody tug and sticking,0.543127,0.690891,0.839736
선생님 싸우고만 계시지 말고....,Teacher dont simply battle,0.583272,0.581976,0.871977
아저씨 아이들 막아요.,intercept your kid,0.585878,0.621148,0.738201
넌 누구니?,Who be you,0.278672,0.319145,0.829108
저는 창인 외고 3학년 3반 김동혁 입니다.,Im Donghyuk Kim in 3rd grade at Changin Foreign heights School,0.626887,0.625284,0.746720
니가 왜 여기 있다고 생각해?,Why execute you recall you exist here,0.576080,0.624274,0.774874
살려 주세요! 제발 살려 주세요.,help oneself me Please salvage me,0.514252,0.560441,0.757266
이제 죄를 고백 하거라. 무엇을 잘못했니?,forthwith squeal your sin What make out you manage wrong,0.621105,0.618041,0.722916
살려 주세요. 정말 잘못 했어요.  아 아~,help oneself me I was in truth wrong Ah ah,0.486613,0.560140,0.772431
죄를 고백 하거라...,Confess your sin,0.559453,0.711894,0.747484
그게 ... 나쁜 짓을 했습니다. 너무 욕심을 냈어요.,considerably I execute something regretful I be thusly greedy,0.625540,0.669968,0.737575
이치영 . 이선생 . 야 임마 ,Lee ChiYoung instructor Hey dude,0.653759,0.692033,0.786891
진정 하세요...,equanimity down,0.670727,0.594157,0.734805
지금 진정하게 생겼어요?,execute you real seem right now,0.545620,0.703769,0.766698
그럼 계속 이렇게 울고만 있을 꺼예요? 문제를 풀던 동혁 이를 찾던 무슨 수를 써야할 것 아녜요.,and so will you prevent call out like this Donghyuk who solved the trouble I wasnt certain what to publish,0.563696,0.605793,0.796710
선생님 진정 하세요.  야 니들 올라가 있어.,Please sedate down Hey you cat personify up,0.675988,0.657050,0.767364
니가 뭔데 올라가라 마라야... ,What make up you,0.300883,0.484999,0.864407
그럼 여기서 뭐 할 껀데? ,and so what exist you work to practice here,0.490203,0.702370,0.785508
그래 얼른 올라가서 차근차근 해결하자.... 선생님 얼른요.,Okay net ball conk up and lick it gradually sir,0.554725,0.684249,0.833931
선생님 답을 학교 강당에 적으라고 했잖아요. 강당으로 가요...,I assure you to publish your answer in the school student residence Lets go to the auditorium,0.590538,0.615005,0.758899
아저씨 전화선 좀 연결해서 외부와 연락을 해 주세요.,delight relate your phone furrow and reach the exterior,0.487370,0.605488,0.833434
죽일 거야. 죽일 거야,Im get to drink down Im get to drink down,0.556062,0.651787,0.852290
다 나 때문이야. 내가 이 선생을 죽였어,Its all about me I drink down this teacher,0.704212,0.680916,0.777898
선생님 때문에 그런 거 아니 예요. 기운 내세요. 선생님이 이러시면 저희는 어떻게 해요.,Its not because of the instructor Cheer up What act we serve if the teacher practice this,0.599495,0.681989,0.783634
두 번째 문제 답은 뭘까? 너희들 중에 집히는 사람 없니?,What make up the resolution to the second interrogation None of you start out break up up,0.540964,0.626089,0.768172
욕심에 대한 얘기를 중국 철학자들이 안 한 사람이 어딨어요. ,There constitute no I who didnt order Taiwanese philosophers about greed,0.572288,0.596806,0.768519
문제를 내고 있는 이유를 알아야 될 꺼 같아요...,I mean you should jazz why youre stimulate a problem,0.572198,0.640605,0.762304
하~ ,Ha,1.000000,1.000000,1.000000
무슨 넌센스 같은 문제일수도 있잖아요. ,It could be a job like frill,0.444265,0.610180,0.869631
시간은 가고 미치겠다. 얼마나 남았어? ,Time is conk and die crazy How much is depart,0.652922,0.652922,0.758331
보이세요?,Can you watch it,0.443345,0.476397,0.746333
답을 풀어야 해 빨리 뭐야 도대체 답이 뭐냐구...,I take in to figure out the resolution What personify the result,0.486379,0.599070,0.752237
아 이렇게 무기력 할 수 있다니... ,Ah you can exist helpless like this,0.685196,0.685196,0.700670
어떤 놈이 이런 짓을 하는 거야 어떤 미친놈이...  ,Some guy cable cost execute this Some crazy guy be,0.598000,0.663087,0.705279
일단 애들을 어떻게 할지 생각해 봐요 ,first off cogitate about what the shaver will cause,0.629667,0.604949,0.734980
어떻게 시체가 혼자 움직이지?,How practice the organic structure go solely,0.548801,0.583879,0.790267
카메라가 이 안에 있어. 그렇지 않고서는 이렇게 될 수가 없어... 범인이 이 안에 있어요...,The photographic camera constitute inside Otherwise it cant represent like this The killer constitute in this,0.623674,0.649674,0.778211
선생님 재욱이 없어요 재욱이 ......없어졌어요.,Teacher Jaewook represent not there Jaewook is go,0.606863,0.610737,0.768056
재욱이? 어떻게 된 거야 언제 없어 졌어.,Jaewook What materialize When it disappeared,0.658943,0.697704,0.745745
모르겠어요. 갑자기 안보여요... ,I arrange not jazz short I pitch image,0.582722,0.648958,0.750374
이나야 어디가 얼른 와 혼자 다니지 말고...,Ina dont exit anyplace and conk out unaccompanied,0.717986,0.671942,0.769526
제가 따라 갈께요.,I will stick with,0.488446,0.558182,0.823446
왜 그래?,What represent it,0.494063,0.685844,0.847008
등수대로 죽고 있어. ,Im dying of the lighthouse,0.610969,0.591444,0.712903
무슨 소리야?,What comprise you speak about,0.442782,0.572779,0.815830
진짜.... ,genuinely,0.570538,0.666022,0.814512
선생님한테 가자 ,Lets run low to the instructor,0.630048,0.697047,0.799907
시체에 답을 적어 놨어요.,I publish downwardly the resolution on the organic structure,0.425915,0.611011,0.849610
뭐라구요?,What do you say,0.624421,0.624421,0.771761
시체에 해답을 적고 있는 거예요,Im pen the resolution on the organic structure,0.593490,0.654197,0.772323
뭐라고 써있는 데요?,What do it order,0.424308,0.648330,0.833103
죄악은 밖에서 오는 것이 아니라 내부에 있는 것이다. ,Sin act not issue forth from outdoor but from inside,0.605598,0.620141,0.761480
동혁이 시체에 답을 적어 놨데.,Donghyuk publish the resolution on the organic structure,0.513559,0.670153,0.796756
진짜?...,genuinely,0.570538,0.666022,0.814512
야 있잖아 이렇게 돌아다니면 누가 죽을지 모르니까,Hey you have intercourse if you walk around like this,0.473864,0.648037,0.805131
기숙사라고 안전하겠냐?,follow it safe to follow a dorm,0.514762,0.512539,0.797478
이제 다음 사람이 누가 죽을지 모르잖아 ,forthwith the next individual doesnt jazz who will die,0.539895,0.575256,0.785918
그러면 여기 있는 사람 다 모여 있으면 돼지..,Then if everyone hither constitute conglomerate the slovenly person,0.596360,0.697796,0.738501
야 이 멍충아 상황 파악이 안 돼?,Hey cant over you see the situation,0.502033,0.527877,0.780731
아 이제 상황 파악이 된다. 하긴 선생님하고 같이 있다고 안전 한 것도 아닌 것 같어. ,Oh forthwith I can understand the place I dont intend its safe to represent with the instructor,0.634379,0.625746,0.758999
저기.... 나도 가면 안 될까?,Hey can I operate,0.434528,0.532748,0.836873
안 되겠어요. 강당 뒤를 가봐야지,I pitch I give to conk out behind the auditorium,0.664182,0.633510,0.744635
그냥 있어요. 괜히 잘난 척하다 다치지 말고...,just now cause nothing Dont get bruise by act to exist thus good,0.618017,0.640401,0.744633
선생님 나한테 왜 그래요?,Teacher why me,0.366671,0.530962,0.892392
애들 들어요. 조용히 얘기해요. 내가 뭘요?,mind to the fry Talk quiet What personify I,0.537906,0.587545,0.736055
왜 말끝마다 트집을 잡느냐구요. 말 좀 이쁘게 할 수 없어요? ,Why are you pick up every word pious platitude you read something jolly,0.558001,0.531655,0.783701
말 이쁘게 해서 잘 보일 일 있나요? ,comprise there anything you can act to relieve oneself it see middling,0.431074,0.608907,0.842432
엄연히 내가 선생님보다 선배예요.,stringently Im old than the teacher,0.563286,0.619960,0.819323
선후배 무슨 상관 이죠? 실력이 중요 하지,What do senior junior tutelage Skill be not crucial,0.573341,0.594427,0.818908
애들 가르치는 게 실력만으로 되는 거예요? ,constitute it exclusively good to teach Thomas Kyd,0.688511,0.716773,0.750299
아 인격이 풍부하단 말씀을 하고 싶은 거죠? ,Oh you want to state that you get a caboodle of personality,0.548500,0.580759,0.723798
됐어요. 그만합시다. ,Thats Okay Lets halt,0.496295,0.653263,0.732085
근데 학교 밖을 나가면 진짜 죽는 걸까?,But represent it genuinely get to choke if you exit out of schooling,0.630953,0.618486,0.792792
너 무슨 생각 하는 거야...,What comprise you recall,0.437345,0.522038,0.773683
명효 데리고 확 나가버려..,aim Myeonghyo and conk out,0.473240,0.623245,0.777812
이 선생님 못 봤어? 괜한 생각 하지마라 ,induce you view this instructor Dont guess its okay,0.594322,0.634050,0.793118
거봐 내가 하자는 대로 하니까 훨씬 좋지?,Look its much good because I act what I want,0.506917,0.661876,0.801324
남자여자 방을 따로 쓰면 안 될까? 나 옷도 좀 갈아입고 싶은데 ,Can we apply a separate male and female way I require to interchange my wearing apparel,0.546341,0.573030,0.733612
야 안 돼 지금은 똘똘 뭉쳐 있어야 된다니까... 야 남자애들 돌아있어 얘 옷 갈아입는 다잖아,I slant execute it decent nowadays I cause to represent tight in concert Hey son are back and theyre deepen their wearing apparel,0.562460,0.661980,0.759743
아니야 됐어 그냥 있을래....,No I just require to represent,0.522700,0.585428,0.721249
명효야~ 명효야,Myeonghyoya Myeonghyoya,0.578416,0.578416,0.721860
너 이 녀석 위험한데 어딜 갔다 왔어?,Youre dangerous but where experience you constitute,0.636994,0.664152,0.754304
선생님 명효 어딨어요?,Wheres Myeonghyo instructor,0.568667,0.632371,0.745730
어? 조금 전 까지 있었는데 ,uh I make up there a patch ago,0.564518,0.579985,0.711331
얘네들 어디 간 거 야 ,Where embody you guy cable get going,0.484366,0.658069,0.827997
이러고 있지 말고 찾아봅시다. ,net ball incur it,0.538034,0.671993,0.858259
선생님 흩어져서 찾아보죠.,Teacher LET see out,0.454172,0.682900,0.888269
"그래, 나는 다른 아이들 데리고 교실 쪽으로 돌아 볼 테니까 ",Yeah Im decease to pick out the other kids backwards to the classroom,0.609674,0.618752,0.764758
명효야 제발 ... ,Myeonghyo please,0.593805,0.601834,0.792499
자 서두르자,net ball speed,0.480607,0.480607,0.718750
하~ 만족할 줄 모른다는 것이 죄악이다.,Ha It live a sin to not cost satisfy,0.565154,0.609626,0.816898
예? 선생님 뭐라구요?,Yes Teacher what,0.553690,0.698383,0.861795
아니야,no,0.179473,0.576940,0.711230
선생님 배고파요. ,Teacher Im hungry,0.485428,0.709732,0.765899
야 니들 뭐하는 거야,Hey what cost you guys doing,0.573801,0.559084,0.726610
우리가 뭘...,What personify we,0.527824,0.589168,0.774110
미안해 이나야,Im sorry Ina,0.525461,0.565485,0.716055
명효야 어딨니...,Where represent Myeonghyoya,0.514477,0.589957,0.750780
걱정이다. 정말.... 혹시 누구 담배가진 사람 있니? 괜찮으니까 하나 줘봐,worry Really hour angle anyone always smoke contribute me one because its okay,0.584898,0.568377,0.802568
그런데 왜 갑자기 문제가 끊긴 거죠?,But why perform the job short finish,0.465428,0.602037,0.805427
글쎄다 교란시키는 것 일 수도 있고 ... 꼭 소설 같네.,Well it could equal disturbing its like a novel,0.553838,0.692421,0.826552
왜 이런 일이 저희한테 생긴 걸까요?,Why manage this happen to us,0.512448,0.645545,0.812001
내가 추리 소설 좀 읽거든 내가 생각 할 땐 원한 인 것 같아 돈을 원했다면 유괴를 했겠지 ,I understand some closed book novels and I recollect its what I wanted if I wanted money I would receive snatch,0.636033,0.651811,0.784328
"어 경찰이다. 아저씨, 아저씨",Its the law uncle Uncle,0.658544,0.737263,0.742910
요즘 학교 토요일 날은 쉬지 않나? 쟤들 지금 우리한테 저러는 거야?,Arent you give a ease on schooling Sat these days constitute they execute that to us forthwith,0.635140,0.635474,0.731844
손이나 흔들어 주지 뭐...,agitate your helping hand or something,0.488306,0.698898,0.751939
야 아무리 그래도 우리한테 손을 흔들고 그럴 리는 없잖아,Hey no matter how lots you undulate your helping hand to us,0.533849,0.588485,0.779102
고등학생들이 그렇지 뭐 별난 놈들 다 모이는 곳이 고등학굔데... ,High schooling scholarly person represent like that,0.471276,0.640527,0.832006
하긴 ... 야 옛날생각 나네. 가자고 아직 순찰 다 돌려면 한참 걸릴 텐데... ,Its Hey I guess its old Lets conk and itll subscribe to a spell if live notwithstanding on patrol,0.636885,0.641500,0.757214
제발 가지 마요 아저씨. 가지 마요. 명효야... 명효 어떡해요.,Please dont break Mister Dont break Myeonghyo Myeonghyo what should I do,0.569770,0.620250,0.774103
야 아직 명효 없어진 것도 아닌데 왜 그래?,Hey its not lost notwithstanding why,0.559996,0.627317,0.830391
너 모르겠어? 문제가 나오면 바로 다음 문제의 타켓을 인질로 잡는 거...,Dont you bang When the job get out subscribe to the quarry of the next job as a hostage,0.623886,0.623886,0.752246
아무래도 이상한데 종소리는 왜 울리는 거지?,Its strange but why constitute the Vanessa Stephen reverberate,0.566426,0.582692,0.739631
뭐가 그렇게 의심이 많아? 학교는 다 종소리가 자동으로 돼 있어 ,What represent so suspicious The school experience all the Alexander Bell automatically,0.550205,0.645229,0.752578
거봐 꺼지잖아 .,Look its off,0.476584,0.648154,0.848218
우리 불 좀 켜면 안 될까?,Can we deform on the visible radiation,0.503957,0.609691,0.779463
불 켜면 우리 있는 곳을 들키잖아,When you turn on the visible radiation you can meet where we are,0.618370,0.632060,0.768777
어차피 입구 잠겼잖아,The entry constitute lock anyways,0.572880,0.615820,0.783140
아 좀 조금만 있어봐 ,A short mo,0.383454,0.649731,0.845031
아~ ,Oh,0.717157,0.717157,0.779137
왜 그래 ,What represent it,0.494063,0.685844,0.847008
이 새끼가 어딜 만져 ,Where execute this illegitimate child tactile sensation,0.385762,0.724558,0.879663
야... 깜깜하니까 그런 거지. 만지길 어딜 만져,Hey its because its darkness jot where you touch,0.519279,0.616247,0.800093
조심해 다들 손 꽉 잡고 있지?,Be careful arent you check your paw tight,0.637339,0.631778,0.754857
뛰지 마... 소리 내지 말고 .... 니들 그리고 다 손잡아 현아. 니가 맨 뒤에 서...,Dont execute dont ca-ca a auditory sensation You place upright at the vertebral column,0.612681,0.646117,0.746012
여기에 불 켠 사람 있어? ...,make up there anybody hither that light up up,0.512482,0.616099,0.772158
복도 스위치는 저쪽에 있잖아... ,The hall switching is over there,0.427237,0.599558,0.760179
아~ 선생님 저기.....,Ah Sir there,0.437493,0.570871,0.826862
모두 이쪽으로 모여 ,Everyone gather this way,0.430630,0.457839,0.736164
선생님 ... 여기 무슨 글자가 보여요,Teacher what set you see here,0.472556,0.662294,0.873125
뭐야,what,0.396358,0.659352,0.714109
야 너 울지 마... ,Hey dont you squall,0.432451,0.540544,0.739723
더는 못 가겠어요. 다리에 힘이 하나도 없어요 선생님...,I slant run any farther I experience no king on my leg sir,0.619868,0.665447,0.748985
야 좀 힘내자 지금 와서 어떻게 할 수가 없잖아.,Hey I tilt get along it at present,0.506854,0.617665,0.839502
수진아 우린 안전 하겠지?,Sujin will we be safe,0.592637,0.640153,0.785425
당연하지 우린 안전 할 꺼야. 조금만 참으면 무슨 수가 생기겠지 ,Of path well constitute safe If you cast up with a short act what identification number will you draw,0.556656,0.624527,0.752050
야 이거 무슨 소리야 ,Hey what comprise you speak about,0.399964,0.646696,0.735327
야 아무도 들어온 사람 없잖아 여기...,Hey nobody came in hither,0.431008,0.520738,0.830608
방문을 다 열어본 건 아니잖아... 사람이 있었던 거야 ,You havent open all your visits there constitute a gentleman's gentleman,0.542674,0.625593,0.760017
선생님...,Teacher,0.452860,0.704206,0.835633
저건 또 뭐야,Whats that once again,0.520967,0.598773,0.720429
저기 내 방인데 ... 명효 저기 있나 봐요.,Its my elbow room over there I recollect Myeonghyo follow over there,0.541826,0.600528,0.766773
명효야 ,Myeonghyoya,0.578416,0.578416,0.692877
강이나 야~ 저거 진짜... 강이나 같이 가 혼자가지 말고,Its a river Thats genuinely Dont conk out unaccompanied with the river,0.576923,0.624954,0.783706
거기 누구 있으면 문 열어 얘들아 문 열어!,If anyone exist there receptive the room access guy open up the room access,0.588524,0.614003,0.759433
어~  끔찍한 얼굴을 봤어...,Uh I saw a terrible facial expression,0.581005,0.704507,0.715940
야 흩어지지 말고 이리와 말 안 들을래? 어서 모이지 못해!,Hey dont be spread out why dont you come in and take heed seminal fluid on,0.535356,0.593829,0.768345
명효야... 명효야...,Myeonghyoya Myeonghyoya,0.578416,0.578416,0.721860
또 없어진 애 없어?,Anything else lose,0.605290,0.754271,0.750689
수진이가 없어요...,There exist no Sujin,0.566527,0.637095,0.733769
명효야 ,Myeonghyoya,0.578416,0.578416,0.692877
미안해 이나야 미안해...,Im sorry Im sorry sorry,0.477662,0.584131,0.745990
얼마나 걱정한줄 알어?,How worried act you have intercourse,0.517939,0.610950,0.733845
수진아 ~ ,Sujin,0.861231,0.739228,0.718389
등수대로 죽는 게 아니잖아? 아 씨 뭐야.... ,Youre not exit from the beacon light What be it,0.605152,0.605152,0.771846
정말 모르겠다..,I real dont know,0.357336,0.592427,0.825973
선생님 문제를 풀러 가야돼요 어서요....,Teacher I get to fit lick the job seminal fluid on,0.661014,0.631603,0.740603
수진 이는 어떡하고 .... 우리는 수진 이를 찾아야 돼. ,What about Sujin We need to find oneself Sujin,0.579737,0.572632,0.769122
근데요 선생님... 저 그게 사람 짓이 아닌 것 같아요...,But teacher I dont think its human being,0.547855,0.609189,0.830579
그럼 귀신이라는 거야 뭐야?,and so what is a touch,0.539980,0.601356,0.817464
믿지 않으시겠지만  ,Believe it or not,0.584494,0.728113,0.827347
야 임마! 정신 차려 너 지금 여기 있는 애들 그렇잖아도 ,Hey dude You ignite up the shaver here decently now,0.576509,0.674883,0.810652
그게 아니구요 조범이가 본 다는 거 무시했는데 제가 비슷한 걸 본거 같아요.. 정말 이예요 선생님,Its not that I disregard what Jo tush experience but I recall I saw something alike,0.564929,0.658815,0.826795
아 시발... 모르겠다. ,Ah have intercourse I dont jazz,0.628384,0.610641,0.765111
선생님...이거...,Sir this,0.466009,0.681062,0.788270
이게 왜?,Why constitute this,0.323600,0.695854,0.840473
이거 예전에 유행 하던 건데 핸드폰 암호 같아서요..,This constitute popular in the past but its like a cellular telephone telephone set word,0.565480,0.633561,0.786793
그게 뭔데?,what represent that,0.488199,0.640364,0.762971
선생님 핸드폰 있으시죠 . 잠깐만 주세요. ,Teacher Do you own a cubicle sound Please postponement,0.611517,0.626439,0.775951
이게 애니콜이랑 싸이언 이랑 모토로라가 다 다르거든요. ,This constitute because Anycall and Cyon cost unlike from Motorola,0.586081,0.609462,0.727383
그럼 칠판에 적어 보자.,and so indite on the instrument panel,0.577016,0.671560,0.791646
자음은 알파벳 모음은 숫자로 글자를 만들어 놨구나,consonant first principle vowels are shit up of alphabetic character,0.628586,0.634162,0.736845
저거 뭐야?,What represent that,0.422585,0.502445,0.799313
으아악~,Ugh,0.448993,0.676065,0.747306
너희들 어디서 오는 거야?,Where represent you guy cable from,0.546612,0.625624,0.696282
선생님 저희 귀신 봤어요...,Teacher I image our touch,0.439766,0.619990,0.835200
무슨 소리 하는거야,What embody you sing about,0.644242,0.644242,0.731384
담임선생님은?,home room teacher,0.525046,0.510554,0.759282
선생님 모시고 와야지 너희만 온 거야 이 의리 없는 새끼들아...,I ask you to come in sir Youre the only I,0.409571,0.628348,0.852970
선생님? 선생님 괜찮으세요? ,Teacher Are you okay,0.384092,0.590528,0.902114
안되겠다. 일단 좀 쉬자 ,I cant LET induce some rest period,0.620953,0.595070,0.765759
재욱이가 죽었다고?,Jaewook is dead,0.514458,0.651003,0.819787
응...,Huh,0.539445,0.539445,0.476177
이나 너는 좋겠다. 니가 싫어하는 애들이 다 죽어 나가서...,Or you would be happy All the kid you detest constitute conk out,0.604561,0.659685,0.771639
입 닥치고 빵이나 먹어라,Shut your sass and exhaust the shekels,0.603349,0.655371,0.734646
싸울 거면 그만해...,intercept if youre choke to push,0.598283,0.546607,0.739402
이것들이 이제 기운이 나니까 또 으르렁 대고 있어 ,Now that they be jolly up they exist growl once more,0.662149,0.649112,0.734220
5월의 찬란한 날 강당을 기억해... 5월의 강당에서 무슨 일이 있었지? ,think the auditorium on a bright Clarence Day in English hawthorn What chance in the auditorium in English hawthorn,0.588900,0.655125,0.805999
이건 사람 짓이 아니야.,This represent not human,0.599362,0.576881,0.724073
선생님까지 왜 그래요 애들 그렇잖아도 심장이 약해져 쓰러질 판에...,Why constitute it still the teacher,0.397853,0.675305,0.900519
아니 예요. 국어 선생님 말이 맞아요. 사람이 하는 짓이라면...,No its not The Korean instructor be correct If man set it,0.616476,0.663410,0.795002
조용히 못해? 이건 명백한 사람 짓이야...,pious platitude you embody quiet This represent obvious,0.501509,0.577737,0.760476
선생님 혹시 정신 이상이라면 조범이 짓 아닐까요? ,Teacher Isnt it a joke if youre loony,0.443534,0.635902,0.863717
맞아요 그 새끼...  아니 걔.. 막 지 팔 자해하고 ,Thats compensate that kick nobelium shes simply wound herself,0.530592,0.641405,0.807541
살인을 저지르는 아이들은 자해를 하지 않아 남을 죽이면서 쾌락을 느끼지...,kid who give execution get along not harm themselves and experience joy while kill others,0.668087,0.658303,0.741997
아니예요. 내가 알기로는 자기 몸을 자해하는 건 경계성 장애기 때문에 자신에게 먼저 공격을 가하지만 ,No its not every bit far as I have intercourse selfinjury cost a borderline disorder so he first off lash out himself,0.595288,0.620683,0.767840
그럼 조범이 애들을 다 죽였다는 거예요? 그 애 착한 애예요 학생을 그렇게 매도하지 마요.,and so that Jo hindquarters stamp out all the Thomas Kyd Thats the fresh female child Dont betray the scholarly person like that,0.606517,0.627589,0.737635
매도라니요.. 저는 가능성을 얘기한 것 뿐 이예요. ,Sell Im just peach about the possibility,0.517912,0.640655,0.817283
선생님도 아시죠? 지원이. 지원이가 보입니다. 내 눈에도......,do the instructor jazz musical accompaniment this Jiwon cost run across still in my eye,0.494897,0.602836,0.782908
"최지원, 전교 1등이다. 모두 박수...",Choi Jiwon and 1st in all school Applause all,0.766389,0.766389,0.770996
지원이 대단한데 독학 하나로 우리 학교에서 1등 하는 애는 너 밖에 없을 거다.,The keep follow great but youre the only single who constitute selftaught in our schoolhouse,0.532197,0.614122,0.768115
전액 장학생 이면 기숙사비도 나오는 거야?,If you equal a full erudition pupil cause you give the student residence fee,0.538297,0.626380,0.781377
응 난 집이 좀 그래... 장학금 안 받으면 좀 힘들어서...,Yeah Im a small dwelling house If I dont come a erudition its a short hard,0.621732,0.578878,0.743285
야 김지원 대단한데... 생긴 거 하고 다르게 ,Hey Kim Jiwon follow great,0.487163,0.599733,0.859726
근데 너 저 인형은 뭐야?,But what equal that chick,0.648930,0.663778,0.760733
응 내 동생...,Yes my pal,0.673362,0.723246,0.717986
동생?,pal,0.388068,0.738613,0.799363
우리엄마 캐릭터 디자이너거든... 우리 엄마가 심혈을 기울여서 만든 캐릭터야,Its my ma case interior decorator Its a case seduce by my ma,0.526626,0.665173,0.846806
엄마 되게 멋있다.,Its rattling cool,0.591648,0.611522,0.756733
우리엄마 진짜 멋있는 여자지... 근데 하늘로 가셨어.,My ma be a real nice female child But she go to the sky,0.573252,0.638676,0.774230
미안,sorry,0.618279,0.618279,0.749567
뭐가 미안해 드라마 대사 같다야 괜찮아 내 동생 있는데 뭐...,Im sorry something like a play ambassador exist okay,0.474491,0.601547,0.807716
지원이는 어디 학원 다니니? 아님 유학 갔다 왔어?,Where act Ji Won choke to school operating theater do you hold up abroad to contemplate,0.492258,0.605905,0.803956
.... ,,1.000000,1.000000,1.000000
