Original(Korean),Basic Translation(google trans),comp1 score,comp2 score,comp3 score
... 내 얼굴 봐서 한번만 없던 일로 하자. ,... Look at my face and let's do it once.,0.581208,0.663395,0.801477
에이 분위기 잡치게..  뭐가 이렇게 미지근해? ,Let's get this atmosphere... What's so lukewarm?,0.553069,0.614975,0.747147
주눅이 들지. 끝났어. 이제. ,It's really nasty. it's over. now.,0.744941,0.699366,0.762574
이천 더. ,Two thousand more.,0.509423,0.643973,0.759564
이천 받고 이천 더. ,Get two thousand and two thousand more.,0.602729,0.603893,0.810830
받고 일억 더. ,Getting 100 million more.,0.612257,0.651849,0.759107
다 담급시다. ,Let's do it all.,0.543677,0.594623,0.750207
좋지. ,good.,0.461880,0.666667,0.678179
걸리셨네. 7땡. ,I got it. 7 ding.,0.598405,0.825009,0.883702
흑~ 저렇게 높은 패가?,Black~ Is that high?,0.554730,0.735335,0.794518
8땡! ,Eight!,0.394776,0.814117,0.785387
어? .... ,uh? ....,0.717157,0.717157,0.506135
어이!  해장국이라도 한 그릇 드셔야지. 돈잃으면 속이 쓰린법이래매. ,"Hey! You should eat a bowl of Haejangguk. If you lose money, it's a trick.",0.487375,0.644955,0.805450
혹시?  가구창고? ,Perhaps? Furniture warehouse?,0.455372,0.582015,0.764334
회장님! 밑에서 모자들이 올라온답니다. ,President! Hats come up from below.,0.541075,0.607929,0.773261
사람들 내보내! 젊은 친구. 보름후에 한번 더 봐. 내가 태어나길 좆같이 태어난 놈이라 지고는 못살거든. ,Let people out! Young friends. Look one more time after full moon. I'm a fucking-born guy and I can't live.,0.508611,0.625074,0.818624
아~ 바쁜데... 보들레르가 그랬대요. 인간의 매력은 도박에 있다고. 보름후에 봅시다. ,Ah~ I'm busy... Boydler said it was. Human attraction is in gambling. See you after full moon.,0.582536,0.586570,0.771560
죄송합니다. 오늘 피치 못할 사정으로 여기서 이만 인사드리겠습니다. ,Sorry. I'll greet you here for today's unsuccessful situation.,0.510135,0.643767,0.805040
아휴~ 우리 엄마.. 우리 엄마가 이걸 봤어야 되는데.,Ah~ my mom... my mom should have seen this.,0.501547,0.623693,0.817721
오늘 밤 한잔 하고 그냥 하이방이다. ,Have a drink tonight and it's just high room.,0.544424,0.576930,0.742447
조금만 더 따봅시다. 거기 물반 고기반이든데. ,Let's pick a little more. It is based on water basin.,0.592719,0.611919,0.778134
곽철용이 돈은 소화가 잘 안돼. 너무 많이 먹으면  이렇게 돼. ,"Kwak, Chul-Yong can't digest the money. If you eat too much, it becomes like this.",0.736177,0.642326,0.753185
아무거나. 비싼걸로.,anything. Expensive.,0.572628,0.634785,0.768616
보드카 드시겠어요?,Would you like vodka?,0.637851,0.679466,0.778940
얼만데?,How much?,0.484441,0.519015,0.696016
20만원인데요. ,"It is 200,000 won.",0.520104,0.562115,0.839849
그런거 말고 있잖아. 비싸고 양적은 거. ,You don't do that. Expensive and quantitative.,0.675117,0.675117,0.742437
야 화란아! 보드카보다 비싼걸로 달래. 테이블에 돈을 쫙 깔드래니까.,Hey Hwaran! Soothing it is more expensive than vodka. I put money on the table.,0.596422,0.651619,0.770163
진짜?  에이 언니! 돈 없어 보이는데. 앉아봐 마저 깎게. ,Really? A sister! Looks like no money. Sit down and even shave.,0.621622,0.646960,0.734842
12시다! 셔터 내려야겠다. ,12 o'clock! I have to shutter.,0.410493,0.611023,0.799625
참 장사 못해. 그니까 빚만 지지. 조니워커 블루 줘봐. ,I can't do business. So you only pay debts. Give me Johnnie Walker Blue.,0.633607,0.613036,0.792832
조니워커 블루가 있는데 좀 비싸서. ,Johnnie Walker Blue is a bit expensive.,0.649608,0.688631,0.751910
놓고 가.  할라면 너 혼자 해. 난 안해. 왜냐? 나는 중요한 인물이거든...,"Let go. If you do, you do it alone. I don't. because? I'm an important person...",0.479827,0.573076,0.801599
엄청 러브러브다. ,It's really love.,0.528737,0.631809,0.778197
쟤 웃는 거 봤냐? ,Did you see him laughing?,0.531288,0.651424,0.742833
그럼. 날보고 딱 웃던데. ,then. He just laughed at me.,0.563695,0.692350,0.767598
세상 여자가 다 널보고 웃냐? 쟤는 딱 내 삘이야. 나 막 심장 뛴다. ,Are all the girls in the world laughing at you? 쟤 is just my 쟤. I'm just beating.,0.514802,0.627875,0.810562
누군 삘없고 심장 없나. ,Who has no face and no heart.,0.601307,0.557597,0.736933
저기.. 이름이? ,Is there... your name?,0.664299,0.572300,0.698033
화란이에요. ,I am angry.,0.433964,0.444859,0.664577
북한산이나 한번 갈까? 쉬는 날. ,Should I go to Bukhansan once? Day off.,0.458753,0.654907,0.775221
150만원입니다. 여기 계산서. ,It is 1.5 million won. Statement here.,0.579598,0.613036,0.789849
봤지? 바로 데이트 신청 날아오잖아. ,Did you see? It's just a date request.,0.576187,0.627594,0.788144
거절했어?,Did you refuse?,0.705811,0.599604,0.719889
응. 아~ 겨울이 가나봐. 너무 슬퍼서 확 죽어버리고 싶다. ,Huh. Ah~ winter is over. I am so sad that I want to die.,0.444937,0.531552,0.834611
박무석이한테 복수한거야. 걔? 이걸로 곽철용한테 끅~ ,"It was revenge on Park Moo-suk. He? With this, I'm telling Kwak Chul-Yong~",0.560238,0.587909,0.783834
내가 박무석을 노린 것 같애?,Do you think I was aiming for Park Moo-suk?,0.515713,0.535664,0.714766
그럼 누구? 곽철용? ,Then who? Kwak Cheol-yong?,0.645522,0.722868,0.825653
아니. 곽철용 뒤에 있는 놈. ,no. The guy behind Kwak Cheol-yong.,0.553649,0.612308,0.742172
너?... 왜? ,You?... why?,0.664590,0.664590,0.669219
이런! 우리집 알려주지 말래니까. ,this! Don't let me know my house.,0.590917,0.641792,0.815941
절 제자로 받아주십쇼. ,Please accept me as a disciple.,0.629199,0.613347,0.728244
수업료요? ,Tuition fees?,0.366522,0.536220,0.686751
손 줘봐. ,Give me your hand.,0.416797,0.480247,0.743741
안돼. 너는 화투 배우지 마... 길에서 객사할 팔자구만. . ,No. You don't learn Hwa-too. .,0.335429,0.559344,0.935360
이놈아! 대한민국에서 돈 벌라면 무조건 땅을 사야지. 강남에 아파트를 사던가. ,"Hey! If you make money in Korea, you must buy land. Buying an apartment in Gangnam.",0.546231,0.626648,0.804197
선생님! 저요 누나 돈 갚을 때까지 두다리 뻗고 못잡니다. ,"Teacher! Me, my sister, I can't hold my legs until I pay back.",0.574926,0.618131,0.808526
그렇게 인생 조지고 싶으면은 차라리 마약을 해라. 화투는 .. 슬픈 드라마지. 아~ ,"If you want to die like that, take drugs instead. Hwatu is a sad drama. Oh~",0.567912,0.670675,0.811861
더 이상 조질 인생도 없습니다. ,There is no longer a crude life.,0.542882,0.598766,0.787603
아예 모르는 게 약이다. ,It is medicine that I do not know at all.,0.573963,0.674166,0.802813
아는 게 힘이잖아요. ,Knowing is the power.,0.568580,0.601375,0.779548
귀찮게.. 너 나 원망안할 자신 있냐? ,Bother... Are you confident I don't blame?,0.445784,0.592523,0.841183
네. ,Yes.,0.701027,0.952860,0.589453
아냐. 넌 분명히 날 원망할거야. 캐릭터가 그래보여. ,no. You will definitely blame me. The character looks like that.,0.588548,0.642718,0.787606
원망안합니다. ,I don't blame.,0.375991,0.619748,0.794300
너! 니가 생각해도 마음 좀 약하지? ,"you! Even if you think about it, are you feeling weak?",0.630473,0.632100,0.780874
아뇨. 독한놈입니다 저. ,no. I'm a tough guy.,0.404209,0.579808,0.846607
너 저 남자한테 그냥 죽도록 맞아볼래? ,Would you like to be beaten to death by that man?,0.522408,0.537587,0.807223
.. 이유가 뭡니까? ,.. why?,0.177597,0.494324,0.898917
넌 이유가 있어서 돈 잃고 매 맞았냐 임마? ,"Did you lose money for a reason, dude?",0.534563,0.671882,0.815297
어이 형씨,Hey,0.319722,0.669228,0.830001
나?,I?,0.565685,0.600000,0.388505
형씨 쌈 잘해? ,Are you good?,0.441581,0.525759,0.840650
너 뭐야? 너 차사장이 보냈냐? ,What are you? Did the vice president send you?,0.540951,0.613739,0.750765
몰라. 쌈 잘 하냐고? ,do not know. Are you good at it?,0.520042,0.520042,0.759699
아이고 저를 어째? .. 경찰 불러 경찰. ,"Oh, what about me? .. call the police.",0.516429,0.617139,0.813310
신고정신이 너무 투철하면 이승복처럼 아가리가 찢어져요. 과일이나 팔아요. ,"If the spirit of report is too strong, the agar will tear like Lee Seung-bok. Sell fruit.",0.601456,0.635098,0.773016
이제 제자가 되는 겁니까? ,Are you now a disciple?,0.481547,0.664961,0.783856
허허 너 사람 죽일 수 있냐? ,Heohe can you kill someone?,0.540458,0.637277,0.773286
네? ,Yeah?,1.000000,1.000000,0.843826
죽도록 맞았으니까 죽도록 패줘야지. ,"I was beaten to death, so I have to beat it.",0.516185,0.570879,0.808573
싸움은 돈이 안되잖아요. ,Fighting doesn't work.,0.425362,0.516967,0.789689
타짜의 첫 번째 원칙. 잔인해져라! ,Tazza's first principle. Be cruel!,0.453369,0.589079,0.756437
어이 형씨! 그때 보니까 쌈 잘하대. 권투 좀 배웠나봐?,Hey brother! That's when I saw it. Did you learn boxing?,0.487002,0.559499,0.819978
너 또 뭐냐? ,What are you again?,0.535356,0.613456,0.729462
2라운드 뛰어야지. ,I have to run round two.,0.454545,0.454545,0.702479
화투 알려주실거죠?,Will you tell me how to speak?,0.606666,0.632437,0.760879
의지는 보인다만.. 너무 많이 맞은 거 같다. ,"I see will, but... I think I've been hit too much.",0.571322,0.580337,0.788566
맞으라면서요. ,Saying yes.,0.428372,0.713630,0.841297
그렇게 배우고 싶냐? ,Do you want to learn like that?,0.465913,0.591138,0.708511
네. ,Yes.,0.701027,0.952860,0.589453
화투는 말이다. 이렇게 딱 집으면 몇 장인지 알아야 돼. 8장. 봐봐. ,"Hwatu is a horse. If you pick it up like this, you need to know how many. Chapter 8. look.",0.616043,0.634905,0.801975
9장인데요.,This is chapter 9.,0.503319,0.637035,0.754505
어허.. 그럴리가. 그건 됐고. 화투 한번 쥐어봐봐.  초보자가 그렇게 쥔다. 우리는 이렇게 쥐지. ,Uh... I can't. That's it. Hold on to the fight. Beginners hold it like that. We hold it like this.,0.500828,0.665864,0.830666
떨어지면 안돼. 손가락이. 실로 묶어놓고 연습하고. 자 그래서 칠 때 요 감각으로. ,"You can't fall. Fingers. I tie it up and practice. So, when you hit it, you can feel it.",0.559616,0.623457,0.804739
에이 아침부터. 밥해라. ,From this morning. Cook.,0.555370,0.555370,0.676014
예-에. ,Yes-e.,0.905719,0.905719,0.822263
3년 쉬었다고 이거이거 내가 늙었나. ,I'm old because I've been resting for 3 years.,0.606472,0.627330,0.758306
다 보인다. 손바닥에 붙는 건 기본이야. ,I can see everything. It's basic on the palm of your hand.,0.547518,0.589488,0.696477
전화.,telephone.,0.628006,0.641244,0.830964
놔둬. ,Leave it.,0.418101,0.409896,0.693380
선생님은 대한민국에서 랭킹 몇위쯤 됩니까? ,What is the ranking of the teacher in Korea?,0.544661,0.676059,0.824554
당연히 내가 일등이지 임마. ,Of course I'm the first place,0.540280,0.579454,0.706140
에이~ ,A~,0.707107,0.858579,0.403852
"어라~ 웃네 이 새끼. 의심? 화투하면 대한민국에 딱 세명이야. 경상도에 짝귀. 전라도에 아귀. 그리고 전국적으로는 나! 예전에 짝귀랑 아귀가 한판 붙었는데, 아귀가 짝귀 귀를 짤라 버렸지. 그래서 짝귀야. ","Uh~ laugh, you kid. suspicion? When fighting, there are only three in Korea. Even in Gyeongsang-do. I don't like Jeolla-do. And nationwide! In the past, a pair of ears and a pair of ears were attached, but the angler cut off the ears. So it's unrequited.",0.595115,0.613271,0.790187
그럼 선생님은 아귀랑 붙어봤습니까? ,"So, did the teacher have an attachment?",0.500179,0.632508,0.831108
너 잘 물어봤다. 아귀의 평생소원이 뭘까? 조국의 통일일까? 아니야. 내 팔모가지야.  봐라. 짤렸니? 으응? 아귀는 아직도 날 찾아다닌다.  이쯤해서 너 그걸 알아야 되는데 나는 누구냐? 화투를 거의 아트의 경지로 끌어올려서 내가 화투고 화투가 나인 물아일체의 경지. 혼이 담긴 구라. 으응? 응! ,"You asked well. What is your lifelong wish? Is it the unification of the motherland? no. It's my arm. Look. Are you fired? Yes? The angler is still looking for me. That's why you need to know that, who am I? It's a water island where I'm a fighter and I'm a fighter. It's full of souls. Yes? Huh!",0.504659,0.596546,0.813090
그런 분이 왜 이런 집에 삽니까? ,Why does such a person live in a house like this?,0.613323,0.666376,0.715090
어째 내가 땅만 사면 거기만 값이 떨어지냐. ,"Why if I buy the land, the price only drops there?",0.523298,0.577504,0.767168
화투는 언제 알려주실 겁니까? ,When will you tell me about Hwatu?,0.504844,0.648652,0.816867
그 새끼 죽이고 와. ,Kill that bitch and come.,0.654784,0.699358,0.759356
도대체 왜 그러냐? ,Why is that?,0.400478,0.639645,0.784173
6라운드 뛰자. 나도 힘들다. ,Let's run round six. It's hard for me too.,0.557625,0.595460,0.753782
잘했다. 적당히 누워 있다가 퇴원해라.,You did well. Lay out moderately and then discharge.,0.586667,0.568573,0.766027
그게 아니구.. 죽겠어요.,That's not... I'm going to die.,0.728123,0.641370,0.744373
이 새끼 나한테 구라를 칠라 그러네. ,This kid is going to hit me.,0.571013,0.660976,0.833258
적당히 져줄라 그랬는데.. 그 새끼 진짜.. 쎄요. ,"I said, ""Well, I'm going to lose it properly.""",0.515416,0.604910,0.820187
그래? ,okay?,0.635085,0.645956,0.593393
섯다는 몇장 가지고 하지? ,How many seotda do you have?,0.517007,0.662921,0.801493
20장요. ,Chapter 20.,0.439586,0.607548,0.764990
그래서 이 세계가 스무장이다. 들어와라. ,"So, this world is twenty. Come in.",0.501461,0.652151,0.825505
"화투를 섞어 슬쩍 뽑은 다음, 치면서, 뽑은 패를 밑으로 넣고.. 기리를 하고","Mix the swat and pull it out, then, while striking, put the plucked hand underneath...",0.610818,0.639729,0.785108
"혼자 섞고 혼자 기리하고, 너 혼자 다 해쳐먹는구나","Mix it alone, honor it alone, and you're all alone.",0.475201,0.644702,0.836850
"그래가지고 패를 돌리다가, 내가 오늘 엮기로 작정한 선생님의 패는 밑에서 빼줍니다. 이러면 선생님의 패는 9하고 10이 들어가서 아홉끗이고 제꺼는 8이 두장 들어가서 8땡입니다. ","So, while turning the hand, the teacher's hand that I decided to knit today is taken from the bottom. In this case, the teacher's hand is 9 and 10, and it is 9 clean.",0.558416,0.691115,0.843619
그러니까 니 말은 이게 9란 말이지? 어디 한번 뒤집어볼까? ,So you mean this is 9? Where shall we turn it over?,0.412099,0.591071,0.846794
장땡이네! ,It's long!,0.583074,0.720522,0.721239
그 손? ,That hand?,0.592328,0.722935,0.688896
손이 왜? ,Why hands?,0.364418,0.514647,0.687860
어떻게 하신 겁니까? ,How did you do it?,0.483956,0.576257,0.801025
타짜의 두 번째 원칙! 손은 눈보다 빠르다! ,Tazza's second principle! Hands are faster than eyes!,0.633809,0.615780,0.723072
무슨 패를 잡고 싶냐? 골라봐. ,What hand do you want to hold? Pick it.,0.542534,0.556188,0.775186
1땡요. ,1 drop.,0.396052,0.541858,0.751853
1이 여기하고 여기 있지? ,Is 1 here and here?,0.501515,0.668603,0.837246
피아노 치는거야. 요 손가락으로. 화투는 여기. 카드는 여기. 접으면서 알지. 여덟장 치고 여덟장 치고 네장 치고. 그럼 다시 1. 니가 쳐도 찾아내지. ,"I'm playing the piano. With your fingers. Hwatu is here. Card here. I know while folding. Hit eight, hit eight, hit four. Then again 1. I will find it even if you hit it.",0.582638,0.604778,0.801546
1을 뽑아볼까? ,Shall we pull 1?,0.451772,0.677908,0.823226
어떻게?,how?,0.262999,0.448712,0.711514
접으면서 손톱으로 눌러놨지. 살짝.  0.00001밀리. 초정밀 손의 감각. 으응? 응!  이제 왔어. 감각이 왔어. ,I folded it and pressed it with my nail. a little. 0.00001 mm. Super-precise hand feeling. Yes? Huh! I'm here now. I have a sense.,0.511338,0.611189,0.805587
패는 훔쳐보는 게 아냐. 그냥 아는거야. ,The hand is not spying. I just know.,0.472821,0.637819,0.806643
"그해 겨울, 평경장하고 고니는 지방을 돌며 원정경기를 다녔어요. 그렇게 고니는 타짜가 되가고 있었죠. ","In the winter of that year, Pyeonggyeongjang and Connie went on a road trip around the countryside. So Connie was becoming a hitter.",0.610184,0.660548,0.802991
에이 아버지. 안가세요?,A father. Are you not going?,0.539879,0.608958,0.795592
응? 응.. 가야지. 그만 칩시다. 반은 놓고 나옵니다. ,Huh? Yes... I have to go. Let's stop. Half left.,0.524954,0.578265,0.784340
반절이나 Ep주면 뭐먹고 삽니까?,What do you eat if you give half or Ep?,0.508306,0.579556,0.781166
이놈아! 저 사람들도 먹고 살아야지. 타짜의 세 번째 원칙! 욕심부리지 마라. ,Hey! Those people also have to live. The Third Principle! Don't be greedy.,0.533172,0.564923,0.807184
잔인해지래매요.,It's going to be cruel.,0.437172,0.546146,0.740827
스.. 거 알아서 좀 응? 으! 물 흐르듯이. 그리고 임마. 삼촌이라고 하래니까 아버지가 뭐냐.,"S... Do you care for me? Ugh! Like flowing water. And dude. You say uncle, so what is your father?",0.501810,0.583703,0.773904
헤 죄송합니다. ,I'm sorry.,0.281845,0.570812,0.857176
오랜만에 뵙네요.,See you in a long time.,0.525509,0.666401,0.712725
어 바뻐서.  요샌 좀 하고 살아?,I'm busy. Do you live with this?,0.559388,0.640069,0.742040
이 나이에 뭘.,What at this age.,0.497243,0.523912,0.724494
허허 그렇게 살면 안되지. 여자는 안하면 병나. 어떻게? 내가 자원봉사 좀 할까?,"Heohe shouldn't live like that. If a woman doesn't, she gets sick. how? Should I volunteer?",0.601030,0.652140,0.784205
아이구 국밥 식어요. ,It's cool.,0.306616,0.541652,0.862873
또 끓이면 되지.  뭘 보냐? 내 것까지 먹어. ,You can boil it again. What do you see? Eat mine.,0.617028,0.649729,0.820485
끝났나 그럼? ,Is it over then?,0.631201,0.620476,0.694724
잠깐. ,awhile.,0.456457,0.651940,0.742669
동태. 4만 박스. 3억에 잡아주쇼. ,"Dynamic. 40,000 boxes. Hold on 300 million.",0.571897,0.616533,0.780978
문이나 닫어. 추워. ,Close the door. cold.,0.478760,0.492497,0.742813
여덟끗? 끝났네. 나는 갑오. ,Eight? It's over. I go.,0.456035,0.758998,0.854829
화투 잘 치십니다. ,You are good at fighting.,0.531678,0.671052,0.808063
돈 잃어보고 아픈 경험 많아지면 좀 늘지. ,Lose money and increase your painful experience.,0.538437,0.639074,0.780512
나이 드셔서 무거운 돈 들고 가시겠어요? ,Are you going to carry heavy money when you are old?,0.559379,0.556976,0.744394
그러니까 젊은 친구 데리고 왔지. ,So I brought a young friend.,0.437316,0.607365,0.846671
젊은 놈이야 맞으면서 인생을 배우는거고. 어이 이형사! ,"He's a young guy, learning life while being beaten. Hey Lee!",0.555471,0.681382,0.798797
경찰 출신인가? 예전엔 나도 경장 달고 다녔던 적이 있었지.  네번째 수칙! 이 세상에 안전한 도박판은 없다. 아무도 믿지마라! ,Are you from the police? I used to be wearing a captain before. Fourth rule! There is no safe gambling board in this world. Don't believe anyone!,0.569568,0.607904,0.776279
이제 가도 되겠나? 동태는 놔두고 가네. ,Can I go now? I leave Dong-tae.,0.455847,0.669972,0.860791
괜찮으세요?,Are you okay?,0.472257,0.489402,0.792010
으? 편히 못 잔다. 내가 뽀갠 가정이 몇 개냐.. 벌 받는거지. 이놈이..  꿈에 요 멧돼지가 자꾸 나오네. ,Uh? I can't sleep comfortably. How many homes have I left behind... punished. This guy... this wild boar keeps coming out in my dreams.,0.642063,0.619523,0.751948
어쨌든 돼지꿈 꾸셨는데 저랑 백만원짜리 섯다 한판 치실래요? ,"Anyway, you dreamed of a pig, would you like to play a million won seotda with me?",0.563541,0.637334,0.813330
이놈 봐라... 구라로 칠까? 자연빵으로 칠까? ,Look at this... Shall we hit him? Shall we use natural bread?,0.537750,0.548087,0.735746
제가 구라가 되겠어요? 자연빵으로 쳐야지요. ,Will I be Gura? You should beat it with natural bread.,0.530992,0.648656,0.769028
자연빵은 자신있다? ,Are you confident in natural bread?,0.591873,0.603221,0.769941
운이지요. ,Lucky.,0.452810,0.640559,0.710114
아직도 노름판에서 운을 찾냐? 선을 가리자. 밤일낮장. ,Are you still looking for luck on the gambling board? Cover the line. Day and night.,0.651232,0.610988,0.724791
우리때는 누가 들을까봐 손가락 깨물면서 했는데 저것들은 꼭 들으라고 그러는 것 같다. ,"We used to bite our fingers in case we heard someone, but it seems like they must listen.",0.544759,0.638992,0.812699
백만원! ,one million won!,0.606933,0.594188,0.811534
한판에 끝내실려구요? ,Do you want to finish it in one bout?,0.614619,0.634651,0.769897
겁나면 죽던가.,"If you're scared, die.",0.499575,0.613630,0.819991
좋아요. 백만원. ,good. one million won.,0.426573,0.567388,0.805918
장땡인가? ,Is it long?,0.625620,0.724707,0.747965
예. ,Yes.,0.701027,0.952860,0.693569
니미 9땡이네. ,It's Nimi 9.,0.671324,0.684226,0.808495
너 니가 잃었다는 돈 복구하면 화투 끊을 수 있겠냐? ,Can you stop fighting if you recover the money you lost?,0.520459,0.610450,0.798867
...다섯배는 벌어야죠. ,...You must earn five times.,0.622172,0.613548,0.737030
못 끊으면 손가락이라도 자르는 거다. ,"If you can't quit, you're cutting your fingers.",0.536024,0.621877,0.804062
예. ,Yes.,0.701027,0.952860,0.693569
좋아  평경장입니다.... 허허.. 부산에서 봅시다. ,"Okay, it's Pyeonggyeongjang... Let's see it in Busan.",0.568529,0.707010,0.766409
누굽니까? ,Who are you?,0.410444,0.496252,0.781926
너! 도박의 꽃이 누군줄 아냐?,you! Do you know who the gambling flowers are?,0.543281,0.564040,0.744240
기다리라 그래. ,Wait.,0.379815,0.645190,0.861274
오랜만이에요. ,It's been a while.,0.505415,0.592165,0.712699
음.. ,Well..,0.156956,0.393111,0.705858
일 얘기부터 할까요? 오장군이라고 별 두개로 퇴역했는데 돈도 많고 진짜 노름꾼이에요. 기술은 없어도 빠꼼이고. ,"Shall we talk about things first? I retired with two stars called O Janggun, but I have a lot of money and I'm a real gambler. Without skills, it's fast.",0.598720,0.617918,0.744057
그러니까 나같은 타짜가 필요하다? ,So you need a hitter like me?,0.459880,0.573512,0.839132
보고싶기도 했고. ,I missed you.,0.414718,0.539509,0.839129
허허.. 구라가 늘었네. ,Heohe... Gura has increased.,0.701797,0.721003,0.755702
누구예요? 보디가드? ,Who are you? bodyguard?,0.492883,0.606376,0.816901
"고니라고, 내일 선수로 뛸거야. 나는 바람이나 잡고. ","Goni, I'm going to play as a player tomorrow. I hold the wind.",0.601639,0.541890,0.761019
그렇게 실력이 좋아요?,Are you so good?,0.443635,0.477687,0.857720
탈이 좋잖아. ,I like the ride.,0.631430,0.642830,0.704800
그냥 젠틀해 보이는데. ,It just looks gentle.,0.582817,0.776858,0.768467
젠틀은 니미. 나하고 실화를 치자고 해놓고 말 떨어지기가 무섭게 나한테 밑장 빼더니 9땡을 주더라구. ,"Gentle is Niimi. He asked me to play a true story, and he scared me off and gave me 9 dots.",0.554584,0.607318,0.844712
9땡 준걸 알고 계셨습니까? ,Did you know you gave me 9?,0.423748,0.584057,0.850592
이놈아! 밑장을 빼면 소리가 달라! 소리가! ,Hey! The sound is different when the bottom is removed! Sound!,0.573761,0.618718,0.728271
에이 사람을 들었다 놨다 하시는구만. ,You've heard and let go of this person.,0.454406,0.614194,0.785751
눈썰미 좀 볼까? 이 방안에 의자가 몇 개 있을까?,Shall we look at the snow? How many chairs are in this room?,0.533563,0.605840,0.769422
의자? ... 여덟 개,chair? ... eight,0.530724,0.683546,0.790611
다섯갠데.,Five.,0.320014,0.640719,0.788841
저쪽에 안쓰는 의자가 세 개까지. ,Up to three unused chairs over there.,0.587849,0.636852,0.747007
나는 어떤 사람 같아요? ,Who do you think I am?,0.477031,0.553936,0.811968
화투는 못 칠 것 같은데요. ,I don't think I can hit.,0.494483,0.657517,0.847995
어떻게 알아? ,How do you know?,0.614053,0.614053,0.684957
손이 부드러우니까. ,Because my hands are soft.,0.504742,0.573772,0.707470
그리고 또?,And again?,0.763987,0.753318,0.640833
외롭고.,Lonely.,0.444443,0.523510,0.695248
호호. 잘 아네.,Ho Ho. I know well.,0.728788,0.728788,0.821885
타짜니까. ,It's hot.,0.556024,0.507566,0.737054
어떻게 지내셨어요? ,How have you been lately?,0.609769,0.611986,0.674777
내 인생은 뭐랄까.. 외로운 돛단배 같다고나 할까. 아티스트적 개념으로다 사니까 우리는. 그래서 나 미워해?,"What would my life be like... would it be like a lonely sailboat? Because we live by artist concept, we are. So you hate me?",0.566787,0.586979,0.803836
예. 미워하죠. ,Yes. I hate you.,0.534503,0.555424,0.807812
허허.. 내가 코를 비비면? ,Heohe... What if I rub my nose?,0.568433,0.600835,0.715399
무조건 죽어라! ,Die unconditionally!,0.542117,0.618421,0.747808
입술을 만지면? ,Touching the lips?,0.483001,0.662705,0.767635
판돈을 키워라!,Raise money!,0.394618,0.552033,0.825492
어깨를 주무르면?,When you have a shoulder?,0.438691,0.541105,0.744070
어깨는 1. 배는 2. 무릎은 3. 입술을 깨물면 4. 한숨 쉬면 5. ,Shoulders 1. belly 2. knees 3. biting lips 4. sighing 5.,0.416937,0.601113,0.863325
정마담이랑 친했어요? ,Are you close to Jung Ma-dam?,0.566607,0.663304,0.759014
나한테 좀 재밌었던 적이 있었지. 아~ 꽃 좋다. 너 저게 뭘로 보이냐? ,It was a little fun for me. Ah~ Flower is good. What do you see that?,0.537163,0.602505,0.806775
화투짝 3요.,3,0.000000,0.000000,0.000000
너도 이제 슬슬 미쳐가는구나. ,You are going crazy too.,0.454944,0.583636,0.849114
약주 한 잔 안하세요?,Don't you have a drink?,0.589370,0.540509,0.776002
마시고 들어와라. ,Drink and come in.,0.696854,0.679208,0.745623
누구냐? ,Who is it?,0.686100,0.612485,0.722799
어허~  인생 참 꽃 같애. 니미. ,Uh huh~ Life is like a flower. Nimi.,0.673653,0.716147,0.764803
생각보다 늦게 왔네. ,I came later than I thought.,0.630794,0.627469,0.753309
그게 아니라 양복을 놓고 가서. ,It's not like that.,0.543946,0.700747,0.862724
그래? 양복.. ,okay? suit..,0.474197,0.633872,0.798749
안갔어? ,Didn't you go?,0.557583,0.573746,0.789746
술 한잔 합시다. ,Let's have a drink.,0.546493,0.569221,0.768678
그렇게 막 하는게 아냐.  이렇게.. 이렇게. 어때? ,It's not like that. Like this... like this. What do you think?,0.689446,0.713905,0.737109
축축한 꽃 같애. ,It looks like a damp flower.,0.571073,0.553091,0.774703
그래.. 이렇게. 착하네. ,Yes... like this. Good.,0.700773,0.799967,0.740387
에잇. 남자를 어떻게 보고. ,Eight. How to see a man.,0.485045,0.626271,0.812452
평경장? 웬만하면 기억에서 지우고 싶다. ,Pyeongjangjang? I want to erase it from memory.,0.555707,0.592139,0.784945
둘이 같이 잔적도 있었겠네? ,The two of you might have been together.,0.562407,0.641335,0.721113
호호.. 웃겨. 자기 돈벌고 싶지? ,Hoho... funny. Do you want to make your own money?,0.578932,0.689815,0.827901
벌고 싶지. ,I want to earn.,0.396811,0.531977,0.704038
나랑 같이 일하면 재미 좀 있을거야. ,It will be fun if you work with me.,0.465236,0.624982,0.824398
평경장님은? ,Pyeonggyeongjang?,0.569148,0.657945,0.784066
길거리 인생이야. 옛날에야 잘 나갔지. 그럼 뭐해? 지금 개털인데. 나랑 일하면 BMW 탄다. ,"Street life. It went well long ago. Then what are you doing? It's dog hair right now. If you work with me, you ride a BMW.",0.571629,0.604577,0.765960
BMW라... 그게.. 뭔데? ,BMW... what is it...?,0.485309,0.492394,0.678471
호호.. 그럼 에르메스는 알아? ,"Hoho... So, what about Hermes?",0.560862,0.625105,0.739136
어~ 무거운데. ,Uh~ it's heavy.,0.452415,0.576390,0.684409
내일 잘 할 수 있어? ,Can you do well tomorrow?,0.558243,0.599228,0.745113
내 수칙! 상대를 흥분시켜라. 흐흐 ,My tips! Excite your opponent. Heh,0.519610,0.639586,0.809383
