Original(Korean),Basic Translation(google trans),comp1 score,comp2 score,comp3 score
... 박테리아 ?,... bacteria?,0.720146,0.720146,0.832572
... 예 ?,... Yes ?,0.701027,0.952860,0.693569
"혹시, 상문고 17 기 아닌가 ?",Isn't it 17 books in Sangmungo?,0.494819,0.668067,0.773263
아 ... 아뇨 저는 대륜 ...,"Ah... no, I'm Dae-ryun...",0.573841,0.673676,0.825440
아 이거 ! 죄송 ...  우리반에방배동박테리아라구옛날에 ...,Oh this! I'm sorry.,0.303549,0.628419,0.924233
아 ... 네,Ah yes,0.784376,0.923725,0.692090
도대체 왜 저런데 ? 애두 아니구 ?,Why is it like that? Isn't it sad?,0.658200,0.666673,0.752556
냅둬라. 지 몸에 세균소독 한다구 저런다.,Leave it alone. It's like sterilizing the body.,0.552722,0.583089,0.781759
세균은 얼어죽을 ... 다들 멀쩡한데 뭐 씨발 바이러스가 있다고 ...,"The germ will freeze... Everybody's fine, but there's a fucking virus...",0.551076,0.653090,0.784285
위에서 있대면 있는가부다 해야지 어쩔것이여,"If you are from above, you have to do it.",0.379691,0.539850,0.790054
아 ... 소독을 했는데도 이 ...  ... 근지럽네 계속 ...,"Ah... even after sterilization, this...",0.597252,0.698373,0.800535
그만 좀 ! ... 발 밑이나 제대루 봐.,Stop it! ... Look at your feet or your feet.,0.556049,0.562831,0.745878
"그려. 현서 물건 떨어진게 없나, 발자국이 없나 ... 샅샅이들 봐.","Drawn. Is there anything that has fallen out of the seo, no footprints... Look at them.",0.661293,0.638613,0.737355
"근데, 현서가 전화루 좀 자세하게 얘기한거 없어 ? 하수구 특징이라든가 ...","By the way, hasn't Hyunseo talked about the phone in detail? Features of sewer ...",0.531923,0.594541,0.809775
그게 음 ... ‘ 큰 하수구다 ’ 그랬지 !,"That's um... ""It's a big sewer.""",0.585616,0.571542,0.823931
......,......,1.000000,1.000000,1.000000
여기 크잖아 ! 여지껏 본 데 중에 젤 커 !,"It's big here! I've seen it so much, it's gel!",0.621697,0.690714,0.796602
그래. 이번엔 꼭 찾을꺼 같다.‘,okay. I will definitely find it this time.',0.613504,0.711537,0.754727
잠깐 ! 박강두 ...  나 좀 똑바루 봐 봐,Wait! Park Kang-doo... look at me,0.437691,0.570120,0.843482
... ?,... ?,1.000000,1.000000,1.000000
마지막으루 딱 한번만 묻겠는데 ... 현서한테 진짜루 전화가 왔어 ?,"Last time, I'll only ask once... Did you really call Hyunseo?",0.493934,0.594294,0.845365
또 그 소리 !,That sound again!,0.540656,0.683434,0.705900
현서가 살아있다는게 그렇게 믿기 싫어 ?,Do you hate to believe that seoseo is alive?,0.581321,0.650068,0.771982
낸들 현서가 안보구 싶냐 ! 그냥 확인사살 차원에서 ...,Don't you want to see NANDLE SEO! Just to make sure...,0.506698,0.599290,0.850519
조용 !,quiet !,0.673509,0.673509,0.817951
... 현서니 ?,... Hyunseo?,0.668906,0.824835,0.680964
숙여 !,Fake!,0.492017,0.713705,0.718270
쉿 ! ,Shh !,0.358579,0.587868,0.694253
뭐야 도대체 ... 저 인간들 ?,What the hell ... those humans?,0.534270,0.650654,0.722839
"... 형, 나 발 축축해","... brother, I'm wet",0.490391,0.578957,0.821616
그러게 물 밟지 말라 그랬잖아 ... 일루와,I told you not to step on it like that... Illuwa,0.571931,0.660961,0.798387
와 ! 돈 두 있다 !,Wow ! There are two money!,0.491615,0.531807,0.748421
그건 그냥 나둬,Just leave it,0.622495,0.659982,0.781037
왜 ? 가질래 ...,Why ? I want to have...,0.646843,0.625562,0.786705
냅두라니까 ! 그거까지 손대면 절도야 절도 ... 도둑질 ! 알어 ?,"Leave it alone! If you touch that, it's theft. Theft... theft! Do you know?",0.597520,0.622278,0.802091
어차피 지금 훔치는 중이잖아 ? ,You're stealing now anyway?,0.470993,0.599290,0.873141
"세주야, 이건 도둑질이 아냐. 우린 방금 매점서리를 한거야, 매점서리 ...","Seju, this is not a theft. We just did the stall frost, the stall frost...",0.610085,0.644133,0.774420
그게 뭔데 ? 서리 ...,what is that ? Frost ...,0.611898,0.637091,0.664048
진짜 모르냐 ? 세대차이 심각하구만 ... 아무튼 !,Do you really not know? The generation gap is serious... Anyway!,0.579814,0.607506,0.766451
우와 ... ,Wow ...,0.522105,0.813148,0.822263
... 세주야 ... ,... Sejuya ...,0.809591,0.656086,0.669048
뛰어 ! ,run !,0.445404,0.624628,0.655927
꺄악 !,Wicked!,0.613198,0.613198,0.749505
... 어 ...  형 !,... uh ... brother!,0.622522,0.630576,0.610634
뭐야 ...  형 ! 일어나 !,What is it... brother! wake up !,0.452287,0.512833,0.712150
울지마 ... 울지마 ... ,Don't cry... don't cry...,0.509899,0.539188,0.786788
...  ...,...  ...,1.000000,1.000000,1.000000
너 혹시 ... 핸드폰 있니 ?,Are you ... Do you have a cell phone?,0.562324,0.558022,0.679960
... 진짜 신비롭지 않냐 ? 이 상황에서 ...,... Isn't it really mysterious? In this situation...,0.592182,0.648656,0.751878
빨리 깨워. 시간 없어.,Wake up quickly There is no time.,0.509609,0.544899,0.726665
잠깐만 냅둬라. 앤 짬짬이 눈을 붙여줘야 돼 ...,Leave it a second. Anne Cheng needs to close her eyes...,0.488458,0.614599,0.820518
그럼 그냥 여기 놔두구 가자. 어차피 도움두 안되는데.,Then let's just leave it here. I can't help anyway.,0.543402,0.665082,0.833982
니들 ... 잠깐만 앉어봐라.,Guys... sit down for a second.,0.577889,0.629301,0.761074
니들 보기엔 ... 강두가 그렇게두 한심하냐 ? ,"To you guys, is Kangdu so pathetic?",0.520936,0.674920,0.861409
네,Yeah,1.000000,1.000000,0.843826
으유 ... 느그들은 잘 모르겠지만 ... 나는 이런 쫍은데서 하루 종일,Ugh... I don't know about them... I've been like this all day,0.487238,0.640270,0.839224
... ?,... ?,1.000000,1.000000,1.000000
가끔씩 강두 이 놈이 눈빛이 확 - 변할 때가 있거던 ? 뭐시랄까 ...,"Occasionally, Kang Doo, this guy's eyes are changing-did he ever change? What do you think...",0.600238,0.599041,0.761368
... 거시기 ... 아무튼 말 나온 김에 ! 내 평생 첨이자 마지막으루다가,"... Dick ... Anyway, while I was talking! It's my first and last life",0.640054,0.641744,0.821936
우리가 말이다 ... 이렇게 오늘날 졸지에 세균 훼 - 미리가 되가지구선,"We're talking about it... like this, the bacteria are on the rise today",0.581896,0.631057,0.808831
"하기야 ... 성수대교 무너질 때 떨어져 죽은 애들이나, 길가다 장갑차에 깔려","Hahaha... Children who fell off when Seongsu Bridge collapsed,",0.496683,0.670499,0.830737
... ?,... ?,1.000000,1.000000,1.000000
하여튼 ! 이런 황당한 일들은 그저 한가지 결론밖에 없는겨 !,anyway ! These absurd things have only one conclusion!,0.514588,0.661692,0.822503
......,......,1.000000,1.000000,1.000000
게다가 만일 ... 진짜루 만에 하나 ... 째진 주댕이루 할 말은 아니다만 ...,"Besides, if it's... it's the only one in the real ru...",0.421123,0.596793,0.846318
...,...,1.000000,1.000000,1.000000
저번처럼 ... 너 왜 다른 집 애새끼 손 붙잡고 뛰었냐 이 병신아 ... 이딴소리,Like last time... Why did you run into another house holding hands?,0.513592,0.596225,0.817838
... 나야 앞으로 살아봤자 ...  니들이 평생 애를 짊어져야 되는겨 ...,"... it's me, let's live in the future... you have to carry your child all your life...",0.557060,0.608651,0.749780
왜 그려 ?,Why draw?,0.528756,0.642564,0.710170
... 보는데 ...,...I see...,0.331477,0.616768,0.736252
... ?,... ?,1.000000,1.000000,1.000000
우릴 봐 ... 아까부터 ...,Look at us... from before...,0.555257,0.524494,0.687806
... !,... !,1.000000,1.000000,1.000000
쏴 !,Shoot!,0.694901,0.694901,0.852758
씨바 ... 총알 ... !,Ciba ... bullets ...!,0.697958,0.666295,0.796215
젠장 ...  총알이 차에 있는 ...,Damn... bullets in the car...,0.529988,0.614360,0.744285
트럭으루 뛰어 !,Jump over the truck!,0.407199,0.538548,0.618080
내껀 ... 한 발 남았는데 ... !,I have one shot... I have one left...!,0.588899,0.588899,0.692680
니 총 나주고 !  어여들 뛰어 !,"Give me your gun! Hey, jump!",0.550862,0.615369,0.743689
아부지 ! 빨리 !,Father! Quickly !,0.547234,0.547234,0.720807
니나 빨 리가 !  한 방으루 끝내버릴겨 !,Nina suck! Let's end one room!,0.513101,0.624036,0.823856
일단 일루와요 !,First come on!,0.377384,0.619715,0.703762
남주 너 ...  차에 들어가 !,Namjoo You ... Go into the car!,0.713907,0.648414,0.805688
괜찮다 ...  ... 움직이는 걸 처음 쏘니까 ...,It's okay... ...because it's my first time moving...,0.570552,0.609357,0.757692
일루 와 봐 ... 더 와 ...,Come on... Come on...,0.541560,0.469310,0.816079
헉 ... !,Ugh ... !,0.552273,0.770455,0.718973
... !,... !,1.000000,1.000000,1.000000
안돼 - !,No - !,0.179473,0.587018,0.812882
으으 ... 아부지 !,Ugh... father!,0.480868,0.515175,0.645356
... 아 ... 아 ...,... ah ... ah ...,1.000000,1.000000,1.000000
아 - 아악 !,Ah-Ah!,0.692820,0.688197,0.699045
... 이 ... 이런 씨바 ... 뭐 이런 개깉은 ...,... this ... this Ciba ... something like this ...,0.697297,0.719060,0.679755
으흐 ...  ... 어떡해 현서 !,Ugh... What do you do?,0.554070,0.593430,0.760503
.....,.....,1.000000,1.000000,1.000000
빨리 도망가 !,Run away fast!,0.501934,0.515249,0.673764
...,...,1.000000,1.000000,1.000000
우리 잡히면 안돼 ! 현서가 기다리는 ... 빨리 가 !!,We can't be caught! Hyunseo is waiting ... Go fast !!,0.590180,0.653788,0.800498
"방역요원 부상, 괴생물체 기습으로 방역요원 부상 ...","Injury of quarantine personnel, rise of quarantine personnel, and injuries of quarantine personnel...",0.434640,0.648601,0.806165
이봐요 ! 거기 !,Hey ! there !,0.207642,0.517963,0.793226
으아 ! ... 그 !,OMG ! ... That !,0.510875,0.626743,0.691202
... 보 ... 보균가족 ! 도주 보균가족 발견 !,... Bo ... Bogyun Family! Escape Bogyun Family!,0.603864,0.617367,0.775584
빨리 응급차 불러 !,Call the emergency car quickly!,0.498531,0.719212,0.725463
네 !,Yeah !,1.000000,1.000000,0.843826
누드 김밥 !,Nude Kimbab!,0.720122,0.846804,0.893358
천하장사 소세지 !,Chuansha Sausage!,0.636965,0.717072,0.807439
삶은 계란 ! 떡복이에 들어있는거 ...,boiled egg ! What's in the bokbok...,0.500711,0.650467,0.791523
가게집 짜장면 ! 배달시킨거 말고 ...,Shop house Jjajangmyeon! Not the delivery...,0.632524,0.640830,0.756254
크으 ...,Big...,0.744772,0.744772,0.708187
우리 나가면 짱께집부터 가자.,"When we go out, let's go to the house.",0.594470,0.680224,0.793526
"오케 ... 아니, 난 나가자마자 황도부터 먹을꺼야.","OK... No, I'm going to eat from the zodiac as soon as I go out.",0.569000,0.603410,0.753765
황도가 뭐야 ? 쭝국요리 ?,What is the ecliptic? 쭝National cuisine?,0.512085,0.602336,0.769282
진짜 황도를 모른단 말야 ?,You don't know the real zodiac?,0.529643,0.629074,0.788864
... ,... ,1.000000,1.000000,1.000000
야 ... 세대차이 엄청나구만 ...,Hey... the generation gap is huge...,0.617240,0.617240,0.723703
와 ! ,Wow !,0.900000,0.900000,0.843826
잠깐 ...,Wait...,0.254735,0.541382,0.811138
왜 ?,Why ?,0.776393,0.776393,0.843826
... 온다 !,... come !,0.403004,0.528960,0.551515
... 왔어 ?,... I'm here ?,0.460263,0.409043,0.644266
쫄거 없어,Nothing,0.489654,0.646334,0.747059
... 오케. 또 한 명 나온다 ...,... Okay. Another one comes out...,0.648919,0.623786,0.698600
진짜 ?,Really ?,0.660263,0.672835,0.662067
이번엔 반드시 ... 잘 터지는 최신 핸드폰 오빠가 뚝 - 떨어진다 ...,"This time, surely... The latest cell phone brother pops well.",0.514581,0.642299,0.787365
...,...,1.000000,1.000000,1.000000
얼굴두 잘생기구 머리는 조막만한 오빠가 ...,The head of both handsome faces has a small brother...,0.599370,0.608247,0.726981
자 ... 나온다 ... 잘 터지는 오빠 ...,Now... it's coming out... your popping brother...,0.535006,0.584137,0.737137
... ? !,... ? !,1.000000,1.000000,1.000000
안 돼 !,No !,0.179473,0.587018,0.812882
... 아빠 ...,... Dad ...,0.484082,0.484082,0.688136
... 현재 그 탈출한 보균자 가족 중 일부가 아직도 행방이 묘연하구요.,"... At present, some of the escaped families of carriers are still missing.",0.518294,0.588840,0.798572
네 ... 그 맥락에서 전격적으로 이 ...  ‘에이전트 엘로우’ ... 맞죠 ?,"Yes... In this context, this is... ""Agent Yellow""... right?",0.654309,0.719984,0.793561
그렇습니다. 이 ‘에이전트 엘로우’ 라는 것은 ... 원래 미국이 90년대 후반부터,"That's right. This ‘Agent Yellow’ is... Originally, the United States from the late 90s",0.619053,0.677946,0.769720
도주 보균자 가족> 전염병 예방법 위반 / 공무집행 방해 / 현상금 1000만원 ...,Fleeing family members> Violation of infectious disease prevention methods / Interfering with public execution / Bounty 10 million won ...,0.537393,0.599557,0.789500
그릇 문 옆에 있어요 ! 본인 왼쪽에 ...,It's next to the bowl door! To the left of yourself...,0.609247,0.656905,0.711482
... 아 네 !,... Ah yes !,0.784376,0.923725,0.692090
... 사장님 그럼 전 이만 ...,"... The boss, then I'm not ...",0.527673,0.661819,0.840647
아이구 네 ... 저기 파출소장님께 안부 좀 ... 내 한번 들른다 들른다,"Hey, yes... Say hello to the police chief over there... stop by.",0.441029,0.554197,0.800455
아이구 희봉아 - 이 지지리 복두 없는 놈아 ... !,I'm Hee Bong-ah.,0.250740,0.595378,0.899199
......,......,1.000000,1.000000,1.000000
그나저나 현서는 ? 찾는다구 그 난릴 피더니만 !,"By the way, seo? I'm looking for that, but I'm just feeding him!",0.648637,0.649495,0.727970
... 현서 ... 현서는 사실 애초부터 씨발 ...  강두형이 원래,... seoseo... seoseo actually fuck from the very beginning...,0.594151,0.628812,0.782681
뭔 소리여 ?,What are you talking about?,0.395933,0.638989,0.784157
지 할아버지두 하늘나라에 갔으니까 ... 같이 잘 있겠지 ...,"G Grandpa both went to heaven, so they'll be together...",0.562075,0.630986,0.777524
아저씨 총 좀 ... 젤 쎈걸루 딱 하나만 ! 내 더 이상 민폐 안끼칠게 !,Mister's gun... just one gel! I'm not going to waste any more!,0.536913,0.645204,0.819836
야 임마 ! 니가 무슨 총질을 하겠다구 그래 ?,Hey dude! What are you going to shoot?,0.457492,0.552118,0.848843
그럼 이 사람들 좀 불러줘요 !  ,Then call these people!,0.489266,0.671587,0.844768
진정하구 ... 너 일단 좀 앉어봐 ...,Calm down... and sit down first...,0.503822,0.595450,0.843699
아저씨 나 사흘 안에 그 짐승 잡아 죽일꺼거든 ? 딱 사흘 안에 작살내구,You're going to catch and kill the beast in three days? I just harpoon it in three days.,0.563123,0.637357,0.783421
정신 들죠 ?,Are you upset?,0.555535,0.517540,0.717482
......,......,1.000000,1.000000,1.000000
최신형 베레타예요. 자세 연습 쪼금만 하세요.,It's the latest Beretta. Do a little bit of posture practice.,0.658911,0.654061,0.754804
전부 ‘토리’ 예요. 잘만 쏘면 토리 한발루 코끼리두 죽습니다.,"It’s all ‘Tori’. If you shoot well, two elephants will die.",0.522762,0.647933,0.845401
그리구 이거 ...  하루 세 번 식후 30분에 두 알씩.,"And this... three pills three times a day, half an hour.",0.578206,0.648874,0.796331
시간이 없거든. 빨리 가방 매요.,I don't have time. Fasten the bag.,0.550431,0.695665,0.779096
사장님 전화한지 벌써 몇 분 지났어요. 일분 내루 경찰들 몰려와요.,It's been a few minutes since my boss called me. Police come over in a minute.,0.510976,0.584348,0.799749
... !,... !,1.000000,1.000000,1.000000
얼마 안되요. 급할때만 써요.,Not much I use it only in a hurry.,0.537370,0.620135,0.733370
...  저기 ... 이름이 ?,... over there ... your name?,0.494696,0.538366,0.742875
으아아악 -,Awha-,0.301939,0.547266,0.746298
진짜루 마취제 정량 놨다말야 ? 근데 저래 ?,Do you have a real anesthetic dose? But what?,0.508045,0.584398,0.791460
분명히 투여했슴다. 그리고 한시간 지난겁니다.,It was definitely administered. And it's been an hour.,0.550883,0.672874,0.798015
......,......,1.000000,1.000000,1.000000
뭐야 그럼 ? 어쩌란 말야 ? ... 조직검사 당장 끝내야 되는 판에 ...,What is it then? What do you mean? ... to the plate that needs to be finished immediately.,0.695814,0.686857,0.761946
사실 본인은 ... 검사를 할테면 하라구 그러거든요.,"Actually, I'm... I'm telling you to do the test.",0.525666,0.653461,0.833925
생살을 쨀테면 째라 ... 마취만 말아다오 ?,"When it comes to life, don't you... Don't just anesthesia?",0.568196,0.568196,0.765715
으 - 아아 - 아으으윽 !,Uh-ah-ah-ah-uh!,0.365776,0.365776,0.575451
도대체 왜 저런다니 ! 왜 ! 왜 ! 왜 !,Why are you doing that! Why ! Why ! Why !,0.444277,0.530940,0.771635
......,......,1.000000,1.000000,1.000000
마취를 해주면 눈감구 자지 왜 안자구 지랄이야 ? 왜 ! 왜 !,"If you do anesthesia, why don't you sleep with your eyes closed? Why ! Why !",0.566558,0.567017,0.789144
전화오면 나간댑니다.,Call me when you come.,0.414926,0.540953,0.829748
뭐 ?,What ?,0.511696,0.511696,0.800700
손에 쥔거 함 보세요 ...,Look at what you hold in your hand...,0.597354,0.514938,0.760745
... 왜 저래 ?,... Why is that?,0.707805,0.716497,0.701136
안자구 나간다구요. 환생한 딸 만나러 ...,I'm not going out. To meet a reborn daughter ...,0.468360,0.580481,0.830661
Oh my god ! What's this ? 맙소사 ! 이게 무슨 ...,Oh my god! What's this? Oh My God ! What is this...,0.545787,0.657877,0.781827
eh oh ... well I guess it is 이게 저 ... 상황이 ...,eh oh ... well I guess it is this...,0.589719,0.667467,0.857441
Oh no ... let's stop it first ! 일단 좀 중단합시다 !,Oh no ... let's stop it first! Let's stop a little!,0.610841,0.619467,0.813238
잠깐 스톱.,Stop for a moment.,0.499123,0.518820,0.681800
Mr. Park ! I heard your daughter is alive ...,Mr. Park ! I heard your daughter is alive ...,0.616804,0.646044,0.753226
박강두씨 당시 딸이 살아있다면서요 ?,You said your daughter was alive at that time?,0.567845,0.592346,0.766608
Are you serious ?,Are you serious ?,0.625819,0.625819,0.693507
진짭니까 ?,Are you serious?,0.544975,0.544975,0.672661
... 예 ... 내 딸이 지금 강변에 하수구에서 날 기둘리 ...,...Yes... my daughter is now rushing out of the sewer on the riverside...,0.636629,0.664010,0.742737
Yes. My daughter is waiting for me in the dark ditch of Han River.,Yes. My daughter is waiting for me in the dark ditch of Han River.,0.577730,0.655954,0.758513
Jesus ! Why didn't you report to the police or the military ?,Jesus ! Why didn't you report to the police or the military ?,0.612157,0.757997,0.735722
아니 왜 경찰이나 군대에 알리지 않았습니까 !,No Why didn't you tell the police or the army!,0.480539,0.638643,0.790440
...  ... 그게요 ...,... ... that's it ...,0.752860,0.752860,0.729342
Haven't you thought of talking to TV station or any kind of,Haven't you thought of talking to TV station or any kind of,0.644451,0.755412,0.775832
방송국이나 인권단체 같은데라도 얘길 좀 해보지 그랬어요 !,I didn't want to talk about it even at a broadcasting station or a human rights organization!,0.562484,0.629280,0.781879
그게 ... 그게 ...  아무도 ! ... 내 말을 안들어줘 !,It's... it's... nobody! ... don't listen to me!,0.564890,0.720320,0.835566
Because nobody fuking ! listen to me ...,Because nobody fuking ! listen to me ...,0.610758,0.651614,0.817036
그러게 내 속이 지금 씨 - 커멓게 썩어 문드러져 !,That's how my stomach is right now-it's rotten and rubbed!,0.626695,0.679395,0.724807
......  음 ...... so my heart is ... you know ...,......  음 ...... so my heart is ... you know ...,0.468843,0.622947,0.824349
으흐흐흑 현서야 ... 아빠가 미안하다 ... 흐흑 ...,It's uh-hyeong-seo... I'm sorry for my father...,0.555479,0.546670,0.787176
역시 바이러스가 뇌에 침투한게 맞네요. 아까 얘기했던 대로,"After all, the virus has penetrated the brain. As I said before",0.578010,0.658812,0.761265
그렇죠 ?,right ?,0.472997,0.529034,0.779284
전두엽 쪽에 바이러스가 있는게 확실합니다. 그렇지 않고서 과거에 정신,It is clear that there is a virus on the frontal lobe. Otherwise it is a spirit in the past,0.622059,0.668595,0.755085
맞아요. 자기가 만든 망상세계에 완전 백퍼센트 몰입한 상탭니다.,Yes. It's a 100% immersive prize in the world of delusion you made.,0.495844,0.580295,0.835410
역시 이 사람 뇌가 유일한 희망입니다.,"Again, this human brain is the only hope.",0.571988,0.580601,0.767141
예 ?,Yes ?,0.701027,0.952860,0.693569
바이러스가 이 속에 꼭 있을겁니다 ...,Viruses must be in this...,0.507103,0.688914,0.775596
뭔 얘기죠 ?,What are you talking about?,0.457849,0.616921,0.797897
모르셨나 ? 어제 사망한 미 8 군 도날드 하사관 사체부검에서 바이러스가,"Did you not know? Virus at a Corporal Autopsy of Sergeant Donald Eighth, who died yesterday.",0.567035,0.579157,0.763609
오 ...,Five ...,0.161017,0.244386,0.562551
외부에는 아직 비밀로 하구 있구요. 조사팀 소수 핵심멤버들만 알고 있는,There is still a secret outside. Only a few key members of the research team know,0.563997,0.619519,0.784311
... 노 바이러스 ? ...,... no virus? ...,0.580767,0.656375,0.671428
음 ...  아마도 초기 과정에서 오류가 좀 있었나,Um... maybe there were some errors in the initial process,0.588876,0.558463,0.722701
하하 ... 어쩌죠 ? 지금 바이러스 땜에 온 나라가,"Haha... what? Because of the virus, the whole country",0.628297,0.653978,0.717361
그러게요. 에이전트 옐로우 살포 일정까지 다 잡혀있는데 말입니다.,"Iknow, right. The agent yellow spraying schedule is all up to date.",0.593860,0.685272,0.826390
너무 걱정 마세요. 이 사람 뇌에서 꼭 나올겁니다. 바이러스가 ...,Don't worry too much. It will come out of this human brain. Viruses...,0.467294,0.538885,0.753631
물론이죠 ! 물론 전두엽 조직검사를 진행합시다. 보다 적극적인 조사가 ,"Sure ! Of course, let's do a frontal biopsy. A more active investigator",0.503576,0.633382,0.816210
... 바이러스가 없구나 ?,... is there no virus?,0.451020,0.566495,0.750196
... !!,... !!,1.000000,1.000000,1.000000
... ?,... ?,1.000000,1.000000,1.000000
그치 ? ... 바이러스가 없는 거지 !,Is not it ? ... no virus!,0.481492,0.712462,0.793264
야이 씨 - 이발 바보 새끼들아 ! 이거 안 놔? 손 안치워 ?,Yai-Haircut fools! Don't you put this? Don't you put your hands off?,0.534925,0.556646,0.754692
진정하세요. 머리 움직이지 마시구 ...,calm down. Don't move your head...,0.462649,0.682731,0.822031
헛지랄 그만하고 이 씨발것들아 ... 있지도 않은 걸 이 개지랄을 !,Stop fussing and fuckin' this... you don't even have this fucking!,0.577060,0.655083,0.783694
현서야 !,Hyunseo!,0.668906,0.889480,0.686526
혀 - 언 - 서 - 야 !,Tongue-un-standing-hey!,0.526843,0.640746,0.762017
뭘 이렇게 많이 만드나 ? 뭐에다 쓰게 ?,What do you make so much? What do you write for?,0.526566,0.531856,0.772651
짐승들이 원래 불을 무서워하잖아요.,The beasts are originally afraid of fire.,0.497833,0.625901,0.764404
짐승 ?  데모에 웬 짐승 ?,beast ? What beast on the demo?,0.574311,0.591525,0.767659
그게요 ...  ... 그동안 텅 비었던 고수부지에,That's... ...in the empty grounds,0.530364,0.706003,0.808352
따라서  여기 꼭 나타난다 ? 그 놈이 ...,So it must appear here? That guy...,0.589884,0.553448,0.756633
그러쵸. 백 퍼센트.,Right. Hundred percent.,0.670137,0.694340,0.731954
아주 도사구만 ... 손이 안 보인다 손이 ! 딸딸이 저리가라네 그냥 ...,It's just a sword... I can't see my hand! Jerking away. Just...,0.500997,0.602330,0.797761
내가 잘하는게 이것 뿐이 없어요.,This is not the only thing I do well.,0.607805,0.696770,0.737260
그러게 공부를 좀 그러케 열씨미 했으면 ... 요 극렬 좌경 빨갱이 새끼야,"If you've been so keen on studying like this... Yo, you're a sissy boy",0.503516,0.718633,0.856712
"나, 아테네올림픽 화염병 남자개인종합 금메달리스트 ...","I, Athens Olympics Men's Individual Gold Medalist...",0.501621,0.603809,0.790485
저거 봐 ! 괜찮다니까 !,Look at that! It's okay!,0.543266,0.658317,0.854387
... 그래두 ...,... but...,0.507107,0.589322,0.706271
세주야. 이 기회를 놓치면 왼전히 끝장이야 ...,"Seju. If you miss this chance, it's all over...",0.536895,0.627197,0.797981
무서워 ...,I'm scared ...,0.545809,0.647086,0.792499
잘 봐 꼬리에서 등짝위루 ... 몇 발짝만 뛰면 줄이 딱 잡혀 ! 순식간이라니까 !,"Look carefully. From the tail to the back... Just a few steps, the line is perfect! Because it is in an instant!",0.633123,0.637360,0.755222
...  ...,...  ...,1.000000,1.000000,1.000000
하루종일 이렇게 간다 만다 싸우다가 벌써 몇 시간째야 ?,I go all day like this. How many hours have you already been fighting?,0.579500,0.631076,0.775476
...,...,1.000000,1.000000,1.000000
시간만 이렇게 질질 끌다가 제 잠에서 깨면 어쩔래 ? 저쪽편 시체들은,What if I drag this time out and wake up from my sleep? The bodies on the other side,0.606382,0.669888,0.767464
그냥 이 속에 있음 되잖어 ...  구멍 속에 있자 계속 ...,It's just in this... Let's stay in the hole...,0.577818,0.717896,0.827448
소용없어 ... 아까 생각 안나 ? 너 꼬리에 잡혀서 끌려나갔잖아 ...,No use ... Can't you think of it before? You got caught in the tail and pulled out...,0.680118,0.675877,0.756770
...,...,1.000000,1.000000,1.000000
아깐 저 놈이 그냥 장난치다 놔준거야 ... 우릴 먹으려구 마음만 먹었으면 ...,Because he just let me play... I just want to eat us...,0.475219,0.641661,0.847540
...  좋아 그럼 ... 이러케하자,... okay then ... let's do this,0.623449,0.694237,0.755403
... ?,... ?,1.000000,1.000000,1.000000
누나가 먼저 뛰어가서 저 줄을 잡으께 ... 줄을 타고 위로 올라가서 ...,My sister will run first and catch that line... Take the line and go up...,0.552441,0.626422,0.777666
... 줄을 위로 끌어 올린 담에 이 쪽으로 가지고 와서 너 한테 내려줄께 ... ,... I'm going to bring this up to the wall with the rope up and drop it off to you...,0.492725,0.594889,0.783838
... 손이 안닿잖아 줄이 짧아서 ...,"... You can't reach, because the line is short...",0.614275,0.637898,0.754566
누나 교복이랑 치마랑 있잖아. 이거라두 더하면 돼지 어때 ?,You have a school uniform and a skirt. How about a pig with this?,0.590735,0.594008,0.754019
...,...,1.000000,1.000000,1.000000
... 알겠지 ?,... got it ?,0.581042,0.716100,0.780666
... 이때쯤이면 ... 아빠가 올 줄 알았는데 ...,... By this time ... I thought Dad would come...,0.526217,0.609133,0.815851
... 뭐 ?,... What ?,0.511696,0.511696,0.800700
무서우면 가지마 누나 ...,Don't go if you're scared...,0.599330,0.499518,0.784222
남주야 ...,Nam-joo...,0.777542,0.640630,0.792499
찾았어. 엄청나게 큰 하수도야. 지금 들어가고 있어.,I found it. It's a huge sewer. I'm entering now.,0.461993,0.616232,0.818919
... 어디냐 ?,... where are you?,0.338143,0.440859,0.725240
원효대교 북단 바로 아래. 핏자국을 따라서 들어오면 ...,Just below the northern end of Wonhyo Bridge. When you follow the bloodstain...,0.563938,0.586336,0.742692
아 - 악 ,Ah-evil,0.385212,0.546791,0.719580
......,......,1.000000,1.000000,1.000000
나가자 ...,Let's go...,0.653169,0.653169,0.796234
바닥에 엎드려 ...,Get down on the floor...,0.566111,0.587841,0.685848
"배에 힘줘, 들","Boost your stomach, field",0.504122,0.662979,0.747770
앉어 씨밸넘들아 세균범벅되기 싫으면 ...,"Sit down, sea balance, if you don't want to be bacterial...",0.619870,0.664107,0.769230
"니네 바이러스 좋아하지 ?  자, 바이러스 !","Do you like your virus? Now, the virus!",0.550735,0.616723,0.746032
한 새끼라도 따라오면 ...  그 즉시 쑤신다 !,If even one bitch follows... he immediately picks it up!,0.618695,0.683625,0.739845
원효대교 !,Wonhyo Bridge!,0.770292,0.696184,0.727592
아 ... 좆나구 무겁네 ...,Ah... it's fucking heavy...,0.535355,0.549231,0.748266
