Original(Korean),Basic Translation(google trans),comp1 score,comp2 score,comp3 score
"달랑 이름 하나로 시작했어요. 아직 찾은 건 아니지만, 그래도 많이 온 거잖아요. ",It jump with one gens I havent get it yet but its notwithstanding a deal,0.584096,0.640795,0.803364
"알았어요. 알았으니까, 나중에 전화로... ",I catch Okay subsequently on the sound,0.547605,0.572875,0.738533
"전화해도 안 받으면서! 저요, 이대로 포기 못 합니다! ",You dont respond the earphone Maine I slant establish up like this,0.642415,0.642415,0.729494
이봐요! 여기 제 일터예요. ,Hey This represent my work,0.563898,0.569175,0.701892
겁나는 건 이해하지만 일단 시작한 거 끝까지 가봐야죠. ,I read its scary but I own to break down from the commencement to the goal,0.632408,0.580452,0.741994
나 진짜... 어이가 없어서... 뭐 이런...,Im genuinely outrageous wellspring,0.599901,0.678082,0.743017
"저 이래 뵈도 인맥도 넓고... 괜찮습니다. 지우씨, 실망시키지 않을 자신 있어요. 기다릴게요. 연락주세요. ",Since and then I experience a broad range of link and Im ticket Jiwoo Im confident you wont represent let down Ill await Please touch,0.625268,0.669713,0.755482
"그래, 재하야- 오랜만이다. ",Yes haha Its equal a long meter,0.571060,0.636643,0.742749
"그때 경찰서에서 보고 진짜 반가웠는데. 근데, 재하 너, 그때 국정원 다닌다고... ",I represent so glad to see you at the law post But Jaeha youre go to Ni so,0.522870,0.648053,0.827757
"미안하다, 재하야. 식약청도 좋지. 근데 국정원에 아는 사람...  여보세요? ",Im sorry Jaeha The KFDA is too good But who have intercourse at the National intelligence information military service Hello,0.508625,0.640716,0.814702
들지. ,cosmetic surgery,0.426368,0.705301,0.822938
네? 네...,Yeah Yeah,1.000000,1.000000,0.843826
"잘 좀 부탁하네. 자네도 장차 딸 키워보면 알겠지만, ",Im implore you You may know if you experience a girl in the future,0.572124,0.555841,0.767809
아 저는... ,Ah I,0.448251,0.747450,0.774605
왜 술 안 하나?,Why not pledge,0.586292,0.566782,0.813600
"아니, 뭐 그렇다기 보단... 건강에 별로 이로울 게 없어서... ",No preferably than that Because theres not much to execute with health,0.569019,0.572538,0.720082
"그래, 건강 생각 하면 안 마시는 게 낫지. ",Yes if you call back about your wellness you shouldnt imbibe it,0.614994,0.696596,0.746548
전 별로... 땀나는 거 싫지 말입니다. ,I dont like I dont like sweat,0.541815,0.702887,0.831168
그럼 뭘로 건강은 챙기나?,and so what act you consider caution of,0.673794,0.663376,0.729936
주로 비타민을 먹습니다. ,primarily eat vitamins,0.576172,0.703520,0.718509
허험. 힘들지? 내가 퇴임이 얼마 남질 않아서 말이야. ,Heoheom Are you wear upon I havent take in much fourth dimension bequeath,0.588175,0.635725,0.754465
네? 네. 좀 여리십니다. ,Yeah Yes Its kind of open,0.657126,0.657126,0.685344
"엄마 없이 커서 그러나, 어릴 때부터 소심한 데가 있어요. ",turn up without a female parent notwithstanding there is something shy since childhood,0.575177,0.657709,0.769662
네. 참 소...심... 하시지 말입니다. ,Yes Its reallySim not,0.536596,0.625338,0.815892
그래서 말인데. 이거 받게.,Thats why flummox this,0.625622,0.686680,0.721700
이게 뭡니까? ,What cost this,0.539178,0.584594,0.755421
지혜가 찾았는데 인도 다녔을 때 기록했던 건 가봐. 일기장은 아니고 다이어린데. ,Wisdom incur it but I infer what I compose when I cost in India Its not a diary its a diary,0.655514,0.649681,0.802285
감사합니다. 아버님. 아니 대령님. 감사합니다. ,Thank you father No Colonel Thank you,0.471887,0.564933,0.830166
"그러니까 지우가 포기하고 싶어 해도 지치지 말고, 자꾸 극장으로도 찾아가고. ",So if Jiwoo need to contribute up dont get play out and go along go to the house,0.544003,0.599890,0.810958
네! 알겠습니다! ,Yeah Okay,0.515999,0.646545,0.844107
근데 자네는 연시가... ,But you get a new year,0.611147,0.698389,0.798849
네?,Yeah,1.000000,1.000000,0.843826
아닐세. 밥이나 먹게. ,Nope Eat some Elmer Rice,0.547577,0.624317,0.779585
00 인도 델리 도착 ,00 reaching in Delhi India,0.749625,0.764137,0.764712
남들은 모르는 습관 있어요? 저는 잘 때 음악을 켜두는 습관이 있거든요. ,Are there any wont that others make out not have intercourse I take in a use of plow on music when I kip,0.688937,0.688937,0.756327
음... 저는 스텐드 끄고 열 세면 자요. 그리고 잠들면 누가 업어 가도 몰라요. ,Um I log Z's when I rick off the base And when I go down asleep I dont have intercourse who conk by,0.616342,0.639994,0.724036
제가 어떻게요. ,How am I,0.418755,0.585369,0.762879
써-! ,compose,0.437966,0.591472,0.822676
"사막이라 여기 맥주, 얼마나 독한데.  샨디에요.",Its desert thence beer here how concentrated Its Shandy,0.586925,0.617671,0.745778
달콤하다...,hence sweet,0.476329,0.584816,0.698576
전 소파에서 잘 게요.,ailment slumber on the lounge,0.584756,0.613163,0.744550
앉아서 자면 아침에 다리 아프지 않아요?,Doesnt your leg hurt in the good morning when you model and log Z's,0.510997,0.648283,0.830006
괜찮아요.,Its okey,0.422558,0.595460,0.768564
저기요. 한국엔 언제 돌아가요?,excuse me When make up you go back to Korean Peninsula,0.494201,0.582196,0.823332
모레요.,More,0.418461,0.640887,0.736524
그럼 내일은 델리로 가야하는구나.,and so I sustain to run short to Delhi tomorrow,0.711405,0.672424,0.727103
그렇죠.,right wing,0.566774,0.629396,0.712296
"아, 그렇구나. ",Oh I see,0.525245,0.643926,0.793902
여기서 한국으로 바로 가는 비행기는 없죠?,Isnt there a trajectory to Korea right here,0.533367,0.668614,0.777931
그렇죠. 공항이 없으니까.,justly There equal no aerodrome,0.686876,0.643236,0.737236
"아, 그렇구나.  ",Oh I see,0.525245,0.643926,0.793902
아니라니까!! ,No,0.133772,0.603006,0.856925
"뭐야, 이거... ",what embody this,0.486506,0.621046,0.784354
"돌겠네, 진짜...  조감독! 왜는 무슨... ",Ill sour genuinely assistant managing director Why what,0.522068,0.656384,0.806988
"뭐야, 당장 튀어오라니까 왜 무전질이야.",Whats conk out on why dont you chute out now,0.534999,0.628101,0.801981
남자친구 분 오셨는데요. ,Your young man is here,0.498337,0.677048,0.825953
또 왜요?,Why once more,0.496497,0.516785,0.747221
지난번엔 당황스러우셨죠? ,You cost abash last clip right wing,0.571904,0.657217,0.774531
네? ,Yeah,1.000000,1.000000,0.843826
지우씨 입장은 생각 못하고 제가 너무 마음이 급해서... 이제부턴 조심하겠습니다. ,I tilt think of Jiwoos military position and Im therefore in a precipitation Ill live careful from today on,0.554175,0.631009,0.759061
뭐... 그래주시면 좋지만... ,Well it would live nice if you could,0.534802,0.578997,0.788781
감독니임~ 채리 땜에 프레스 회견장 장소 바뀌었대요. 스위트 연습실로 오세요.,manager Niim The topographic point of the mechanical press league experience switch due to Chae Bruce Lee Come to the suite practice session elbow room,0.548572,0.594798,0.780501
야!!  미치겠네...,Hey tug me crazy,0.565469,0.625816,0.738992
그럼... 찾는 대로 연락드리겠습니다. ,and so I will touch you as soon as I chance it,0.629492,0.688037,0.761491
저기요...,excuse me,0.625981,0.606192,0.734770
?,,1.000000,1.000000,1.000000
사무실 가시죠? 약수동. ,Are you fit to the position Yaksudong,0.620710,0.650735,0.788795
"예, 그런데요?",Yes by the way,0.588258,0.626525,0.670331
"서면 어떡해요, 밟아야지! ",What should I do in pen I own to ill-use on it,0.513695,0.645337,0.788239
신호가 그렇잖아요.,Thats the sign,0.532686,0.636639,0.767437
그러니까 밟았어야죠! ,So you should own pace on it,0.540084,0.562541,0.762166
어디 배달 갑니까? 거 참... 이런 분이 어떻게 인도에 갈 생각을 하셨어요?,Where manage the obstetrical delivery perish Its genuinely How do this individual call up about get to India,0.550504,0.657796,0.801641
네?,Yeah,1.000000,1.000000,0.843826
"그렇잖아요. 뭐, 마음의 평화, 그런 거 찾는 사람들이 가는 곳 아닌가. ",Thats flop Well public security of creative thinker isnt that where multitude count for it run short,0.601088,0.678834,0.762328
사진을 하나 봤어요.,I saw a pic,0.426117,0.622908,0.877469
안 가요? ,Im not conk,0.523433,0.529320,0.829407
저희 스위트 멤버들도 제가 뮤지컬 하는 거 너무 너무 부러워해요. ,Our sweet penis personify then envious of me come musical comedy,0.568992,0.573980,0.770514
"말은 이렇게 해도, 감각을 타고 난 친구죠. 무대 경험도 많고...... ",still if you pronounce this youre a Quaker with a gumption deal of leg experience,0.594288,0.593260,0.735182
왜 여기 계세요?,Why represent you here,0.596753,0.658608,0.742900
"저 사람들이 뭐, 나 보러 왔게?",What arrange those citizenry do to experience me,0.498597,0.601413,0.795953
"커피, 드실래요?",Would you wish some chocolate,0.537754,0.629157,0.726984
죄송해요. 라떼가 아니라서.,Im sorry Its not latte,0.569723,0.653523,0.814057
"됐어. 먹다 버리지, 뭐.  자기, 애인 생겼다며?",act discombobulate it off considerably Honey you beat a buff,0.558162,0.617757,0.754833
네?! 누가 그래요? 연출님이 그래요? 조명감독님? 세트팀... 우형이 이 새끼!!,Yeah Who constitute it manager is like that light manager bent squad Woohyung this cunt,0.694461,0.705719,0.770690
다- ,All,0.576393,0.576393,0.733395
"애인 아니에요. 그냥, 일 때문에 만난 사람이에요.",Im not a devotee Its but mortal I gather for work,0.661293,0.620263,0.735903
"그러다 사귀고 그러는 거지 뭐, 남녀사이 별 거 있어?",and then you conk out out and act it What is there anything between gentleman's gentleman and cleaning woman,0.546287,0.721247,0.840400
아니라니까요! 그 사람하고는 절대! 절대! 아닙니다.,No Never with that individual ne'er no,0.455128,0.617331,0.836474
......!,,1.000000,1.000000,1.000000
두고 가셨길래...,I thought you allow it,0.582930,0.656242,0.738533
저기요! ,excuse me,0.625981,0.606192,0.734770
"잘 마셨어.  근데, 맛없다. ",Good drink But its not good,0.651552,0.697322,0.747340
한기준씨~ 한기준씨~ ,Mr Han Joon Mr Han Joon,0.587310,0.587577,0.758881
야- 한기준!! ,Hey Han Critic,0.622362,0.611228,0.836207
!! ,,1.000000,1.000000,1.000000
아직? ,notwithstanding,0.327771,0.727245,0.929285
...... ,,1.000000,1.000000,1.000000
"그 여자 말야... 어때?  궁금해... 솔직히 말하면 말야, ",The cleaning woman how represent you Im curious to live honorable,0.542121,0.563395,0.761632
퍽이나. ,Robin Goodfellow,0.382684,0.680142,0.765482
"키야- 내 생각엔 말야, 인도 같은 여자일 것 같아. ",Kiya I reckon its a cleaning woman like India,0.614855,0.713942,0.799707
저 남자 누구야?,Who equal that gentleman's gentleman,0.410355,0.499665,0.878769
안 오실 줄 알았더니...,I opine I wasnt do,0.477947,0.586604,0.809725
"오래 알던 선배님인데, 뭐 하나 꼬투리 잡히면 계속 놀리셔서... ",Ive constitute a senior for a tenacious fourth dimension but if I get a pod I go on draw play,0.595571,0.656723,0.756795
"그 말, 이제부터 적극 협조하겠다는 걸로 알겠습니다. ",With that say I see from at present on that I will actively cooperate,0.620509,0.576872,0.762250
이 사람들을 전부 다? 저기... 사진 찍어다 주시면...,All these multitude Hey if you select a scene,0.556138,0.627496,0.813571
안 되죠. 십 년이면 인상 완전 변합니다. ,No In 10 year the depression will modify all,0.509830,0.603785,0.818274
그렇다고 제가 일일이 따라다녀요? 하는 일 관두구? ,do that think Im travel along each one What make out you do,0.556001,0.630146,0.749926
공연 올라갔으니까 월요일엔 쉬잖아요. ,Because it die up to the show its a shift on Mon,0.534151,0.610008,0.792864
그래도 여기까지 찾아왔잖아요. 시작이 반 아닌가? ,Youve be here though Isnt the commencement one-half,0.514319,0.545476,0.775029
박 실장님... 어이- 박 실장! ,boss green Hey boss parking lot,0.594183,0.681627,0.798009
나? ,I,0.565685,0.600000,0.388505
"아니 그래서, 협조 한다는 겁니까, 안 한다는 겁니까?",No So you mean cooperating or not,0.388753,0.512239,0.866089
"한다구요, 해! 해! ",Do it do it class,0.543278,0.615447,0.772337
"그 사람, 내가 못 알아보면 어쩌죠? ",What if he doesnt spot me,0.402388,0.508573,0.801409
그 사람이 먼저 알아보면 되죠. ,The somebody can get out foremost,0.533987,0.575181,0.730120
... 혹시?,maybe,0.525805,0.699847,0.737680
?? ,,1.000000,1.000000,1.000000
세상에... 내가 널 얼마나... ,Supreme Being how much I embody,0.510286,0.694385,0.758540
누구세요? 왜 이래요?,Who Why is this like this,0.621812,0.621812,0.713726
오빠~!! ,crony,0.333731,0.427540,0.885984
"지금의 날 보고, 실망할 수도 있고. ",You may be disappoint to watch me straight off,0.636942,0.646545,0.769767
가슴은 더... 키워야겠죠?,More tit should I grow,0.572828,0.658650,0.843663
"아니면, 내가 그 사람한테 실망하면 어떡해요. ",Or what if Im disappoint with him,0.469953,0.554864,0.843922
종욱씨 왔어? ,Jongwook be hither,0.645722,0.678644,0.827860
새로 온 거여? ,Are you new,0.353718,0.370002,0.789498
왜 이렇게 늦었어요? 잘못하면 배 놓치겠어요.,Why represent you so deep If you set something incorrect you will lack the boat,0.559103,0.626039,0.768145
"알죠? 공연 시작되고 나서, 하루도 못 쉬었어요. ",You get laid After the show embark on I couldnt submit a day off,0.580498,0.625741,0.752068
"아니, 지금 어디 꽃구경 갑니까?  에이- 거, 흘리겠네. ",No where arrange you conk to check the flush forthwith angstrom yeah Ill fall,0.539304,0.609066,0.728343
기다리느라 밥도 못 먹을 거 같아서... ,I tilt still eat Elmer Rice while waitress,0.616614,0.658044,0.753721
호두과자 안 먹습니다. ,I dont eat walnut tree Sweet,0.547144,0.493001,0.784287
에이- 거. 혼자 먹기 좀 그렇잖아요. ,A affair Its sort of like use up solo,0.564486,0.644973,0.720337
그럼 안 드시면 되겠네. ,and so you dont get to,0.595238,0.736898,0.805572
"아, 거! 흘리지 좀 말아요! ",Oh yeah Dont tumble it,0.525880,0.715660,0.773537
마지막 배 떠난 거예요? 어떡해... ,Did you go forth the last gravy boat what can I practice,0.474036,0.601058,0.785028
네?,Yeah,1.000000,1.000000,0.843826
일부러 그랬어. 일부러... 남자들 다 똑같다더니...,I do it on determination On aim all the gentleman's gentleman constitute the like,0.556896,0.673388,0.805157
아가씨~ 표 받아요.,Lady withdraw the tag,0.580590,0.599252,0.716720
네? 네... ,Yeah Yeah,1.000000,1.000000,0.843826
원래 주인공은 등장이 늦잖아요. ,earlier the main theatrical role is late,0.668070,0.623410,0.755001
끝까지 안 나오면요?,What if it doesnt last,0.577788,0.578385,0.710086
지우씨 같음 어떡할래요? 지우씨 공연에서 주인공이 안 나오면?,What do you call up about Jiwoosi What if the main role doesnt look in Jiwoos public presentation,0.518929,0.610078,0.756701
그럴 일 절대 없죠! ,It never materialize,0.657160,0.710765,0.751342
잘 아네요. ,I have intercourse substantially,0.402958,0.595151,0.893795
왜요? ,why,0.548993,0.585731,0.593658
"내가 갔다 올까요? 아니, 우리 그냥 가요. ",Will I go No we just now go,0.446268,0.678174,0.846871
괜찮아요.  꼭 해피엔딩이라고는 안 했잖아요. ,Its okey You didnt needs tell happy ending,0.576030,0.653330,0.856190
휴...,Phew,0.866667,0.866667,0.947942
얼른 타요. 한 군데만 더 가고 마무리 합시다. ,engage it promptly permit go one more than property and goal,0.602852,0.576476,0.750597
오늘은 여기까지 할래요. ,Im run short to do it today,0.536086,0.594545,0.769874
가까운 데라...  ,Its near,0.337729,0.646734,0.858436
...가요. 데려다 줄게요.  ,disco biscuit Ill consider you,0.540336,0.677223,0.815780
먼저 가요. ,Lets belong first off,0.497734,0.629548,0.762297
지우씨는요?	,What is Jiwoo,0.474606,0.441813,0.723112
그냥 어디 좀 들렸다 가려구요. ,I just now want to die somewhere,0.450240,0.661309,0.804436
어디? 술집? 음주가무 나 엄청 싫어해요.  나는 같이 안 갑니다!,where legal community I truly hate booze Im not operate in concert,0.542484,0.592331,0.776243
오늘은 나도 혼자 있고 싶어요. ,I need to represent unaccompanied today,0.554395,0.609450,0.734750
아유-정말!!,Ahreally,0.374954,0.685966,0.734656
"드리블로 치고 들어가야지. 아휴- 지랄을 해라, 지랄을- ",I get to carry Ah do it do it do it,0.494533,0.610669,0.889294
지우씨... 제발 좀 가요... ,Jiwoo please conk,0.510535,0.613106,0.837260
가긴 어딜! 경기도 안 끝났는데!! ,Where cost you go The secret plan is not over,0.654496,0.631951,0.720348
안 끝나긴-! 2002년 월드컵이잖아! 쫌 있음 안정환이 골 하나 넣구! ,Its not over Its the 2002 Earth Cup Yes Ahn Junghwan hit a destination,0.541123,0.601896,0.848177
"골! 골!! 어뜩해-!!  봤어요? 봤어? 안정환, 덩크슛! ",goal goal What a sin saw saw Ahn Junghwan dunk shot scene,0.638820,0.612391,0.783768
그건 농구고! ,Thats basketball,0.587494,0.664034,0.683360
나 눈물 날라 그래. 너무 좋아. 너무 좋아!! ,Im shout indeed good therefore good,0.493549,0.580986,0.819458
"미친년, 진짜.....",loony kick genuinely,0.617458,0.700259,0.806572
"자네 뭐 하는 사람인가? 술 안 마신다더니, 항상 일을 이런 식으로 하나？ ",What be you answer He doesnt drinkable and he invariably manage things like this,0.604196,0.634329,0.741072
그게... 아니지... 말입니다... 따님께서 성격이 뭐랄까...,Thats not I think what cost your girl personality,0.582667,0.597215,0.799600
이 사람이 김종욱이야? ,constitute this soul Jongwook Kim,0.538444,0.680899,0.771194
"네? 아니, 저는...",Yeah No I,0.476243,0.646863,0.806228
"누구 보고 김종욱이래?! 야, 서지혜 너, 미쳤어?",Who comprise you count at Hey Seo Jihye equal you crazy,0.598146,0.681733,0.779623
"야, 야! 언니야, 쫌! ",Hey hey sis yum,0.512583,0.655770,0.762654
"종욱씨, 저 사람 아냐! 저런 사람 아냐! 함부로 갖다 대지 말라구!",Jongwook its not him Not that individual Dont plenty it up,0.603564,0.656290,0.794055
!! ,,1.000000,1.000000,1.000000
후... ,after,0.336861,0.514590,0.696500
참- 보기 좋다. ,actually good,0.631187,0.631187,0.748492
아빠.....,Dad,0.484082,0.484082,0.688136
"서른 넘어 다 늦게 첫사랑 찾는다고 난리더니, ",After thirty I constitute late see for my first honey,0.593514,0.645438,0.771270
뭔 소리야. 누가 걔랑 한 대? ,What personify you talk about Who constitute with him,0.467822,0.555988,0.781419
난 나쁘지 않던데.	,I wasnt bad,0.393177,0.577463,0.811856
"뭐, 임마?! 어디가? 아빠랑은 완전 딴 판이잖아. 남자가 남자다워야지. ",What dude Where Its a all different interpretation from dada The gentleman's gentleman must be world,0.499533,0.622585,0.797370
"언니 들춰 업고 온 거 보면, 나름 책임감도 있구. ",If you get word your sis come in up you experience a responsibility,0.568854,0.599826,0.751423
들춰 업긴 개뿔. 질질 끌고 왔지. 내 딸 가지고 동네 골목 다 쓸었어. ,exhilaration I drop behind it I pass over out back street in the locality with my girl,0.635371,0.634792,0.757745
귀엽잖아. 언니한테 그 정도면 괜찮아. 뭘 더 바래. ,Its cute Thats okay for my sis I require more,0.513425,0.613833,0.807759
야. 나도 인생 있다. ,Hey I induce animation excessively,0.447566,0.658392,0.794967
"언니는 그런 말 할 자격 없어. 그 남자, 어제 완전 상처 받았을 걸. ",My sister doesnt deserve to allege that That gentleman's gentleman you must stimulate make up ache yesterday,0.568013,0.671819,0.781062
내가 뭘?,What personify i make,0.492062,0.526718,0.836247
진짜 몰라? 언제 정신 차릴래? 내년 추석 때 차릴래?,I genuinely dont have intercourse When will you arouse up testament you make for Chuseok next year,0.555897,0.657836,0.804566
"아, 내가 어쨌기에?",Oh what come I come,0.598578,0.662127,0.731973
아 직접 가서 여쭤 보세요. ,Oh belong and necessitate yourself,0.605233,0.656099,0.788397
왜들 이러냐. 아침부터. ,Why exist you do this from dawn,0.650219,0.685336,0.743031
한기준이랬나? ,Was it a touchstone,0.673896,0.695117,0.765301
얌마. 너 아직 출근시간 남았잖아. ,Yumma You notwithstanding experience clip to get to lick,0.555268,0.631216,0.840853
어디 좀 들렸다가 가려고.,Im choke to check by someplace,0.505661,0.630040,0.747801
"근데 지우야. 잠깐만. 그 친구 말야,  태어난 년시가 어떻게 된대?",But blue-pencil it Wait a hour The protagonist whats the year of parentage,0.565115,0.619299,0.741810
아빠!! ,Dad,0.484082,0.484082,0.688136
"사랑을 이루려는 자, 그 심연을 들여다보라. ",Those who seek enjoy facial expression into the abyss,0.620192,0.692026,0.736594
... 누가 한 말이에요?,Who read that,0.351812,0.587549,0.787507
응?  내가.,Huh I,0.442859,0.591253,0.715132
아닌데... 어디서 본 것 같은데... ,No I call up I check it,0.475446,0.674066,0.808898
무슨 소리. 내가 1998년에 처녀작으로 썼던...,What sound I save it in 1998 as a virgin,0.430574,0.718498,0.870712
아직은 사랑을 몰라? ,You dont acknowledge dear notwithstanding,0.576072,0.658252,0.848652
!!... 알아요?,I have intercourse,0.240898,0.531984,0.794089
"그럼요, 그때 학교에서 친구들이랑 얼마나 돌려봤는데. 세상에... ",Yes at that time I toy with my ally at schooltime Oh my gosh,0.496444,0.579332,0.820527
"응? 아... 그게... 조만간...  그게 말이지, ",Huh Ah considerably sooner or subsequently thats it,0.514454,0.610545,0.820382
웬일이에요? 이렇게 자발적으로... ,What are you practice and so voluntarily,0.589419,0.643983,0.750335
"어제는, 고마웠...을 거라고들 하더라구요. 저는, 기억이 잘 안 나서... ",Yesterday they said they would be grateful I dont commemorate and so,0.592141,0.647939,0.786422
저도 잘 기억이 안 나서요. 그냥 아침에 일어나니까 세상에... ,I pitch recall considerably Just heat up in the dawn my Supreme Being,0.624576,0.664683,0.729388
응? 누나가 처남 입사한다고 사준 그거? ,Huh Did you buy your sis to connect your brotherinlaw,0.586909,0.577979,0.748578
... 처남이요? ,brotherinlaw,0.500535,0.485939,0.662268
"가내수공업 냄새가 나더라니... 뭐, 아무렴 어때요.",The look of the domestic pee diligence be well how about it,0.652048,0.603964,0.741109
웬일로 아량 있게 나오시네요.  잘못한 거 많~은 사람처럼. ,For some reasonableness you are do out generously Like many mass who arrange something wrong,0.542910,0.600810,0.738599
그래요. 잘못했어요. 미안하다고 말하려고 왔어요. 근데 참 기준씨 못났다. ,Yes sorry Im hither to say sorry But it was not real good,0.450200,0.606617,0.848851
"사람 참, 좀 놀린 걸 가지고 정색을 하고 그러냐. 무안하게. ",citizenry seem at what Im relieve oneself fun of Im sorry,0.525075,0.592377,0.777210
모처럼 마음에 쏙 드는 여자야... ,Shes a cleaning woman who wish it,0.536865,0.545766,0.799842
"하우스 오픈, 공연 15분 전으로 미루겠습니다.  밴 도착했어? ",Ill remit the mansion open 15 transactions before the carrying out Has the van come,0.566229,0.633448,0.714614
왔어요!!,fall,0.451878,0.532675,0.663074
1막 시작하고 채리 등장까지 12분 여유 있다. ,Beginning with the first act there be 12 hour to accomplish Charley,0.654319,0.603955,0.741234
걱정 많이 하셨죠?,Did you interest a good deal,0.650783,0.650783,0.770990
벌써 오셨대니? ,Are you already here,0.557001,0.607179,0.721844
"선배님, 혹시 채리 호흡 짧아지면 선배님께서 좀 받쳐주세요.",Sensei if Charys breathe becomes short please musical accompaniment him,0.587281,0.684297,0.771774
언제는 안 그랬니? ,When did you not,0.628882,0.667497,0.844783
공연 5분 전입니다. ,Five transactions before the show,0.589735,0.581846,0.692910
지우씨. 아직 공연 중이죠? ,Jiwoo represent you yet do,0.559648,0.679416,0.775259
아까는 제가 좀 실수를 했어요. ,I ca-ca a misunderstanding earlier,0.617637,0.666891,0.776122
메시지가 취소되었습니다. ,The message cost call off,0.584169,0.691758,0.772051
"방정맞게가 뭐냐? 방정맞게가... 에이, 다시... ",Whats wrong Going well Aye over again,0.383078,0.663404,0.836049
"지우씨? 아깐 미안해요, 제가 입이 방정맞아서...  매형...?",Jiwoo Im sorry Im therefore mouthwatering Maehyun,0.495650,0.558483,0.812120
"월출산 김삿갓이라고, 산장지긴데, 등산가들 사이에서는 꽤 유명하대. ",Its called Wolchulsan Kim Satgat and its a deal shack but its quite famous among crampon,0.629536,0.642456,0.780705
"감이 좀, 오지 않아요? ",A small tactile sensation doesnt it come in,0.428690,0.545251,0.873903
뭐가요? ,What,0.334984,0.660588,0.753499
난 오는데... 좀 자세히 읽어 봐요. ,Im do show a little more,0.452487,0.641777,0.819327
"와, 이건...  최소 1박 2일이다. ",Wow this cost at least two day and one dark,0.613490,0.670025,0.790424
"월요일 아침 일찍 출발하면, 화요일 새벽에 도착합니다. 정확하게 무박 2일이예요. ",If you leave behind early Mon dawn you will come on Tuesday dawning Its precisely 2 day without sleep,0.574636,0.610391,0.811652
김종욱 때문에 참 사람 피곤하네. ,Kim Jongwook is truly tired of mass,0.592727,0.621067,0.777613
"어? 지금, 김종욱 욕했다, 그쵸? 피곤하다고 막 짜증냈어, 그 사람한테? ",uh instantly I curse Kim Jongwook right hand I represent just nettle that I be exhaust to that soul,0.595113,0.637861,0.769382
"잠깐만요, 아줌마, 여기 빈 그릇 하나...",waiting aunt heres an empty sports stadium,0.588631,0.581340,0.736974
히말라야 가세요?,Are you die to the Himalaya Mountains,0.396146,0.563540,0.805224
"어디, 동네 약수터 가요? ",Where represent you die to the local water system outpouring,0.305741,0.564574,0.862238
"아니, 얼마나 간다고 그런 걸 붙여요. ",No Im lay that on how long,0.356927,0.573328,0.834930
제가 차를 오래 못 타요. 몸이 예민해서. 잠자리만 바뀌어도 잘 못 자고...,I cant drive long My organic structure follow sensible I cant sleep well yet if I commute my sleep,0.505374,0.593007,0.761760
여행사 직원이었다며? ,You cost a travel broker,0.470235,0.582100,0.726299
여행사 다닌다고 다 여행가나요? 그래도 저 정보자료 하나는 확실했습니다. ,answer you choke to go representation Nonetheless one of those info beginning was clear,0.545594,0.644884,0.782011
"항공기 예약, 숙박, 환율... 그런 거 말구,  ",airway mental reservation fitting telephone exchange pace,0.605770,0.597369,0.738564
"또, 또... 저 표정 나온다. ",once more once more that grammatical construction descend out,0.319155,0.594634,0.887806
응?  ,Huh,0.539445,0.539445,0.476177
"인도 얘기 할 때, 김종욱 얘기 할 때, 눈 이렇게 가늘어져가지고... ",When I babble out about India when I talk about Jongwook Kim my center represent narrow like this,0.553349,0.671214,0.805229
워낙 멋진 기억이라 생각만 해도 눈이 부셔서...,I recall its a wonderful computer storage so its dazzling,0.582445,0.648040,0.734782
훌륭하시네. 그렇게 좋으면 왜 다시 안 만났대?,Thats great If its so good why didnt you conform to once more,0.613030,0.650919,0.760731
"만나기로 한 날, 오사카에서 한국으로 오는 트랜스퍼 비행기를 놓쳤어요. ",On the day I determine to see I missed the transportation escape from Osaka to Korean Peninsula,0.610214,0.611746,0.740795
그 때쯤에 오사카는 그렇게 비 안 오는데... ,At that fourth dimension Osaka didnt rainfall like that,0.581871,0.677855,0.750321
"또, 또 가보지도 않곤 인터넷만 보고... ",once more I havent follow there I but see at the cyberspace,0.499146,0.591362,0.752023
"왜 이래요? 교환 학생으로 살 때, 그 동네 화과자는 내가 다 만들었는데. ",Why equal this like this When I know as an telephone exchange scholarly person I relieve oneself all the local candy store,0.581026,0.654657,0.780738
호두과자요?,Walnut Sweet,0.519382,0.540748,0.743659
"화,과,자,요!! ",Wow Wow Wow Yo,0.590406,0.597018,0.806268
아님 말지 왜 화를 내? 나도 화과자 먹어본 적 있어요. 것도 일본에서. ,Or why not cost angry Ive too own Japanese Henry Sweet as well in Japanese Archipelago,0.576213,0.601958,0.749105
혹시 배고파요?  잠깐만요- 대신 내가... ,Are you hungry postponement alternatively I,0.603893,0.603893,0.749801
먹을 걸 좀 싸왔는데...  이게...  왜 이렇게... ,Ive get some intellectual nourishment to eat up This constitute Why,0.510164,0.674138,0.790808
"아, 됐어요!  그냥 앉아요, 배 안 고프니까.",Oh thats it Just sit Im not hungry,0.608149,0.652610,0.776208
잠깐만 있어 봐요... 이게... ,Wait a moment this constitute,0.649853,0.559946,0.730202
"뭐, 해요... 좀 도와줘요... ",considerably I help oneself me,0.512571,0.500656,0.744992
...,,1.000000,1.000000,1.000000
지우씨... 지우씨... ,Jiwoo Jiwoo,0.454838,0.736825,0.752042
자면 어떡해요? 아니면 나라도 깨웠어야지. ,What set you do when you kip Or I should take in wake the state,0.570039,0.625743,0.743540
