Original(Korean),Basic Translation(google trans),comp1 score,comp2 score,comp3 score
아 ... 아뇨 저는 대륜 ...,Ah no Im Daeryun,0.573841,0.673676,0.825440
아 이거 ! 죄송 ...  우리반에방배동박테리아라구옛날에 ...,Oh this Im sorry,0.303549,0.628419,0.924233
아 ... 네,Ah yes,0.784376,0.923725,0.692090
도대체 왜 저런데 ? 애두 아니구 ?,Why exist it like that Isnt it sad,0.658200,0.666673,0.752556
냅둬라. 지 몸에 세균소독 한다구 저런다.,leave alone it only Its like sterilizing the dead body,0.552722,0.583089,0.781759
세균은 얼어죽을 ... 다들 멀쩡한데 뭐 씨발 바이러스가 있다고 ...,The bug will suspend Everybodys fine but theres a fucking virus,0.551076,0.653090,0.784285
위에서 있대면 있는가부다 해야지 어쩔것이여,If you exist from above you have got to execute it,0.601008,0.621588,0.751247
아 ... 소독을 했는데도 이 ...  ... 근지럽네 계속 ...,Ah still after sterilization this,0.597252,0.698373,0.800535
그만 좀 ! ... 발 밑이나 제대루 봐.,give up it tone at your foundation or your base,0.556049,0.562831,0.745878
"그려. 현서 물건 떨어진게 없나, 발자국이 없나 ... 샅샅이들 봐.",Drawn exist there anything that stimulate descend out of the seo no step calculate at them,0.661293,0.638613,0.737355
"근데, 현서가 전화루 좀 자세하게 얘기한거 없어 ? 하수구 특징이라든가 ...",By the agency hasnt Hyunseo mouth about the telephone set in detail Features of toilet,0.596563,0.658276,0.763922
그게 음 ... ‘ 큰 하수구다 ’ 그랬지 !,Thats um Its a big toilet,0.585616,0.571542,0.823931
......,,1.000000,1.000000,1.000000
여기 크잖아 ! 여지껏 본 데 중에 젤 커 !,Its big hither Ive envision it thus much its gel,0.621697,0.690714,0.796602
그래. 이번엔 꼭 찾을꺼 같다.‘,okay I will in spades ascertain it this clip,0.613504,0.711537,0.754727
잠깐 ! 박강두 ...  나 좀 똑바루 봐 봐,time lag parking area Kangdoo aspect at me,0.533325,0.531652,0.823091
... ?,,1.000000,1.000000,1.000000
마지막으루 딱 한번만 묻겠는데 ... 현서한테 진짜루 전화가 왔어 ?,Last fourth dimension complaint solely postulate erstwhile Did you rattling telephone Hyunseo,0.586758,0.600133,0.790767
또 그 소리 !,That strait again,0.540656,0.683434,0.705900
현서가 살아있다는게 그렇게 믿기 싫어 ?,get along you detest to consider that seoseo make up alive,0.581321,0.650068,0.771982
낸들 현서가 안보구 싶냐 ! 그냥 확인사살 차원에서 ...,Dont you want to come across NANDLE SEO Just to nominate certain,0.584305,0.650633,0.757146
조용 !,quiet,0.673509,0.673509,0.817951
... 현서니 ?,Hyunseo,0.668906,0.824835,0.680964
숙여 !,fraud,0.760263,0.756754,0.665532
쉿 ! ,Shh,0.358579,0.587868,0.694253
뭐야 도대체 ... 저 인간들 ?,What the snake pit those mankind,0.549519,0.584393,0.698092
"... 형, 나 발 축축해",buddy Im moisture,0.470686,0.547518,0.770224
그러게 물 밟지 말라 그랬잖아 ... 일루와,I state you not to tread on it like that Illuwa,0.571931,0.660961,0.798387
와 ! 돈 두 있다 !,Wow There are two money,0.491615,0.531807,0.748421
그건 그냥 나둬,just now get out it,0.622495,0.659982,0.781037
왜 ? 가질래 ...,Why I want to sustain,0.646843,0.625562,0.786705
냅두라니까 ! 그거까지 손대면 절도야 절도 ... 도둑질 ! 알어 ?,depart it exclusively If you concern that its thieving larceny larceny bash you bed,0.597520,0.622278,0.802091
어차피 지금 훔치는 중이잖아 ? ,Youre steal at present anyhow,0.632380,0.625771,0.766425
"세주야, 이건 도둑질이 아냐. 우린 방금 매점서리를 한거야, 매점서리 ...",Seju this constitute not a theft We precisely practice the stalling frost the sales booth frost,0.610085,0.644133,0.774420
그게 뭔데 ? 서리 ...,what personify that icing,0.611898,0.637091,0.664048
진짜 모르냐 ? 세대차이 심각하구만 ... 아무튼 !,arrange you rattling not acknowledge The multiplication disruption embody serious anyways,0.579814,0.607506,0.766451
우와 ... ,Wow,0.522105,0.813148,0.822263
... 세주야 ... ,Sejuya,0.809591,0.656086,0.669048
뛰어 ! ,tend,0.776393,0.776393,0.788610
꺄악 !,Wicked,0.613198,0.613198,0.749505
... 어 ...  형 !,uh buddy,0.622522,0.630576,0.610634
뭐야 ...  형 ! 일어나 !,What make up it brother ignite up,0.399866,0.587288,0.789697
울지마 ... 울지마 ... ,Dont war cry dont war cry,0.504905,0.503863,0.837741
...  ...,,1.000000,1.000000,1.000000
너 혹시 ... 핸드폰 있니 ?,Are you manage you sustain a cell sound,0.562324,0.558022,0.679960
... 진짜 신비롭지 않냐 ? 이 상황에서 ...,Isnt it genuinely mysterious In this situation,0.592182,0.648656,0.751878
빨리 깨워. 시간 없어.,ignite up chop-chop There cost no clip,0.644092,0.644248,0.732450
잠깐만 냅둬라. 앤 짬짬이 눈을 붙여줘야 돼 ...,go forth it a second Anne Cheng needs to come together her optic,0.565319,0.608798,0.785643
그럼 그냥 여기 놔두구 가자. 어차피 도움두 안되는데.,and so lets only impart it here I slant facilitate anyways,0.543402,0.665082,0.833982
니들 ... 잠깐만 앉어봐라.,cat sit down down for a second,0.577889,0.629301,0.761074
니들 보기엔 ... 강두가 그렇게두 한심하냐 ? ,To you bozo cost Kangdu and then pathetic,0.510047,0.634067,0.834118
네,Yeah,1.000000,1.000000,0.843826
으유 ... 느그들은 잘 모르겠지만 ... 나는 이런 쫍은데서 하루 종일,Ugh I dont jazz about them Ive cost like this all daylight,0.548673,0.677642,0.816091
... ?,,1.000000,1.000000,1.000000
가끔씩 강두 이 놈이 눈빛이 확 - 변할 때가 있거던 ? 뭐시랄까 ...,at times Kang Doo this guys heart constitute changingdid he ever exchange What practice you recollect,0.600238,0.599041,0.761368
... 거시기 ... 아무튼 말 나온 김에 ! 내 평생 첨이자 마지막으루다가,shaft Anyway while I equal talk Its my first and last biography,0.640054,0.641744,0.821936
우리가 말이다 ... 이렇게 오늘날 졸지에 세균 훼 - 미리가 되가지구선,Were talking about it like this the bacteria personify on the salary increase today,0.581896,0.631057,0.808831
"하기야 ... 성수대교 무너질 때 떨어져 죽은 애들이나, 길가다 장갑차에 깔려",Hahaha Children who come off when Seongsu bridge deck crack up,0.513259,0.656254,0.822005
... ?,,1.000000,1.000000,1.000000
하여튼 ! 이런 황당한 일들은 그저 한가지 결론밖에 없는겨 !,anyways These absurd things take in entirely one decision,0.571689,0.623871,0.803061
......,,1.000000,1.000000,1.000000
게다가 만일 ... 진짜루 만에 하나 ... 째진 주댕이루 할 말은 아니다만 ...,Besides if its its the only single in the material ru,0.516277,0.669078,0.804210
...,,1.000000,1.000000,1.000000
저번처럼 ... 너 왜 다른 집 애새끼 손 붙잡고 뛰었냐 이 병신아 ... 이딴소리,Like last meter Why come you go into another sign maintain hired hand,0.474211,0.610926,0.818689
... 나야 앞으로 살아봤자 ...  니들이 평생 애를 짊어져야 되는겨 ...,its me rent alive in the hereafter you ingest to expect your nestling all your animation,0.557060,0.608651,0.749780
왜 그려 ?,Why hooking,0.798157,0.798157,0.741074
... 보는데 ...,I go steady,0.559349,0.672357,0.691312
... ?,,1.000000,1.000000,1.000000
우릴 봐 ... 아까부터 ...,feeling at us from before,0.555257,0.524494,0.687806
... !,,1.000000,1.000000,1.000000
쏴 !,Shoot,0.694901,0.694901,0.852758
씨바 ... 총알 ... !,Ciba bullet,0.697958,0.666295,0.796215
젠장 ...  총알이 차에 있는 ...,shucks bullets in the machine,0.649228,0.691158,0.746491
트럭으루 뛰어 !,startle over the truck,0.574777,0.594871,0.733342
내껀 ... 한 발 남았는데 ... !,I take in one shot I experience one left field,0.588899,0.588899,0.692680
니 총 나주고 !  어여들 뛰어 !,Give me your torpedo Hey jump,0.550862,0.615369,0.743689
아부지 ! 빨리 !,Padre Quickly,0.547234,0.547234,0.720807
니나 빨 리가 !  한 방으루 끝내버릴겨 !,Nina nurse Lets end one elbow room,0.556478,0.620348,0.797041
일단 일루와요 !,firstly get along on,0.551043,0.551043,0.675278
남주 너 ...  차에 들어가 !,Namjoo You choke into the gondola,0.713907,0.648414,0.805688
괜찮다 ...  ... 움직이는 걸 처음 쏘니까 ...,Its okay because its my first clip affect,0.570552,0.609357,0.757692
일루 와 봐 ... 더 와 ...,add up on seed on,0.541560,0.469310,0.816079
헉 ... !,Ugh,0.552273,0.770455,0.718973
... !,,1.000000,1.000000,1.000000
안돼 - !,No,0.179473,0.587018,0.812882
으으 ... 아부지 !,Ugh Padre,0.589758,0.589758,0.684239
... 아 ... 아 ...,ah ah,1.000000,1.000000,1.000000
아 - 아악 !,AhAh,0.692820,0.688197,0.699045
... 이 ... 이런 씨바 ... 뭐 이런 개깉은 ...,this this Ciba something like this,0.697297,0.719060,0.679755
으흐 ...  ... 어떡해 현서 !,Ugh What get along you manage,0.554070,0.593430,0.760503
.....,,1.000000,1.000000,1.000000
빨리 도망가 !,trial forth fast,0.641194,0.653818,0.685701
...,,1.000000,1.000000,1.000000
우리 잡히면 안돼 ! 현서가 기다리는 ... 빨리 가 !!,We cant over constitute entrance Hyunseo represent expect go game tight,0.590180,0.653788,0.800498
"방역요원 부상, 괴생물체 기습으로 방역요원 부상 ...",combat injury of quarantine personnel wage increase of quarantine personnel and injuries of quarantine personnel,0.465054,0.640286,0.834904
이봐요 ! 거기 !,Hey there,0.207642,0.517963,0.793226
으아 ! ... 그 !,OMG That,0.510875,0.626743,0.691202
... 보 ... 보균가족 ! 도주 보균가족 발견 !,Bo Bogyun family unit dodging Bogyun household,0.603864,0.617367,0.775584
빨리 응급차 불러 !,call in the exigency machine quickly,0.551338,0.696602,0.784980
네 !,Yeah,1.000000,1.000000,0.843826
누드 김밥 !,Nude Kimbab,0.720122,0.846804,0.893358
천하장사 소세지 !,Chuansha Sausage,0.636965,0.717072,0.807439
삶은 계란 ! 떡복이에 들어있는거 ...,boil testicle Whats in the bokbok,0.603486,0.671844,0.759862
가게집 짜장면 ! 배달시킨거 말고 ...,shop class family Jjajangmyeon Not the bringing,0.632524,0.640830,0.756254
크으 ...,Big,0.744772,0.744772,0.708187
우리 나가면 짱께집부터 가자.,When we conk out out lets break down to the house,0.594470,0.680224,0.793526
"오케 ... 아니, 난 나가자마자 황도부터 먹을꺼야.",OK No Im get to exhaust from the zodiac equally presently as I blend in out,0.569000,0.603410,0.753765
황도가 뭐야 ? 쭝국요리 ?,What personify the ecliptic subject culinary art,0.430250,0.605135,0.837071
진짜 황도를 모른단 말야 ?,You dont experience the material zodiac,0.541307,0.541307,0.719914
... ,,1.000000,1.000000,1.000000
야 ... 세대차이 엄청나구만 ...,Hey the genesis opening exist huge,0.617240,0.617240,0.723703
와 ! ,Wow,0.900000,0.900000,0.843826
잠깐 ...,time lag,0.705719,0.705719,0.817797
왜 ?,Why,0.776393,0.776393,0.843826
... 온다 !,make out,0.704984,0.626984,0.716873
... 왔어 ?,Im hither,0.420161,0.476115,0.770618
쫄거 없어,goose egg,0.554121,0.588805,0.763132
... 오케. 또 한 명 나온다 ...,Okay Another one hail out,0.648919,0.623786,0.698600
진짜 ?,Really,0.660263,0.672835,0.662067
이번엔 반드시 ... 잘 터지는 최신 핸드폰 오빠가 뚝 - 떨어진다 ...,This sentence certainly The latest jail cell speech sound buddy dad intimately,0.568613,0.697817,0.764679
...,,1.000000,1.000000,1.000000
얼굴두 잘생기구 머리는 조막만한 오빠가 ...,The headway of both handsome confront experience a little buddy,0.599370,0.608247,0.726981
자 ... 나온다 ... 잘 터지는 오빠 ...,Now its come in out your belt down pal,0.535006,0.584137,0.737137
... ? !,,1.000000,1.000000,1.000000
안 돼 !,No,0.179473,0.587018,0.812882
... 아빠 ...,Dad,0.484082,0.484082,0.688136
... 현재 그 탈출한 보균자 가족 중 일부가 아직도 행방이 묘연하구요.,At present some of the escaped folk of mail carrier comprise stock-still missing,0.546013,0.617224,0.787685
네 ... 그 맥락에서 전격적으로 이 ...  ‘에이전트 엘로우’ ... 맞죠 ?,Yes In this linguistic context this is Agent Yellow right wing,0.654309,0.719984,0.793561
그렇습니다. 이 ‘에이전트 엘로우’ 라는 것은 ... 원래 미국이 90년대 후반부터,Thats decently This Agent Yellow exist earlier the United States from the late 90s,0.619053,0.677946,0.769720
도주 보균자 가족> 전염병 예방법 위반 / 공무집행 방해 / 현상금 1000만원 ...,take flight household penis encroachment of infectious disease prevention method acting step in with public death penalty premium 10 million make headway,0.537393,0.599557,0.789500
그릇 문 옆에 있어요 ! 본인 왼쪽에 ...,Its next to the arena threshold To the left of yourself,0.609247,0.656905,0.711482
... 아 네 !,Ah yes,0.784376,0.923725,0.692090
... 사장님 그럼 전 이만 ...,The foreman and so Im not,0.621307,0.653390,0.777273
아이구 네 ... 저기 파출소장님께 안부 좀 ... 내 한번 들른다 들른다,Hey yes Say howdy to the law boss over there contain by,0.462175,0.624657,0.814285
아이구 희봉아 - 이 지지리 복두 없는 놈아 ... !,Im Hee Bongah,0.250740,0.595378,0.899199
......,,1.000000,1.000000,1.000000
그나저나 현서는 ? 찾는다구 그 난릴 피더니만 !,By the direction seo Im calculate for that but Im exactly feed in him,0.648637,0.649495,0.727970
... 현서 ... 현서는 사실 애초부터 씨발 ...  강두형이 원래,seoseo seoseo really sleep with from the really begin,0.594151,0.628812,0.782681
뭔 소리여 ?,What exist you talking about,0.524658,0.612567,0.799254
지 할아버지두 하늘나라에 갔으니까 ... 같이 잘 있겠지 ...,G granddaddy both blend in to heaven and then theyll cost together,0.562075,0.630986,0.777524
아저씨 총 좀 ... 젤 쎈걸루 딱 하나만 ! 내 더 이상 민폐 안끼칠게 !,Mister gun just one gelatin Im not die to scourge any more than,0.536913,0.645204,0.819836
야 임마 ! 니가 무슨 총질을 하겠다구 그래 ?,Hey dude What personify you drop dead to snap,0.495645,0.613310,0.792985
그럼 이 사람들 좀 불러줘요 !  ,and so name these multitude,0.559474,0.659376,0.805224
진정하구 ... 너 일단 좀 앉어봐 ...,equanimity downwards and sit down first off,0.600707,0.608033,0.788215
아저씨 나 사흘 안에 그 짐승 잡아 죽일꺼거든 ? 딱 사흘 안에 작살내구,Youre go to get and defeat the animate being in three Clarence Day I hardly harpoon it in three Clarence Day,0.563123,0.637357,0.783421
정신 들죠 ?,Are you tip over,0.555535,0.517540,0.717482
......,,1.000000,1.000000,1.000000
최신형 베레타예요. 자세 연습 쪼금만 하세요.,Its the latest Beretta cause a little routine of posture practice,0.658911,0.654061,0.754804
전부 ‘토리’ 예요. 잘만 쏘면 토리 한발루 코끼리두 죽습니다.,Its all tore If you fritter intimately two elephants will become flat,0.598310,0.588116,0.805806
그리구 이거 ...  하루 세 번 식후 30분에 두 알씩.,And this three pills three meter a Clarence Day half an minute,0.578206,0.648874,0.796331
시간이 없거든. 빨리 가방 매요.,I dont sustain sentence Fasten the bag,0.550431,0.695665,0.779096
사장님 전화한지 벌써 몇 분 지났어요. 일분 내루 경찰들 몰려와요.,Its constitute a few transactions since my boss telephone me Police add up over in a moment,0.556765,0.576682,0.773268
... !,,1.000000,1.000000,1.000000
얼마 안되요. 급할때만 써요.,Not much I expend it exclusively in a haste,0.537370,0.620135,0.733370
...  저기 ... 이름이 ?,over there your gens,0.475289,0.562243,0.765490
으아아악 -,Awha,0.301939,0.547266,0.746298
진짜루 마취제 정량 놨다말야 ? 근데 저래 ?,execute you stimulate a existent anesthetic Elvis But what,0.600469,0.600537,0.773068
분명히 투여했슴다. 그리고 한시간 지난겁니다.,It constitute decidedly shell out And its personify an minute,0.550883,0.672874,0.798015
......,,1.000000,1.000000,1.000000
뭐야 그럼 ? 어쩌란 말야 ? ... 조직검사 당장 끝내야 되는 판에 ...,What make up it and so What execute you entail to the crustal plate that call for to exist land up now,0.695814,0.686857,0.761946
사실 본인은 ... 검사를 할테면 하라구 그러거든요.,really Im Im separate you to make out the mental test,0.552362,0.695314,0.838006
생살을 쨀테면 째라 ... 마취만 말아다오 ?,When it get along to spirit dont you Dont precisely anesthesia,0.568196,0.568196,0.765715
으 - 아아 - 아으으윽 !,Uhahahahuh,0.365776,0.365776,0.575451
도대체 왜 저런다니 ! 왜 ! 왜 ! 왜 !,Why be you execute that Why Why Why,0.621732,0.621732,0.749562
......,,1.000000,1.000000,1.000000
마취를 해주면 눈감구 자지 왜 안자구 지랄이야 ? 왜 ! 왜 !,If you practice anesthesia why dont you log Z's with your middle shut down Why Why,0.566558,0.567017,0.789144
전화오면 나간댑니다.,anticipate me when you descend,0.619026,0.622437,0.732939
뭐 ?,What,0.511696,0.511696,0.800700
손에 쥔거 함 보세요 ...,smell at what you harbor in your manus,0.597354,0.514938,0.760745
... 왜 저래 ?,Why make up that,0.707805,0.716497,0.701136
안자구 나간다구요. 환생한 딸 만나러 ...,Im not conk out out To encounter a reborn daughter,0.562917,0.573502,0.807083
Oh my god ! What's this ? 맙소사 ! 이게 무슨 ...,Oh my god Whats this Buckeye State My immortal What personify this,0.545787,0.657877,0.781827
eh oh ... well I guess it is 이게 저 ... 상황이 ...,eh oh well I guess it is this,0.589719,0.667467,0.857441
Oh no ... let's stop it first ! 일단 좀 중단합시다 !,Oh no lets lay off it first Lets end a small,0.610841,0.619467,0.813238
잠깐 스톱.,period for a bit,0.569876,0.488143,0.696357
Mr. Park ! I heard your daughter is alive ...,Mr green I pick up your daughter is animated,0.616804,0.646044,0.753226
박강두씨 당시 딸이 살아있다면서요 ?,You articulate your daughter cost animated at that prison term,0.567845,0.592346,0.766608
Are you serious ?,Are you serious,0.625819,0.625819,0.693507
진짭니까 ?,Are you serious,0.544975,0.544975,0.672661
... 예 ... 내 딸이 지금 강변에 하수구에서 날 기둘리 ...,Yes my daughter make up today stimulate out of the toilet on the riverside,0.636629,0.664010,0.742737
Yes. My daughter is waiting for me in the dark ditch of Han River.,Yes My daughter is waiting for me in the dark ditch of Han River,0.577730,0.655954,0.758513
Jesus ! Why didn't you report to the police or the military ?,Jesus Why didnt you describe to the police force or the military,0.612157,0.757997,0.735722
아니 왜 경찰이나 군대에 알리지 않았습니까 !,No Why didnt you distinguish the police or the regular army,0.567338,0.625165,0.764182
...  ... 그게요 ...,thats it,0.752860,0.752860,0.729342
Haven't you thought of talking to TV station or any kind of,Havent you thought of talking to TV station or any variety of,0.644451,0.755412,0.775832
방송국이나 인권단체 같은데라도 얘길 좀 해보지 그랬어요 !,I didnt want to babble out about it even at a broadcasting station or a human right hand arrangement,0.562484,0.629280,0.781879
그게 ... 그게 ...  아무도 ! ... 내 말을 안들어줘 !,Its its nobody dont listen to me,0.564890,0.720320,0.835566
Because nobody fuking ! listen to me ...,Because nobody fuking listen to me,0.610758,0.651614,0.817036
그러게 내 속이 지금 씨 - 커멓게 썩어 문드러져 !,Thats how my belly make up correct nowits rotten and fret,0.626695,0.679395,0.724807
......  음 ...... so my heart is ... you know ...,so my heart is you know,0.468843,0.622947,0.824349
으흐흐흑 현서야 ... 아빠가 미안하다 ... 흐흑 ...,Its uhhyeongseo Im sorry for my beginner,0.555479,0.546670,0.787176
역시 바이러스가 뇌에 침투한게 맞네요. 아까 얘기했던 대로,After all the computer virus stimulate dawn the mastermind As I enunciate before,0.578010,0.658812,0.761265
그렇죠 ?,right hand,0.623370,0.623370,0.697990
전두엽 쪽에 바이러스가 있는게 확실합니다. 그렇지 않고서 과거에 정신,It constitute well-defined that there constitute a virus on the frontal lobe Otherwise it exist a intent in the past tense,0.622059,0.668595,0.755085
맞아요. 자기가 만든 망상세계에 완전 백퍼센트 몰입한 상탭니다.,Yes Its a 100 immersive dirty money in the mankind of hallucination you construct,0.535018,0.654314,0.787571
역시 이 사람 뇌가 유일한 희망입니다.,Again this human psyche exist the only promise,0.571988,0.580601,0.767141
예 ?,Yes,0.701027,0.952860,0.693569
바이러스가 이 속에 꼭 있을겁니다 ...,Viruses must cost in this,0.529660,0.677852,0.788041
뭔 얘기죠 ?,What exist you talking about,0.542882,0.614944,0.810246
모르셨나 ? 어제 사망한 미 8 군 도날드 하사관 사체부검에서 바이러스가,Did you not love Virus at a Corporal PM of Sergeant Donald one-eighth who become flat yesterday,0.567035,0.579157,0.763609
오 ...,Five,0.161017,0.244386,0.562551
외부에는 아직 비밀로 하구 있구요. 조사팀 소수 핵심멤버들만 알고 있는,There embody still a secret outside simply a few key member of the inquiry team get laid,0.563997,0.619519,0.784311
... 노 바이러스 ? ...,no virus,0.580767,0.656375,0.671428
음 ...  아마도 초기 과정에서 오류가 좀 있었나,Um perhaps there constitute some mistake in the initial appendage,0.588876,0.558463,0.722701
하하 ... 어쩌죠 ? 지금 바이러스 땜에 온 나라가,Haha what Because of the virus the whole area,0.628297,0.653978,0.717361
그러게요. 에이전트 옐로우 살포 일정까지 다 잡혀있는데 말입니다.,Iknow rectify The factor yellow spraying docket constitute all upwardly to particular date,0.593860,0.685272,0.826390
너무 걱정 마세요. 이 사람 뇌에서 꼭 나올겁니다. 바이러스가 ...,Dont interest besides much It will come in out of this human learning ability Viruses,0.567840,0.626586,0.737007
물론이죠 ! 물론 전두엽 조직검사를 진행합시다. 보다 적극적인 조사가 ,Sure Of grade lets get along a frontal biopsy angstrom unit more dynamic researcher,0.547166,0.627030,0.764131
... 바이러스가 없구나 ?,constitute there no computer virus,0.448200,0.555737,0.794998
... !!,,1.000000,1.000000,1.000000
... ?,,1.000000,1.000000,1.000000
그치 ? ... 바이러스가 없는 거지 !,cost not it no virus,0.571702,0.650143,0.770612
야이 씨 - 이발 바보 새끼들아 ! 이거 안 놔? 손 안치워 ?,YaiHaircut slang Dont you position this Dont you lay your men off,0.505452,0.603725,0.767013
진정하세요. 머리 움직이지 마시구 ...,chill out down Dont proceed your point,0.556302,0.688905,0.774302
헛지랄 그만하고 이 씨발것들아 ... 있지도 않은 걸 이 개지랄을 !,blockage fussing and fuckin this you dont still get this fucking,0.577060,0.655083,0.783694
현서야 !,Hyunseo,0.668906,0.889480,0.686526
혀 - 언 - 서 - 야 !,Tongueunstandinghey,0.526843,0.640746,0.762017
뭘 이렇게 많이 만드나 ? 뭐에다 쓰게 ?,What get along you take in hence much What practice you publish for,0.505212,0.554580,0.789825
짐승들이 원래 불을 무서워하잖아요.,The animate being cost originally afraid of blast,0.651780,0.570258,0.713978
짐승 ?  데모에 웬 짐승 ?,animal What savage on the demonstration,0.574311,0.591525,0.767659
그게요 ...  ... 그동안 텅 비었던 고수부지에,Thats in the empty primer coat,0.530364,0.706003,0.808352
따라서  여기 꼭 나타난다 ? 그 놈이 ...,So it must look hither That guy wire,0.589884,0.553448,0.756633
그러쵸. 백 퍼센트.,justly Hundred percentage,0.670137,0.694340,0.731954
아주 도사구만 ... 손이 안 보인다 손이 ! 딸딸이 저리가라네 그냥 ...,Its exactly a steel I slant go steady my handwriting Jerking aside just now,0.560602,0.602955,0.788928
내가 잘하는게 이것 뿐이 없어요.,This is not the only affair I suffice easily,0.607805,0.696770,0.737260
그러게 공부를 좀 그러케 열씨미 했으면 ... 요 극렬 좌경 빨갱이 새끼야,If youve cost indeed keen on examine like this Yo youre a sissy son,0.549680,0.717101,0.837101
"나, 아테네올림픽 화염병 남자개인종합 금메달리스트 ...",I Athens Olympic Games work force somebody amber Medalist,0.567446,0.680196,0.776672
저거 봐 ! 괜찮다니까 !,looking at that Its okay,0.543266,0.658317,0.854387
... 그래두 ...,but,0.507107,0.589322,0.706271
세주야. 이 기회를 놓치면 왼전히 끝장이야 ...,Seju If you neglect this fortune its all over,0.536895,0.627197,0.797981
무서워 ...,Im frighten,0.545809,0.647086,0.792499
잘 봐 꼬리에서 등짝위루 ... 몇 발짝만 뛰면 줄이 딱 잡혀 ! 순식간이라니까 !,tone cautiously From the hind end to the backwards Just a few whole step the occupation embody perfect Because it cost in an split second,0.633123,0.637360,0.755222
...  ...,,1.000000,1.000000,1.000000
하루종일 이렇게 간다 만다 싸우다가 벌써 몇 시간째야 ?,I run short all daytime like this How many minute accept you already been struggle,0.579500,0.631076,0.775476
...,,1.000000,1.000000,1.000000
시간만 이렇게 질질 끌다가 제 잠에서 깨면 어쩔래 ? 저쪽편 시체들은,What if I tangle this sentence out and heat up from my nap The consistence on the other incline,0.606382,0.669888,0.767464
그냥 이 속에 있음 되잖어 ...  구멍 속에 있자 계속 ...,Its exactly in this net ball halt in the fix,0.577818,0.717896,0.827448
소용없어 ... 아까 생각 안나 ? 너 꼬리에 잡혀서 끌려나갔잖아 ...,No consumption vernacular you guess of it before You obtain trance in the hind end and get out out,0.680118,0.675877,0.756770
...,,1.000000,1.000000,1.000000
아깐 저 놈이 그냥 장난치다 놔준거야 ... 우릴 먹으려구 마음만 먹었으면 ...,Because he just let me represent I just want to run through us,0.534646,0.633404,0.806871
...  좋아 그럼 ... 이러케하자,okay and so countenance get along this,0.623449,0.694237,0.755403
... ?,,1.000000,1.000000,1.000000
누나가 먼저 뛰어가서 저 줄을 잡으께 ... 줄을 타고 위로 올라가서 ...,My baby will track down firstly and trance that short letter direct the billet and run short up,0.552441,0.626422,0.777666
... 줄을 위로 끌어 올린 담에 이 쪽으로 가지고 와서 너 한테 내려줄께 ... ,Im run to lend this up to the wall with the circle up and deteriorate it off to you,0.590548,0.584248,0.778269
... 손이 안닿잖아 줄이 짧아서 ...,You cant contact because the crease constitute little,0.614275,0.637898,0.754566
누나 교복이랑 치마랑 있잖아. 이거라두 더하면 돼지 어때 ?,You stimulate a schoolhouse uniform and a skirt How about a fuzz with this,0.590735,0.594008,0.754019
...,,1.000000,1.000000,1.000000
... 알겠지 ?,set about it,0.581042,0.716100,0.780666
... 이때쯤이면 ... 아빠가 올 줄 알았는데 ...,By this fourth dimension I recall pa would descend,0.556010,0.686062,0.790671
... 뭐 ?,What,0.511696,0.511696,0.800700
무서우면 가지마 누나 ...,Dont hold up if youre daunt,0.599330,0.499518,0.784222
남주야 ...,Namjoo,0.777542,0.640630,0.792499
찾았어. 엄청나게 큰 하수도야. 지금 들어가고 있어.,I encounter it Its a huge toilet Im incoming today,0.571684,0.654189,0.813792
... 어디냐 ?,where exist you,0.432699,0.668706,0.765926
원효대교 북단 바로 아래. 핏자국을 따라서 들어오면 ...,precisely below the northern goal of Wonhyo bridge circuit When you succeed the bloodstain,0.563938,0.586336,0.742692
아 - 악 ,Ahevil,0.385212,0.546791,0.719580
......,,1.000000,1.000000,1.000000
나가자 ...,net ball conk out,0.653169,0.653169,0.796234
바닥에 엎드려 ...,Get downward on the trading floor,0.566111,0.587841,0.685848
"배에 힘줘, 들",hike your belly field,0.616584,0.648492,0.775188
앉어 씨밸넘들아 세균범벅되기 싫으면 ...,Sit down sea equilibrium if you dont desire to exist bacterial,0.619870,0.664107,0.769230
"니네 바이러스 좋아하지 ?  자, 바이러스 !",dress you like your computer virus directly the virus,0.550735,0.616723,0.746032
한 새끼라도 따라오면 ...  그 즉시 쑤신다 !,If even one cunt keep abreast he now picks it up,0.618695,0.683625,0.739845
원효대교 !,Wonhyo bridge circuit,0.770292,0.696184,0.727592
아 ... 좆나구 무겁네 ...,Ah its fucking heavy,0.535355,0.549231,0.748266
... 이 시간에도 속속 인파들이 집결하는 가운데 한총련 소속 대학생과 녹색연한 및,At this sentence while the crowds get together one after another the university students from Han dynasty Chongryun and the green light and,0.605353,0.645740,0.743840
... 현서니 ?,Hyunseo,0.668906,0.824835,0.680964
... 혀 ... 현서야 ! ...,tongue seo,0.436831,0.690897,0.776852
혀 ...,Tongue,0.598682,0.598682,0.614858
... 아 ... !,Ah,1.000000,1.000000,1.000000
뭐야 ... 너 ...,What make up you,0.442077,0.517468,0.714338
... 이 ... 이게 ...,this this,0.717937,0.832149,0.606792
"야, 너 ...",Hey you,0.438002,0.438002,0.526699
......,,1.000000,1.000000,1.000000
너 ... 너 여기 혼자 있었어 ?,You live you solely hither,0.553367,0.655870,0.751080
...,,1.000000,1.000000,1.000000
누나 ... 중학생 누나 있었지 ! 그지 !,sis There constitute a junior high-pitched school sister Yes,0.585169,0.637568,0.761277
