Original(Korean),Basic Translation(google trans),comp1 score,comp2 score,comp3 score
"그래, 재하야- 오랜만이다. ",Yes haha Its been a long time,0.691655,0.691655,0.725185
"그때 경찰서에서 보고 진짜 반가웠는데. 근데, 재하 너, 그때 국정원 다닌다고... ",I was so glad to see you at the police station But Jaeha youre going to NIS then,0.544543,0.621100,0.817082
"미안하다, 재하야. 식약청도 좋지. 근데 국정원에 아는 사람...  여보세요? ",Im sorry Jaeha The KFDA is also good But who knows at the National Intelligence Service Hello,0.599119,0.625044,0.743022
들지. ,Lift,0.660263,0.818197,0.564148
네? 네...,Yeah Yeah,1.000000,1.000000,0.843826
"잘 좀 부탁하네. 자네도 장차 딸 키워보면 알겠지만, ",Im tap you You may recognize if you have a daughter in the future tense,0.565275,0.568484,0.778119
아 저는... ,Ah I,0.448251,0.747450,0.774605
왜 술 안 하나?,Why not drink,0.554161,0.603206,0.764304
"아니, 뭐 그렇다기 보단... 건강에 별로 이로울 게 없어서... ",No rather than that Because theres not much to do with health,0.554601,0.622572,0.763837
"그래, 건강 생각 하면 안 마시는 게 낫지. ",Yes if you think about your health you shouldnt drink it,0.717426,0.717426,0.744364
전 별로... 땀나는 거 싫지 말입니다. ,I dont like I dont like sweating,0.583405,0.703282,0.838959
그럼 뭘로 건강은 챙기나?,So what get along you take care of,0.558280,0.603819,0.806631
주로 비타민을 먹습니다. ,Mainly eat vitamins,0.456379,0.656718,0.776277
허험. 힘들지? 내가 퇴임이 얼마 남질 않아서 말이야. ,Heoheom Are you tired I havent had much time left,0.604332,0.575898,0.779865
네? 네. 좀 여리십니다. ,Yeah Yes Its kind of open,0.657126,0.657126,0.685344
"엄마 없이 커서 그러나, 어릴 때부터 소심한 데가 있어요. ",Growing up without a mother however there is something timid since childhood,0.600046,0.617705,0.691160
네. 참 소...심... 하시지 말입니다. ,Yes Its reallySim not,0.536596,0.625338,0.815892
그래서 말인데. 이거 받게.,Thats why Get this,0.561962,0.734205,0.797865
이게 뭡니까? ,What personify this,0.561997,0.591823,0.706891
지혜가 찾았는데 인도 다녔을 때 기록했던 건 가봐. 일기장은 아니고 다이어린데. ,Wisdom finds it but I guess what I wrote when I was in India Its not a diary its a diary,0.609312,0.634532,0.812240
감사합니다. 아버님. 아니 대령님. 감사합니다. ,Thank you beget No Colonel Thank you,0.457814,0.583352,0.825364
"그러니까 지우가 포기하고 싶어 해도 지치지 말고, 자꾸 극장으로도 찾아가고. ",and then if Jiwoo wants to give up dont get tired and keep going to the theater,0.595279,0.637601,0.811690
네! 알겠습니다! ,Yeah Okay,0.515999,0.646545,0.844107
근데 자네는 연시가... ,But you have a new year,0.572663,0.640753,0.764290
네?,Yeah,1.000000,1.000000,0.843826
아닐세. 밥이나 먹게. ,Nope Eat some rice,0.493660,0.547593,0.820669
00 인도 델리 도착 ,00 Arrival in Delhi India,0.711453,0.730118,0.742312
남들은 모르는 습관 있어요? 저는 잘 때 음악을 켜두는 습관이 있거든요. ,Are there any habits that others do not know I have a habit of turning on music when I sleep,0.625758,0.648164,0.759913
음... 저는 스텐드 끄고 열 세면 자요. 그리고 잠들면 누가 업어 가도 몰라요. ,Um I sleep when I turn off the stand And when I fall asleep I dont know who goes by,0.573678,0.626735,0.782106
제가 어떻게요. ,How exist I,0.627692,0.689073,0.651298
써-! ,save,0.816497,0.803788,0.785360
"사막이라 여기 맥주, 얼마나 독한데.  샨디에요.",Its desert so beer here how hard Its Shandy,0.535308,0.633463,0.785654
달콤하다...,and so sweet,0.696232,0.653410,0.686751
전 소파에서 잘 게요.,Ill sleep on the sofa,0.623408,0.633895,0.752979
앉아서 자면 아침에 다리 아프지 않아요?,Doesnt your leg hurt in the morning when you sit and sleep,0.531506,0.594439,0.780320
괜찮아요.,Its okay,0.422558,0.595460,0.768564
저기요. 한국엔 언제 돌아가요?,excuse me When equal you break down backwards to Han-Gook,0.462523,0.597994,0.819414
모레요.,More,0.418461,0.640887,0.736524
그럼 내일은 델리로 가야하는구나.,Then I have to go to Delhi tomorrow,0.609069,0.584601,0.797220
그렇죠.,right hand,0.623370,0.623370,0.697990
"아, 그렇구나. ",Oh I envision,0.700680,0.700680,0.724491
여기서 한국으로 바로 가는 비행기는 없죠?,Isnt there a flight to Korean Peninsula right field hither,0.626692,0.702325,0.746148
그렇죠. 공항이 없으니까.,right There exist no airport,0.571757,0.568218,0.724116
"아, 그렇구나.  ",Oh I envision,0.700680,0.700680,0.724491
아니라니까!! ,No,0.133772,0.603006,0.856925
"뭐야, 이거... ",what is this,0.650465,0.650465,0.743231
"돌겠네, 진짜...  조감독! 왜는 무슨... ",complaint change state really assistant director Why what,0.571168,0.632290,0.815057
"뭐야, 당장 튀어오라니까 왜 무전질이야.",Whats going on why dont you stand out away immediately,0.579060,0.620640,0.776550
남자친구 분 오셨는데요. ,Your boyfriend represent hither,0.652052,0.673651,0.745971
또 왜요?,Why once more,0.496497,0.516785,0.747221
지난번엔 당황스러우셨죠? ,You represent embarrassed last time right,0.616889,0.616889,0.738056
네? ,Yeah,1.000000,1.000000,0.843826
지우씨 입장은 생각 못하고 제가 너무 마음이 급해서... 이제부턴 조심하겠습니다. ,I cant think of Jiwoos position and Im so in a hurry Ill be careful from immediately on,0.554827,0.657985,0.785809
뭐... 그래주시면 좋지만... ,Well it would be nice if you could,0.614914,0.591904,0.787291
감독니임~ 채리 땜에 프레스 회견장 장소 바뀌었대요. 스위트 연습실로 오세요.,Director Niim The place of the press conference has changed due to Chae Lee Come to the suite practice room,0.625814,0.591659,0.746000
야!!  미치겠네...,Hey repulse me crazy,0.600411,0.600842,0.785260
그럼... 찾는 대로 연락드리겠습니다. ,Then I will contact you as soon as I find it,0.672783,0.707526,0.764129
저기요...,excuse me,0.625981,0.606192,0.734770
?,,1.000000,1.000000,1.000000
사무실 가시죠? 약수동. ,Are you going to the office Yaksudong,0.584437,0.663142,0.773064
"예, 그런데요?",Yes by the way,0.588258,0.626525,0.670331
"서면 어떡해요, 밟아야지! ",What should I get along in indite I stimulate to mistreat on it,0.464916,0.693463,0.872415
신호가 그렇잖아요.,Thats the signal,0.629353,0.670169,0.730921
그러니까 밟았어야죠! ,So you should have stepped on it,0.602822,0.602822,0.737430
어디 배달 갑니까? 거 참... 이런 분이 어떻게 인도에 갈 생각을 하셨어요?,Where does the delivery go Its really How did this person think about going to India,0.648273,0.636800,0.741839
네?,Yeah,1.000000,1.000000,0.843826
"그렇잖아요. 뭐, 마음의 평화, 그런 거 찾는 사람들이 가는 곳 아닌가. ",Thats right Well peace of mind isnt that where people looking for it go,0.564988,0.663176,0.802586
사진을 하나 봤어요.,I go steady a word picture,0.561149,0.610130,0.725842
안 가요? ,Im not conk,0.523433,0.529320,0.829407
저희 스위트 멤버들도 제가 뮤지컬 하는 거 너무 너무 부러워해요. ,Our sweet members are so envious of me doing musicals,0.557733,0.579142,0.812714
"말은 이렇게 해도, 감각을 타고 난 친구죠. 무대 경험도 많고...... ",Even if you say this youre a friend with a sense Lots of stage experience,0.597421,0.645339,0.747116
왜 여기 계세요?,Why cost you here,0.593385,0.713825,0.770117
"저 사람들이 뭐, 나 보러 왔게?",What did those people come to see me,0.543618,0.571189,0.747654
"커피, 드실래요?",Would you like some coffee,0.647476,0.626270,0.699304
죄송해요. 라떼가 아니라서.,Im sorry Its not latte,0.569723,0.653523,0.814057
"됐어. 먹다 버리지, 뭐.  자기, 애인 생겼다며?",done Throw it aside well Honey you got a lover,0.538105,0.650031,0.784799
네?! 누가 그래요? 연출님이 그래요? 조명감독님? 세트팀... 우형이 이 새끼!!,Yeah Who is it Director is like that Lighting director Set team Woohyung this bitch,0.622283,0.670724,0.809253
다- ,All,0.576393,0.576393,0.733395
"애인 아니에요. 그냥, 일 때문에 만난 사람이에요.",Im not a lover Its just someone I met for work,0.646840,0.601071,0.743115
"그러다 사귀고 그러는 거지 뭐, 남녀사이 별 거 있어?",Then you go out and do it What is there anything between men and women,0.632571,0.688681,0.764844
아니라니까요! 그 사람하고는 절대! 절대! 아닙니다.,No Never with that mortal never no,0.401880,0.606640,0.833492
......!,,1.000000,1.000000,1.000000
두고 가셨길래...,I thought you left it,0.632649,0.700419,0.751402
저기요! ,excuse me,0.625981,0.606192,0.734770
"잘 마셨어.  근데, 맛없다. ",Good drink But its not good,0.651552,0.697322,0.747340
한기준씨~ 한기준씨~ ,Mr Han Joon Mr Han Joon,0.587310,0.587577,0.758881
야- 한기준!! ,Hey Han Critic,0.622362,0.611228,0.836207
!! ,,1.000000,1.000000,1.000000
아직? ,yet,0.567981,0.691886,0.708262
...... ,,1.000000,1.000000,1.000000
"그 여자 말야... 어때?  궁금해... 솔직히 말하면 말야, ",The woman how live you Im curious to be honest,0.559548,0.608602,0.802574
퍽이나. ,hockey puck,0.518403,0.568780,0.716681
"키야- 내 생각엔 말야, 인도 같은 여자일 것 같아. ",Kiya I think its a woman like India,0.562911,0.692927,0.825381
저 남자 누구야?,Who equal that serviceman,0.456794,0.562056,0.754114
안 오실 줄 알았더니...,I thought I wasnt coming,0.594881,0.663788,0.734632
"오래 알던 선배님인데, 뭐 하나 꼬투리 잡히면 계속 놀리셔서... ",Ive been a senior for a long time but if I get a pod I keep making fun,0.568270,0.609508,0.770110
"그 말, 이제부터 적극 협조하겠다는 걸로 알겠습니다. ",With that said I understand from now on that I will actively cooperate,0.605991,0.627919,0.751796
이 사람들을 전부 다? 저기... 사진 찍어다 주시면...,All these people Hey if you take a picture,0.536120,0.588192,0.827505
안 되죠. 십 년이면 인상 완전 변합니다. ,No In 10 years the impression will change completely,0.593600,0.624099,0.775909
그렇다고 제가 일일이 따라다녀요? 하는 일 관두구? ,Does that mean Im following each one What manage you practice,0.542357,0.613209,0.762282
공연 올라갔으니까 월요일엔 쉬잖아요. ,Because it went up to the show its a break on Monday,0.544401,0.579390,0.771318
그래도 여기까지 찾아왔잖아요. 시작이 반 아닌가? ,Youve exist hither though Isnt the showtime one-half,0.503499,0.637047,0.785827
박 실장님... 어이- 박 실장! ,Chief parkland Hey Chief Park,0.548808,0.594008,0.740994
나? ,I,0.565685,0.600000,0.388505
"아니 그래서, 협조 한다는 겁니까, 안 한다는 겁니까?",No sol you signify get together or not,0.472480,0.560869,0.844666
"한다구요, 해! 해! ",execute it do it year,0.560470,0.517391,0.738294
"그 사람, 내가 못 알아보면 어쩌죠? ",What if he doesnt recognize me,0.424073,0.610305,0.774732
그 사람이 먼저 알아보면 되죠. ,The person can find out first,0.548764,0.566811,0.772930
... 혹시?,Perhaps,0.641420,0.726717,0.656134
?? ,,1.000000,1.000000,1.000000
세상에... 내가 널 얼마나... ,God how much I embody,0.537009,0.602067,0.803590
누구세요? 왜 이래요?,Who Why is this like this,0.621812,0.621812,0.713726
오빠~!! ,pal,0.607577,0.607577,0.657642
"지금의 날 보고, 실망할 수도 있고. ",You may be disappointed to see me now,0.556091,0.546659,0.804052
가슴은 더... 키워야겠죠?,More breasts should I grow,0.547737,0.632649,0.766312
"아니면, 내가 그 사람한테 실망하면 어떡해요. ",Or what if Im disappointed with him,0.476884,0.556428,0.850419
종욱씨 왔어? ,Jongwook is here,0.714553,0.714553,0.807378
새로 온 거여? ,Are you new,0.353718,0.370002,0.789498
왜 이렇게 늦었어요? 잘못하면 배 놓치겠어요.,Why are you so late If you do something wrong you will miss the boat,0.588967,0.625755,0.724198
"알죠? 공연 시작되고 나서, 하루도 못 쉬었어요. ",You know After the show started I couldnt take a day off,0.542905,0.565284,0.775788
"아니, 지금 어디 꽃구경 갑니까?  에이- 거, 흘리겠네. ",No where do you go to go steady the flowers now A yeah Ill spill,0.565314,0.640023,0.755753
기다리느라 밥도 못 먹을 거 같아서... ,I slant still eat rice while waiting,0.623363,0.602949,0.799724
호두과자 안 먹습니다. ,I dont eat walnut Henry Sweet,0.531011,0.487518,0.763497
에이- 거. 혼자 먹기 좀 그렇잖아요. ,A thing Its kind of like eating alone,0.638678,0.657652,0.760881
그럼 안 드시면 되겠네. ,Then you dont have to,0.587501,0.644046,0.822595
"아, 거! 흘리지 좀 말아요! ",Oh yeah Dont spill it,0.536361,0.671342,0.782409
마지막 배 떠난 거예요? 어떡해... ,Did you leave the last boat what can I do,0.648687,0.648652,0.746833
네?,Yeah,1.000000,1.000000,0.843826
일부러 그랬어. 일부러... 남자들 다 똑같다더니...,I did it on purpose On purpose all the men are the same,0.543083,0.607384,0.744121
아가씨~ 표 받아요.,Lady Take the ticket,0.642522,0.642522,0.736205
네? 네... ,Yeah Yeah,1.000000,1.000000,0.843826
원래 주인공은 등장이 늦잖아요. ,Originally the main character is late,0.638844,0.677045,0.762665
끝까지 안 나오면요?,What if it doesnt last,0.577788,0.578385,0.710086
지우씨 같음 어떡할래요? 지우씨 공연에서 주인공이 안 나오면?,What do you think about Jiwoosi What if the main character doesnt appear in Jiwoos performance,0.522002,0.619657,0.757501
그럴 일 절대 없죠! ,It never happens,0.596537,0.678149,0.777289
잘 아네요. ,I jazz well,0.540422,0.579568,0.651009
왜요? ,why,0.548993,0.585731,0.593658
"내가 갔다 올까요? 아니, 우리 그냥 가요. ",Will I belong No we just now conk,0.474574,0.670476,0.797391
괜찮아요.  꼭 해피엔딩이라고는 안 했잖아요. ,Its okay You didnt necessarily say happy ending,0.606120,0.659047,0.795050
휴...,Phew,0.866667,0.866667,0.947942
얼른 타요. 한 군데만 더 가고 마무리 합시다. ,Take it quickly Lets go one more place and finish,0.567424,0.667845,0.789012
오늘은 여기까지 할래요. ,Im going to get along it today,0.667649,0.667649,0.750162
가까운 데라...  ,Its near,0.337729,0.646734,0.858436
...가요. 데려다 줄게요.  ,Go ailment take you,0.689599,0.651809,0.821818
먼저 가요. ,Lets go first,0.545312,0.600043,0.731211
지우씨는요?	,What represent Jiwoo,0.375175,0.600910,0.776135
그냥 어디 좀 들렸다 가려구요. ,I just want to extend somewhere,0.574581,0.605732,0.790534
어디? 술집? 음주가무 나 엄청 싫어해요.  나는 같이 안 갑니다!,where saloon I truly hate drinking Im not going together,0.537066,0.613185,0.809673
오늘은 나도 혼자 있고 싶어요. ,I want to make up alone today,0.563986,0.612384,0.759018
아유-정말!!,Ahreally,0.374954,0.685966,0.734656
"드리블로 치고 들어가야지. 아휴- 지랄을 해라, 지랄을- ",I accept to dribble Ah dress it get along it do it,0.544754,0.621388,0.820781
지우씨... 제발 좀 가요... ,Jiwoo please conk,0.510535,0.613106,0.837260
가긴 어딜! 경기도 안 끝났는데!! ,Where cost you going The game is not over,0.599183,0.595810,0.745003
안 끝나긴-! 2002년 월드컵이잖아! 쫌 있음 안정환이 골 하나 넣구! ,Its not over Its the 2002 World Cup Yes Ahn Junghwan scores a goal,0.546949,0.602435,0.853637
"골! 골!! 어뜩해-!!  봤어요? 봤어? 안정환, 덩크슛! ",goal goal What a hell saw saw Ahn Junghwan Dunk Shot,0.591039,0.677050,0.798818
그건 농구고! ,Thats basketball,0.587494,0.664034,0.683360
나 눈물 날라 그래. 너무 좋아. 너무 좋아!! ,Im crying indeed good So good,0.571961,0.578536,0.820321
"미친년, 진짜.....",Crazy bitch really,0.569466,0.653610,0.717121
"자네 뭐 하는 사람인가? 술 안 마신다더니, 항상 일을 이런 식으로 하나？ ",What are you doing He doesnt drink and he always does things like this,0.540089,0.644893,0.793067
그게... 아니지... 말입니다... 따님께서 성격이 뭐랄까...,Thats not I mean what is your daughters personality,0.601429,0.608230,0.804381
이 사람이 김종욱이야? ,Is this person Jongwook Kim,0.714185,0.699491,0.779816
"네? 아니, 저는...",Yeah No I,0.476243,0.646863,0.806228
"누구 보고 김종욱이래?! 야, 서지혜 너, 미쳤어?",Who are you looking at Hey Seo Jihye are you crazy,0.568398,0.597504,0.812833
"야, 야! 언니야, 쫌! ",Hey hey Sister yum,0.523623,0.618858,0.731702
"종욱씨, 저 사람 아냐! 저런 사람 아냐! 함부로 갖다 대지 말라구!",Jongwook its not him Not that individual Dont lot it up,0.550340,0.628177,0.817538
!! ,,1.000000,1.000000,1.000000
후... ,after,0.336861,0.514590,0.696500
참- 보기 좋다. ,truly good,0.552947,0.667158,0.783816
아빠.....,Dad,0.484082,0.484082,0.688136
"서른 넘어 다 늦게 첫사랑 찾는다고 난리더니, ",After thirty I was late looking for my first love,0.552874,0.645901,0.760085
뭔 소리야. 누가 걔랑 한 대? ,What are you talking about Who is with him,0.535934,0.537635,0.733871
난 나쁘지 않던데.	,I wasnt regretful,0.563954,0.650962,0.710586
"뭐, 임마?! 어디가? 아빠랑은 완전 딴 판이잖아. 남자가 남자다워야지. ",What dude Where Its a completely different version from Dad The man must be man,0.560256,0.578364,0.747720
"언니 들춰 업고 온 거 보면, 나름 책임감도 있구. ",If you see your sister come up you have a responsibility,0.674565,0.604519,0.753625
들춰 업긴 개뿔. 질질 끌고 왔지. 내 딸 가지고 동네 골목 다 쓸었어. ,Excitement I dragged it I wiped out alleys in the neighborhood with my daughter,0.560339,0.643669,0.812664
귀엽잖아. 언니한테 그 정도면 괜찮아. 뭘 더 바래. ,Its cute Thats okay for my sister I need more than,0.523805,0.564038,0.814809
야. 나도 인생 있다. ,Hey I have life also,0.564069,0.595914,0.668937
"언니는 그런 말 할 자격 없어. 그 남자, 어제 완전 상처 받았을 걸. ",My sister doesnt deserve to say that That man you must have been hurt yesterday,0.596023,0.637090,0.761945
내가 뭘?,What follow i doing,0.447084,0.516325,0.796950
진짜 몰라? 언제 정신 차릴래? 내년 추석 때 차릴래?,I really dont know When will you wake up Will you prepare for Chuseok next year,0.565989,0.624070,0.759372
"아, 내가 어쨌기에?",Oh what did I do,0.586241,0.657691,0.759716
아 직접 가서 여쭤 보세요. ,Oh go and ask yourself,0.541257,0.618427,0.811641
왜들 이러냐. 아침부터. ,Why exist you get along this from good morning,0.523695,0.664695,0.784077
한기준이랬나? ,Was it a standard,0.742106,0.713865,0.755236
얌마. 너 아직 출근시간 남았잖아. ,Yumma You still have fourth dimension to go to work,0.552335,0.614762,0.744848
어디 좀 들렸다가 가려고.,Im going to discontinue by somewhere,0.609077,0.620822,0.733509
"근데 지우야. 잠깐만. 그 친구 말야,  태어난 년시가 어떻게 된대?",But delete it time lag a minute The friend whats the year of birth,0.578021,0.639793,0.769580
아빠!! ,Dad,0.484082,0.484082,0.688136
"사랑을 이루려는 자, 그 심연을 들여다보라. ",Those who seek love look into the abyss,0.546194,0.643832,0.810615
... 누가 한 말이에요?,Who read that,0.351812,0.587549,0.787507
응?  내가.,Huh I,0.442859,0.591253,0.715132
아닌데... 어디서 본 것 같은데... ,No I intend I look it,0.575344,0.738156,0.824985
무슨 소리. 내가 1998년에 처녀작으로 썼던...,What sound I indite it in 1998 as a virgin,0.479260,0.702982,0.878838
아직은 사랑을 몰라? ,You dont know love yet,0.623778,0.647077,0.778860
!!... 알아요?,I know,0.546648,0.620176,0.692933
"그럼요, 그때 학교에서 친구들이랑 얼마나 돌려봤는데. 세상에... ",Yes at that time I played with my friends at school Oh my gosh,0.535096,0.628329,0.819943
"응? 아... 그게... 조만간...  그게 말이지, ",Huh Ah well sooner or later thats it,0.617921,0.654162,0.784409
웬일이에요? 이렇게 자발적으로... ,What are you doing So voluntarily,0.685583,0.660824,0.754936
"어제는, 고마웠...을 거라고들 하더라구요. 저는, 기억이 잘 안 나서... ",Yesterday they said they would be grateful I dont remember so,0.542856,0.580947,0.814163
저도 잘 기억이 안 나서요. 그냥 아침에 일어나니까 세상에... ,I cant remember well Just wake up in the morning my God,0.579395,0.576661,0.756383
응? 누나가 처남 입사한다고 사준 그거? ,Huh Did you buy your sister to join your brotherinlaw,0.580607,0.587569,0.756314
... 처남이요? ,brotherinlaw,0.500535,0.485939,0.662268
"가내수공업 냄새가 나더라니... 뭐, 아무렴 어때요.",The smell of the domestic water industry was well how about it,0.559018,0.625363,0.758708
웬일로 아량 있게 나오시네요.  잘못한 거 많~은 사람처럼. ,For some reason you are coming out generously Like many people who did something wrong,0.538456,0.586408,0.724841
그래요. 잘못했어요. 미안하다고 말하려고 왔어요. 근데 참 기준씨 못났다. ,Yes sorry Im here to articulate sorry But it represent not rattling good,0.526342,0.584668,0.812405
"사람 참, 좀 놀린 걸 가지고 정색을 하고 그러냐. 무안하게. ",hoi polloi look at what Im making playfulness of Im sorry,0.549470,0.631808,0.808028
모처럼 마음에 쏙 드는 여자야... ,Shes a woman who likes it,0.515829,0.617082,0.801251
"하우스 오픈, 공연 15분 전으로 미루겠습니다.  밴 도착했어? ",Ill postpone the house opening 15 minutes before the performance Has the van arrived,0.558465,0.579544,0.714765
왔어요!!,make out,0.642722,0.580707,0.703142
1막 시작하고 채리 등장까지 12분 여유 있다. ,Beginning with the first act there is 12 minutes to reach Charley,0.694256,0.593975,0.753052
걱정 많이 하셨죠?,Did you worry a plenty,0.544027,0.695743,0.772652
벌써 오셨대니? ,Are you already here,0.557001,0.607179,0.721844
"선배님, 혹시 채리 호흡 짧아지면 선배님께서 좀 받쳐주세요.",Sensei if Charys breathing becomes shorter please support him,0.543704,0.647743,0.824204
언제는 안 그랬니? ,When did you not,0.628882,0.667497,0.844783
공연 5분 전입니다. ,Five moment before the appearance,0.369573,0.554080,0.707806
지우씨. 아직 공연 중이죠? ,Jiwoo Are you still performing,0.585903,0.582083,0.756922
아까는 제가 좀 실수를 했어요. ,I made a mistake originally,0.554429,0.615951,0.775791
메시지가 취소되었습니다. ,The message was canceled,0.609401,0.660556,0.786225
"방정맞게가 뭐냐? 방정맞게가... 에이, 다시... ",Whats incorrect Going substantially Aye again,0.598418,0.640645,0.785028
"지우씨? 아깐 미안해요, 제가 입이 방정맞아서...  매형...?",Jiwoo Im sorry Im then mouthwatering Maehyun,0.497633,0.597182,0.841534
"월출산 김삿갓이라고, 산장지긴데, 등산가들 사이에서는 꽤 유명하대. ",Its called Wolchulsan Kim Satgat and its a mountain hut but its quite famous among climbers,0.619783,0.644060,0.766495
"감이 좀, 오지 않아요? ",A little feeling doesnt it come,0.534159,0.553147,0.835462
뭐가요? ,What,0.334984,0.660588,0.753499
난 오는데... 좀 자세히 읽어 봐요. ,Im descend show a little more,0.573041,0.711542,0.795548
"와, 이건...  최소 1박 2일이다. ",Wow this is at least two days and one night,0.643084,0.688707,0.761539
"월요일 아침 일찍 출발하면, 화요일 새벽에 도착합니다. 정확하게 무박 2일이예요. ",If you leave early Monday morning you will arrive on Tuesday morning Its exactly 2 days without sleep,0.603168,0.582924,0.801055
김종욱 때문에 참 사람 피곤하네. ,Kim Jongwook is really tired of people,0.649220,0.619000,0.769665
"어? 지금, 김종욱 욕했다, 그쵸? 피곤하다고 막 짜증냈어, 그 사람한테? ",uh Now I swear Kim Jongwook right I was just annoyed that I was tired to that person,0.547345,0.618173,0.787244
"잠깐만요, 아줌마, 여기 빈 그릇 하나...",postponement auntie heres an empty bowl,0.491773,0.516866,0.756371
히말라야 가세요?,Are you blend in to the Himalaya,0.405856,0.671887,0.778106
"어디, 동네 약수터 가요? ",Where exist you conk out to the local water bounce,0.494939,0.584638,0.815450
"아니, 얼마나 간다고 그런 걸 붙여요. ",No Im position that on how tenacious,0.536157,0.610787,0.753183
제가 차를 오래 못 타요. 몸이 예민해서. 잠자리만 바뀌어도 잘 못 자고...,I cant drive long My body is sensitive I cant sleep well even if I change my sleep,0.564045,0.614886,0.753939
여행사 직원이었다며? ,You were a travel agent,0.567860,0.624304,0.738355
여행사 다닌다고 다 여행가나요? 그래도 저 정보자료 하나는 확실했습니다. ,Do you go to travel agencies Nonetheless one of those information sources was clear,0.540094,0.603004,0.788886
"항공기 예약, 숙박, 환율... 그런 거 말구,  ",Airline reservations accommodation exchange rates,0.604271,0.659917,0.738453
"또, 또... 저 표정 나온다. ",Again again that expression comes out,0.573128,0.588230,0.768874
응?  ,Huh,0.539445,0.539445,0.476177
"인도 얘기 할 때, 김종욱 얘기 할 때, 눈 이렇게 가늘어져가지고... ",When I talk about India when I talk about Jongwook Kim my eyes are narrowed like this,0.614569,0.654329,0.770439
워낙 멋진 기억이라 생각만 해도 눈이 부셔서...,I think its a wonderful retention so its dazzling,0.550620,0.646143,0.775107
훌륭하시네. 그렇게 좋으면 왜 다시 안 만났대?,Thats great If its so good why didnt you meet again,0.589085,0.648953,0.786806
"만나기로 한 날, 오사카에서 한국으로 오는 트랜스퍼 비행기를 놓쳤어요. ",On the day I decided to meet I missed the transfer flight from Osaka to Korea,0.596586,0.624019,0.781090
그 때쯤에 오사카는 그렇게 비 안 오는데... ,At that time Osaka didnt rain like that,0.722276,0.726586,0.759683
"또, 또 가보지도 않곤 인터넷만 보고... ",Again I havent been there I just look at the Internet,0.583781,0.605549,0.745253
"왜 이래요? 교환 학생으로 살 때, 그 동네 화과자는 내가 다 만들었는데. ",Why is this like this When I lived as an exchange student I made all the local confectionery,0.650011,0.668069,0.738663
호두과자요?,walnut tree Henry Sweet,0.353765,0.455660,0.815111
"화,과,자,요!! ",Wow Wow Wow Yo,0.590406,0.597018,0.806268
아님 말지 왜 화를 내? 나도 화과자 먹어본 적 있어요. 것도 일본에서. ,Or why not embody angry Ive besides had Japanese sweets Also in Japan,0.515040,0.631345,0.759431
혹시 배고파요?  잠깐만요- 대신 내가... ,Are you hungry delay rather I,0.496212,0.582539,0.834090
먹을 걸 좀 싸왔는데...  이게...  왜 이렇게... ,Ive got some nutrient to eat This is Why,0.587855,0.654771,0.755609
"아, 됐어요!  그냥 앉아요, 배 안 고프니까.",Oh thats it Just sit Im not hungry,0.608149,0.652610,0.776208
잠깐만 있어 봐요... 이게... ,Wait a min this live,0.490626,0.608011,0.780708
"뭐, 해요... 좀 도와줘요... ",Well I serve me,0.291885,0.570373,0.844361
...,,1.000000,1.000000,1.000000
지우씨... 지우씨... ,Jiwoo Jiwoo,0.454838,0.736825,0.752042
자면 어떡해요? 아니면 나라도 깨웠어야지. ,What practice you get along when you log Z's Or I should deliver come alive the commonwealth,0.464071,0.604125,0.808645
쌀 줍느라 피곤해서 그랬어요! 그러게 좀 도와달라니까... ,I was tired of picking up rice Please facilitate me like that,0.541583,0.561547,0.765452
스틱 안 가져왔어요?,Didnt you bring a stick,0.702749,0.702749,0.763683
예? 뭐요?,Yes what,0.725883,0.602359,0.640508
"지팡이요, 지팡이! ",Stick stick,0.611352,0.749680,0.807626
"아, 지팡이... 그것만 두고 왔는데. 너무 길어서... ",Oh joystick I scarce provide it Too long,0.493945,0.687849,0.796138
잡아요. ,Hold it,0.545300,0.545300,0.742498
아녜요. 지우씨도 힘든데...  고맙습니다. ,No Jiwoo equal besides unmanageable Thank you,0.593768,0.594899,0.738340
산장까지 얼마나 멀어요? 금방 어두워질 것 같은데.,How far is it to the hut I think it will get dark soon,0.535375,0.653886,0.804200
저도 처음이라서... 전화해서 나오라고 할까요? 김종욱씨한테?,Its my first sentence excessively shall I call you out Jongwook Kim,0.586266,0.640779,0.786094
여길 뭐라고 설명해요. ,Explain here,0.396692,0.614239,0.869324
여기가... ,hither,0.460151,0.595342,0.701392
지우씨...  같이 가요. ,Jiwoo Lets go,0.588281,0.738613,0.782875
"지우씨, 괜찮아요? 지우씨... 나 보여요? ",Jiwoo constitute you okay Jiwoo Can you attend me,0.502854,0.587611,0.769160
깜짝아-!  놀래라... ,Surprise Surprise,0.558843,0.574766,0.686993
아무래도 길을 잃은 것 같은데... ,I intend Im misplace,0.469336,0.695164,0.828630
안돼요...  여보세요! 누구 없어요!! 사람 살려요!!,No Hello cipher Save citizenry,0.420589,0.596055,0.819638
"김종욱씨- 야, 김종욱... 이 추워죽겠는데, 나쁜 놈아... ",Jongwook Kim Hey Jongwook Kim Its going to be cold but bad guy,0.589227,0.557839,0.784647
노래 좀 해 봐요.,Please talk a birdsong,0.548273,0.548273,0.706068
나 지금 노래 할 기분 아니거든요? ,Im not in the mood to sing instantly,0.583448,0.663275,0.762788
