Original(Korean),Basic Translation(google trans),comp1 score,comp2 score,comp3 score
쥐 새끼같은 놈 ,Rat,0.286266,0.618379,0.878004
선생님 핸드폰 되세요?,Do you have a cell phone?,0.456827,0.567372,0.785963
전원이 안 켜지는데요?,The power does not turn on?,0.609345,0.659754,0.770856
너지 너 말고는 이런 천재적인 짓을 할 새끼가 없어.,There's no cub to do this genius other than you.,0.539030,0.611797,0.813421
네?!  ,Yeah?!,1.000000,1.000000,0.843826
이 새끼 모르는 척 하는거 봐,Look pretend you don't know this bastard,0.546913,0.651454,0.725468
증거도 없이 무조건 범인으로 몰아세우지 마세요. ,Don't drive him to the culprit without evidence.,0.540588,0.592865,0.801320
너 증거 라 그랬냐? 그래서 지난번 조회시간에도 뻔히 네 녀석이 ,"Did you say evidence? So even in the last inquiry time, your guy is obvious",0.656310,0.671885,0.757908
전 장난은 쳐도 살인은 하지 않습니다.,"I play a joke, but I don't kill.",0.442271,0.655752,0.831497
이 선생! 진정해.,This teacher! Calm down.,0.598139,0.679859,0.749936
지금 진정하게 생겼습니까?,Is it true now?,0.362379,0.616817,0.904984
지금 뭐하는 거예요. ,What are you doing now.,0.521940,0.610496,0.813975
제가 한 거 아니에요. 제가 안했습니다. ,I didn't do it. I didn't.,0.490322,0.682144,0.860996
아니긴 뭐가 아니야! 이 새끼야! ,"No, not what! This bastard!",0.502687,0.617521,0.831144
"선생님, 이나 자리에 혜영이 핸드폰이 있어요. ","Teacher, Hye-young has a cell phone in the seat.",0.542559,0.697927,0.802357
강이나 너 그 핸드폰 어디서 났어...,Where did the river or you get that cell phone ...,0.614129,0.645360,0.723490
선생님이 기숙사 다녀오라고 하셨을 때 복도에서 주은 거예요...,"When the teacher told me to go to the dorm, I gave it in the hallway ...",0.618894,0.605225,0.800738
니들 둘이 친하니까 짜고 했을 수도 있잖아. ,You two might be salty because you're close.,0.497736,0.592867,0.811443
죽을래? 시발 놈아,Wanna die? Fuck,0.559918,0.632622,0.830502
선생님 앞에서 무슨 짓이야,What are you doing in front of the teacher,0.677987,0.630442,0.735961
하지 마 ,Do not,0.345589,0.445083,0.699713
왜 학교 전화가 다 안 되는 거예요?,Why can't I get all my school calls?,0.536841,0.614543,0.818606
그러게 말예요 전화가 안 되니까 영~ 깝깝 스럽구만 이것이 뭔 일이래~ ,"I can't make a phone call, so I'm sorry but this is what it is ~",0.510475,0.632429,0.833607
저기가 어딘 것 같아요?,What do you think there is?,0.595910,0.656278,0.757295
글쎄요 잘 모르겠는데요?,"Well, I'm not sure?",0.498539,0.607820,0.862132
잘 좀 봐요. 아저씨,Take a good look. Mister,0.511647,0.512824,0.736307
이래 뵈도 수위경력 10년이 넘는데 제가 학교 안 가본 곳이 어디 있겠어요?. ,"Since then, she has been in the water for over 10 years, but where has I been to school ?.",0.520407,0.580691,0.787947
저 아저씨도 핸드폰이 안 되나요?,Doesn't he even have a cell phone?,0.548614,0.601891,0.745754
그러게 내 핸드폰도 안 켜지던데 밧떼리가 다 돼서 안 된다고 생각하고 있었는데 ,"I didn't turn on my cell phone like that, but I was thinking that the battery should be gone",0.644385,0.688213,0.806118
뭐야 저거 ....,What is that ....,0.613264,0.696231,0.714326
아~,Oh~,0.717157,0.717157,0.779137
야 이놈들아 뭐하는 거야 질서 있게 행동 못해 ,"Hey, what are you doing, you can't act in order.",0.436799,0.614107,0.844854
야 너 거기 서... 거기 안서 ... ,Hey you standing there ... not standing there ...,0.541206,0.699583,0.803148
이 선생 나가서 경찰에 신고 좀 해. 애들 내가 통제 할 테니까,Go out there and call the police. Because the kids will control me,0.568547,0.666236,0.804087
나가면 죽는 다고 그랬잖아요. 어떻게 나가요. ,You said you die when you go out. How to get out.,0.512874,0.619480,0.832960
그럼 애들 이렇게 놔 둘 꺼야?,So are you going to leave the kids like this?,0.550958,0.633756,0.733606
지금 나가다 진짜 변을 당하면 어떻게 하려구요.,What should I do if I get out and get a real stool right now?,0.587482,0.639531,0.781335
그 말을 믿어요?,Do you believe that?,0.552193,0.538946,0.680812
지금 이게 장난처럼 보여요? 그럼 선생님이 나가세요.,Does this look like a joke now? Then the teacher goes out.,0.514176,0.671325,0.816322
니들 정말 말 안 들을래? 안 되겠어 내가 나갔다 올께요.,"Do you really want to listen? No, I'm coming out.",0.511613,0.620465,0.838206
집으로 갈래요 / 보내주세요 / 무서워요.,I want to go home / send me / I'm scared.,0.420121,0.547041,0.778722
진짜 무슨 일 생기면 어떻게 하려고 그래요? ,What would you do if something really happened?,0.517001,0.608625,0.803948
그렇다고 가만히 있을 수는 없잖아요.,But you can't stay still.,0.419254,0.648858,0.866092
그걸 하나 못 막고 있어요?,Can't you stop it?,0.612471,0.652873,0.850863
그럼 남자애들이 밀어 붙이는데 어떡하라는 거예요.,Then the boys are pushing and sticking.,0.534794,0.677336,0.842077
선생님 싸우고만 계시지 말고....,"Teacher, don't just fight ...",0.437944,0.637771,0.853275
아저씨 아이들 막아요.,Stop your children.,0.550986,0.521391,0.716526
넌 누구니?,Who are you?,0.178520,0.295499,0.825011
저는 창인 외고 3학년 3반 김동혁 입니다.,I'm Donghyuk Kim in 3rd grade at Changin Foreign High School.,0.587659,0.613563,0.755854
니가 왜 여기 있다고 생각해?,Why do you think you are here?,0.461401,0.575169,0.809665
살려 주세요! 제발 살려 주세요.,Help me! Please save me.,0.389735,0.666069,0.833309
이제 죄를 고백 하거라. 무엇을 잘못했니?,Now confess your sins. What did you do wrong?,0.582200,0.660566,0.808784
살려 주세요. 정말 잘못 했어요.  아 아~,Help me. I was really wrong. Ah ah ~,0.446044,0.606238,0.833636
죄를 고백 하거라...,Confess your sins ...,0.592975,0.711196,0.728981
그게 ... 나쁜 짓을 했습니다. 너무 욕심을 냈어요.,Well ... I did something bad. I was so greedy.,0.522828,0.693865,0.809554
이치영 . 이선생 . 야 임마 ,Lee Chi-Young. Teacher. Hey dude,0.544273,0.679244,0.771589
진정 하세요...,calm down...,0.400602,0.529159,0.834524
지금 진정하게 생겼어요?,Do you really look right now?,0.535770,0.636353,0.814431
그럼 계속 이렇게 울고만 있을 꺼예요? 문제를 풀던 동혁 이를 찾던 무슨 수를 써야할 것 아녜요.,"Then will you keep crying like this? Donghyuk, who solved the problem, I wasn't sure what to write.",0.505958,0.617996,0.813063
선생님 진정 하세요.  야 니들 올라가 있어.,Please calm down. Hey you guys are up.,0.452974,0.579983,0.832124
니가 뭔데 올라가라 마라야... ,What are you?,0.294180,0.447008,0.928104
그럼 여기서 뭐 할 껀데? ,Then what are you going to do here?,0.556045,0.551246,0.743989
그래 얼른 올라가서 차근차근 해결하자.... 선생님 얼른요.,"Okay, let's go up and solve it gradually .... sir.",0.463687,0.657240,0.853267
선생님 답을 학교 강당에 적으라고 했잖아요. 강당으로 가요...,I told you to write your answer in the school hall. Let's go to the auditorium ...,0.551417,0.641172,0.798729
아저씨 전화선 좀 연결해서 외부와 연락을 해 주세요.,Please connect your phone line and contact the outside.,0.556811,0.652903,0.796988
죽일 거야. 죽일 거야,I'm going to kill. I'm going to kill,0.582102,0.668701,0.843958
다 나 때문이야. 내가 이 선생을 죽였어,It's all about me. I killed this teacher,0.604426,0.652461,0.804471
선생님 때문에 그런 거 아니 예요. 기운 내세요. 선생님이 이러시면 저희는 어떻게 해요.,It's not because of the teacher. Cheer up. What do we do if the teacher does this?,0.530271,0.649388,0.832775
두 번째 문제 답은 뭘까? 너희들 중에 집히는 사람 없니?,What is the answer to the second question? None of you get picked up?,0.595066,0.620749,0.757909
욕심에 대한 얘기를 중국 철학자들이 안 한 사람이 어딨어요. ,There was no one who didn't tell Chinese philosophers about greed.,0.479510,0.604869,0.791407
문제를 내고 있는 이유를 알아야 될 꺼 같아요...,I think you should know why you're having a problem ...,0.555847,0.556534,0.778944
하~ ,Ha ~,1.000000,1.000000,1.000000
무슨 넌센스 같은 문제일수도 있잖아요. ,It could be a problem like nonsense.,0.534347,0.622962,0.823477
시간은 가고 미치겠다. 얼마나 남았어? ,Time is going and going crazy. How much is left?,0.624827,0.624827,0.713851
보이세요?,Can you see it?,0.479223,0.619443,0.777393
답을 풀어야 해 빨리 뭐야 도대체 답이 뭐냐구...,I have to solve the answer. What is the answer?,0.418468,0.588087,0.797818
아 이렇게 무기력 할 수 있다니... ,Ah you can be helpless like this ...,0.629855,0.688615,0.760551
어떤 놈이 이런 짓을 하는 거야 어떤 미친놈이...  ,Some guy is doing this. Some crazy guy is ...,0.563398,0.642383,0.772271
일단 애들을 어떻게 할지 생각해 봐요 ,"First, think about what the kids will do.",0.569914,0.637661,0.766221
어떻게 시체가 혼자 움직이지?,How does the body move alone?,0.567973,0.683684,0.781768
카메라가 이 안에 있어. 그렇지 않고서는 이렇게 될 수가 없어... 범인이 이 안에 있어요...,"The camera is inside. Otherwise, it can't be like this ... The killer is in this ...",0.613489,0.704271,0.776662
선생님 재욱이 없어요 재욱이 ......없어졌어요.,Teacher Jaewook is not there. Jaewook is gone.,0.498478,0.595003,0.835134
재욱이? 어떻게 된 거야 언제 없어 졌어.,Jaewook? What happened? When it disappeared.,0.688628,0.699277,0.748813
모르겠어요. 갑자기 안보여요... ,I do not know. Suddenly I can't see ...,0.512002,0.575661,0.743070
이나야 어디가 얼른 와 혼자 다니지 말고...,"Ina, don't go anywhere and go alone ...",0.523560,0.599237,0.800774
제가 따라 갈께요.,I will follow.,0.487753,0.602802,0.813569
왜 그래?,What is it?,0.807672,0.850593,0.801741
등수대로 죽고 있어. ,I'm dying of the lighthouse.,0.610969,0.591444,0.712903
무슨 소리야?,What are you talking about?,0.490885,0.548291,0.768049
진짜.... ,Really....,0.660263,0.672835,0.662067
선생님한테 가자 ,Let's go to the teacher,0.603401,0.713106,0.799463
시체에 답을 적어 놨어요.,I wrote down the answer on the body.,0.554493,0.554493,0.725231
뭐라구요?,What did you say?,0.451291,0.574309,0.768564
시체에 해답을 적고 있는 거예요,I'm writing the answer on the body.,0.530065,0.631515,0.779025
뭐라고 써있는 데요?,What does it say?,0.477305,0.746159,0.780415
죄악은 밖에서 오는 것이 아니라 내부에 있는 것이다. ,"Sin does not come from outside, but from inside.",0.579591,0.630332,0.774313
동혁이 시체에 답을 적어 놨데.,Donghyuk wrote the answer on the body.,0.532630,0.665261,0.776779
진짜?...,Really?...,0.660263,0.672835,0.662067
야 있잖아 이렇게 돌아다니면 누가 죽을지 모르니까,"Hey, you know, if you walk around like this,",0.407649,0.577208,0.864032
기숙사라고 안전하겠냐?,Is it safe to be a dormitory?,0.541057,0.604281,0.780645
이제 다음 사람이 누가 죽을지 모르잖아 ,Now the next person doesn't know who will die.,0.576499,0.647299,0.785386
그러면 여기 있는 사람 다 모여 있으면 돼지..,"Then, if everyone here is gathered, the pig ...",0.551976,0.657597,0.813196
야 이 멍충아 상황 파악이 안 돼?,"Hey, can't you understand the situation?",0.610693,0.610693,0.773916
아 이제 상황 파악이 된다. 하긴 선생님하고 같이 있다고 안전 한 것도 아닌 것 같어. ,"Oh, now I can understand the situation. I don't think it's safe to be with the teacher.",0.531486,0.628460,0.804249
저기.... 나도 가면 안 될까?,Hey ... can I go?,0.499167,0.662993,0.878893
안 되겠어요. 강당 뒤를 가봐야지,I can't. I have to go behind the auditorium.,0.549239,0.544474,0.732181
그냥 있어요. 괜히 잘난 척하다 다치지 말고...,just doing nothing. Don't get hurt by pretending to be so good ...,0.667475,0.602923,0.782944
선생님 나한테 왜 그래요?,Teacher why me?,0.366671,0.530962,0.892392
애들 들어요. 조용히 얘기해요. 내가 뭘요?,Listen to the kids. Talk quietly. What am I?,0.560058,0.618188,0.768769
왜 말끝마다 트집을 잡느냐구요. 말 좀 이쁘게 할 수 없어요? ,Why are you picking up every word? Can't you say something pretty?,0.499323,0.621542,0.816213
말 이쁘게 해서 잘 보일 일 있나요? ,Is there anything you can do to make it look pretty?,0.537145,0.651311,0.785689
엄연히 내가 선생님보다 선배예요.,"Strictly, I'm older than the teacher.",0.524930,0.657904,0.830748
선후배 무슨 상관 이죠? 실력이 중요 하지,What does senior junior care? Skill is not important,0.548823,0.632521,0.784012
애들 가르치는 게 실력만으로 되는 거예요? ,Is it only good to teach kids?,0.560679,0.742634,0.864770
아 인격이 풍부하단 말씀을 하고 싶은 거죠? ,"Oh, you want to say that you have a lot of personality?",0.559547,0.627044,0.765748
됐어요. 그만합시다. ,That's Okay. Let's stop.,0.575237,0.607135,0.750595
근데 학교 밖을 나가면 진짜 죽는 걸까?,But is it really going to die if you go out of school?,0.550594,0.637093,0.805841
너 무슨 생각 하는 거야...,What are you thinking ...,0.476565,0.568187,0.832049
명효 데리고 확 나가버려..,Take Myeonghyo and go out ...,0.470108,0.594357,0.829272
이 선생님 못 봤어? 괜한 생각 하지마라 ,Have you seen this teacher? Don't think it's okay,0.581523,0.625373,0.806854
거봐 내가 하자는 대로 하니까 훨씬 좋지?,"Look, it's much better because I do what I want.",0.541455,0.647844,0.787732
남자여자 방을 따로 쓰면 안 될까? 나 옷도 좀 갈아입고 싶은데 ,Can we use a separate male and female room? I want to change my clothes,0.488172,0.605082,0.773885
야 안 돼 지금은 똘똘 뭉쳐 있어야 된다니까... 야 남자애들 돌아있어 얘 옷 갈아입는 다잖아,"I can't do it right now, I have to be tight together ... Hey, boys are back and they're changing their clothes.",0.551410,0.628304,0.780617
아니야 됐어 그냥 있을래....,"No, I just want to be ...",0.417180,0.581020,0.794419
명효야~ 명효야,Myeonghyoya ~ Myeonghyoya,0.578416,0.578416,0.721860
너 이 녀석 위험한데 어딜 갔다 왔어?,"You're dangerous, but where have you been?",0.565779,0.671411,0.792766
선생님 명효 어딨어요?,Where's Myeonghyo teacher?,0.412119,0.594328,0.845871
어? 조금 전 까지 있었는데 ,uh? I was there a while ago,0.470596,0.580036,0.777066
얘네들 어디 간 거 야 ,Where are you guys going,0.567029,0.551292,0.787583
이러고 있지 말고 찾아봅시다. ,Let's find it.,0.477996,0.592981,0.880461
선생님 흩어져서 찾아보죠.,Teacher Let's find out.,0.506098,0.629087,0.843147
"그래, 나는 다른 아이들 데리고 교실 쪽으로 돌아 볼 테니까 ","Yeah, I'm going to take the other kids back to the classroom",0.538448,0.639098,0.799537
명효야 제발 ... ,"Myeonghyo, please ...",0.593805,0.601834,0.792499
자 서두르자,Let's hurry,0.559456,0.566278,0.753672
하~ 만족할 줄 모른다는 것이 죄악이다.,Ha ~ It is a sin to not be satisfied.,0.579106,0.622372,0.793301
예? 선생님 뭐라구요?,Yes? Teacher what?,0.553690,0.698383,0.861795
아니야,no,0.179473,0.576940,0.711230
선생님 배고파요. ,Teacher I'm hungry.,0.485428,0.709732,0.765899
야 니들 뭐하는 거야,Hey what are you guys doing,0.489523,0.583387,0.795792
우리가 뭘...,What are we ...,0.595710,0.788795,0.757916
미안해 이나야,I'm sorry Ina,0.525461,0.565485,0.716055
명효야 어딨니...,Where is Myeonghyoya ...,0.498839,0.585227,0.734220
걱정이다. 정말.... 혹시 누구 담배가진 사람 있니? 괜찮으니까 하나 줘봐,worried. Really .... Has anyone ever smoked? Give me one because it's okay,0.467259,0.592374,0.830282
그런데 왜 갑자기 문제가 끊긴 거죠?,But why did the problem suddenly end?,0.635963,0.645499,0.783935
글쎄다 교란시키는 것 일 수도 있고 ... 꼭 소설 같네.,"Well, it could be disturbing ... it's like a novel.",0.535512,0.662985,0.855727
왜 이런 일이 저희한테 생긴 걸까요?,Why did this happen to us?,0.518179,0.707030,0.813437
내가 추리 소설 좀 읽거든 내가 생각 할 땐 원한 인 것 같아 돈을 원했다면 유괴를 했겠지 ,"I read some mystery novels, and I think it's what I wanted, if I wanted money, I would have kidnapped",0.526522,0.633656,0.804133
"어 경찰이다. 아저씨, 아저씨",It's the police. uncle Uncle,0.704109,0.746090,0.702165
요즘 학교 토요일 날은 쉬지 않나? 쟤들 지금 우리한테 저러는 거야?,Aren't you having a rest on school Saturday these days? Are they doing that to us now?,0.505296,0.631900,0.767454
손이나 흔들어 주지 뭐...,Shake your hand or something ...,0.671893,0.614014,0.724981
야 아무리 그래도 우리한테 손을 흔들고 그럴 리는 없잖아,"Hey, no matter how much you wave your hand to us",0.424966,0.587601,0.820711
고등학생들이 그렇지 뭐 별난 놈들 다 모이는 곳이 고등학굔데... ,High school students are like that.,0.363279,0.624905,0.891370
하긴 ... 야 옛날생각 나네. 가자고 아직 순찰 다 돌려면 한참 걸릴 텐데... ,"It's ... Hey, I think it's old. Let's go and it'll take a while if we're still on patrol ...",0.503203,0.636009,0.830724
제발 가지 마요 아저씨. 가지 마요. 명효야... 명효 어떡해요.,"Please don't go, Mister. Don't go. Myeonghyo ... Myeonghyo, what should I do?",0.538982,0.615729,0.792199
야 아직 명효 없어진 것도 아닌데 왜 그래?,"Hey, it's not lost yet, why?",0.411898,0.637336,0.872790
너 모르겠어? 문제가 나오면 바로 다음 문제의 타켓을 인질로 잡는 거...,"Don't you know When the problem comes out, take the target of the next problem as a hostage ...",0.559018,0.581154,0.737406
아무래도 이상한데 종소리는 왜 울리는 거지?,"It's strange, but why is the bell ringing?",0.489861,0.596800,0.804180
뭐가 그렇게 의심이 많아? 학교는 다 종소리가 자동으로 돼 있어 ,What is so suspicious? The school has all the bells automatically.,0.567433,0.627456,0.775067
거봐 꺼지잖아 .,"Look, it's off.",0.476584,0.648154,0.848218
우리 불 좀 켜면 안 될까?,Can we turn on the lights?,0.533807,0.611517,0.832398
불 켜면 우리 있는 곳을 들키잖아,"When you turn on the light, you can see where we are.",0.610344,0.619996,0.792284
어차피 입구 잠겼잖아,The entrance is locked anyway.,0.597982,0.597982,0.741503
아 좀 조금만 있어봐 ,A little bit,0.356976,0.534879,0.865702
아~ ,Oh~,0.717157,0.717157,0.779137
왜 그래 ,What is it,0.807672,0.850593,0.801741
이 새끼가 어딜 만져 ,Where does this bastard touch,0.552905,0.618084,0.721595
야... 깜깜하니까 그런 거지. 만지길 어딜 만져,Hey ... it's because it's dark. Touch where you touch,0.467557,0.617371,0.803420
조심해 다들 손 꽉 잡고 있지?,"Be careful, aren't you holding your hands tight?",0.587976,0.652774,0.773809
뛰지 마... 소리 내지 말고 .... 니들 그리고 다 손잡아 현아. 니가 맨 뒤에 서...,Don't run ... don't make a sound .... You stand at the back ...,0.520248,0.637814,0.853676
여기에 불 켠 사람 있어? ...,Is there anybody here that lights up? ...,0.599569,0.632084,0.732254
복도 스위치는 저쪽에 있잖아... ,The hallway switch is over there ...,0.419567,0.616492,0.769214
아~ 선생님 저기.....,Ah ~ Sir there ...,0.437493,0.570871,0.826862
모두 이쪽으로 모여 ,Everyone gathered this way,0.467124,0.477082,0.728973
선생님 ... 여기 무슨 글자가 보여요,Teacher ... what do you see here,0.498218,0.593231,0.861768
뭐야,what,0.396358,0.659352,0.714109
야 너 울지 마... ,Hey don't you cry ...,0.458828,0.542740,0.785204
더는 못 가겠어요. 다리에 힘이 하나도 없어요 선생님...,"I can't go any further. I have no power on my legs, sir ...",0.546907,0.601693,0.788249
야 좀 힘내자 지금 와서 어떻게 할 수가 없잖아.,"Hey, I can't do it now.",0.279796,0.600849,0.924086
수진아 우린 안전 하겠지?,"Sujin, will we be safe?",0.592637,0.640153,0.785425
당연하지 우린 안전 할 꺼야. 조금만 참으면 무슨 수가 생기겠지 ,"Of course we'll be safe. If you put up with a little bit, what number will you get?",0.515986,0.653239,0.794602
야 이거 무슨 소리야 ,Hey what are you talking about,0.566219,0.531881,0.707906
야 아무도 들어온 사람 없잖아 여기...,"Hey, nobody came in here ...",0.392559,0.499885,0.855552
방문을 다 열어본 건 아니잖아... 사람이 있었던 거야 ,You haven't opened all your visits ... there was a man.,0.566583,0.563125,0.761599
선생님...,Teacher...,0.452860,0.704206,0.835633
저건 또 뭐야,What's that again,0.565941,0.585365,0.663345
저기 내 방인데 ... 명효 저기 있나 봐요.,It's my room over there ... I think Myeonghyo is over there.,0.590459,0.629379,0.738819
명효야 ,Myeonghyoya,0.578416,0.578416,0.692877
강이나 야~ 저거 진짜... 강이나 같이 가 혼자가지 말고,It's a river ~ That's really ... Don't go alone with the river,0.509323,0.624493,0.803734
거기 누구 있으면 문 열어 얘들아 문 열어!,"If anyone is there, open the door, guys, open the door!",0.571041,0.611929,0.729750
어~  끔찍한 얼굴을 봤어...,Uh ~ I saw a terrible face ...,0.597499,0.635887,0.758404
야 흩어지지 말고 이리와 말 안 들을래? 어서 모이지 못해!,"Hey, don't be scattered, why don't you come and listen? Come on!",0.607595,0.608180,0.792241
명효야... 명효야...,Myeonghyoya ... Myeonghyoya ...,0.578416,0.578416,0.721860
또 없어진 애 없어?,Anything else missing?,0.714988,0.714988,0.719412
수진이가 없어요...,There is no Sujin ...,0.607044,0.641920,0.721503
명효야 ,Myeonghyoya,0.578416,0.578416,0.692877
미안해 이나야 미안해...,"I'm sorry, I'm sorry, sorry ...",0.477662,0.584131,0.745990
얼마나 걱정한줄 알어?,How worried do you know?,0.446747,0.565397,0.865247
수진아 ~ ,Sujin,0.861231,0.739228,0.718389
등수대로 죽는 게 아니잖아? 아 씨 뭐야.... ,You're not dying from the lighthouse? What is it ...,0.547862,0.582233,0.750429
정말 모르겠다..,I really don't know ...,0.492792,0.581638,0.807773
선생님 문제를 풀러 가야돼요 어서요....,"Teacher, I have to go solve the problem. Come on ...",0.526721,0.537102,0.751639
수진 이는 어떡하고 .... 우리는 수진 이를 찾아야 돼. ,What about Sujin? ... We need to find Sujin.,0.480194,0.591860,0.854511
근데요 선생님... 저 그게 사람 짓이 아닌 것 같아요...,But teacher ... I don't think it's human ...,0.527377,0.643057,0.843764
그럼 귀신이라는 거야 뭐야?,Then what is a ghost?,0.478562,0.722198,0.845691
믿지 않으시겠지만  ,"Believe it or not,",0.584494,0.728113,0.827347
야 임마! 정신 차려 너 지금 여기 있는 애들 그렇잖아도 ,"Hey dude! You wake up, the kids here right now",0.427693,0.622618,0.850233
그게 아니구요 조범이가 본 다는 거 무시했는데 제가 비슷한 걸 본거 같아요.. 정말 이예요 선생님,"It's not that I ignored what Jo Bum saw, but I think I saw something similar.",0.460271,0.657844,0.846176
아 시발... 모르겠다. ,Ah fuck ... I don't know.,0.572311,0.641003,0.823515
선생님...이거...,Sir ... this ...,0.466009,0.681062,0.788270
이게 왜?,Why is this?,0.491446,0.640506,0.707085
이거 예전에 유행 하던 건데 핸드폰 암호 같아서요..,"This was popular in the past, but it's like a cell phone password ...",0.577652,0.537144,0.729087
그게 뭔데?,what is that?,0.544242,0.566324,0.690725
선생님 핸드폰 있으시죠 . 잠깐만 주세요. ,Teacher Do you have a cell phone? Please wait.,0.515647,0.636329,0.839517
이게 애니콜이랑 싸이언 이랑 모토로라가 다 다르거든요. ,This is because Anycall and Cyon are different from Motorola.,0.595144,0.591833,0.727601
그럼 칠판에 적어 보자.,Then write on the board.,0.525584,0.740560,0.790178
자음은 알파벳 모음은 숫자로 글자를 만들어 놨구나,"Consonants, alphabet vowels are made up of letters.",0.567205,0.591557,0.791671
저거 뭐야?,What is that?,0.625332,0.579198,0.630227
으아악~,Ugh ~,0.448993,0.676065,0.747306
너희들 어디서 오는 거야?,Where are you guys from?,0.442844,0.457278,0.769865
선생님 저희 귀신 봤어요...,Teacher I saw our ghost ...,0.461941,0.598158,0.845595
무슨 소리 하는거야,What are you talking about,0.569212,0.591284,0.748277
담임선생님은?,Homeroom teacher?,0.477660,0.503677,0.742399
선생님 모시고 와야지 너희만 온 거야 이 의리 없는 새끼들아...,"I need you to come, sir. You're the only ones.",0.449456,0.632168,0.864221
선생님? 선생님 괜찮으세요? ,Teacher? Are you okay?,0.384092,0.590528,0.902114
안되겠다. 일단 좀 쉬자 ,I can't. Let's get some rest,0.653329,0.690027,0.789586
재욱이가 죽었다고?,Jaewook is dead?,0.514458,0.651003,0.819787
응...,Huh...,0.539445,0.539445,0.476177
이나 너는 좋겠다. 니가 싫어하는 애들이 다 죽어 나가서...,Or you would be happy. All the kids you hate are dying ...,0.523375,0.573955,0.823024
입 닥치고 빵이나 먹어라,Shut your mouth and eat the bread,0.622378,0.609615,0.710085
싸울 거면 그만해...,Stop if you're going to fight ...,0.519141,0.541307,0.738647
이것들이 이제 기운이 나니까 또 으르렁 대고 있어 ,"Now that they are cheering, they are growling again.",0.598316,0.677122,0.801285
5월의 찬란한 날 강당을 기억해... 5월의 강당에서 무슨 일이 있었지? ,Remember the auditorium on a bright day in May ... What happened in the auditorium in May?,0.640626,0.649740,0.728288
이건 사람 짓이 아니야.,This is not human.,0.546789,0.612187,0.805589
선생님까지 왜 그래요 애들 그렇잖아도 심장이 약해져 쓰러질 판에...,Why is it even the teacher?,0.346892,0.659512,0.928043
아니 예요. 국어 선생님 말이 맞아요. 사람이 하는 짓이라면...,No it's not. The Korean teacher is right. If humans do it ...,0.525165,0.640981,0.812165
조용히 못해? 이건 명백한 사람 짓이야...,Can't you be quiet? This is obvious.,0.531081,0.638633,0.797276
선생님 혹시 정신 이상이라면 조범이 짓 아닐까요? ,Teacher Isn't it a joke if you're crazy?,0.464377,0.664540,0.850226
맞아요 그 새끼...  아니 걔.. 막 지 팔 자해하고 ,"That's right, that bitch ... No, she's just hurt herself.",0.551719,0.602194,0.742776
살인을 저지르는 아이들은 자해를 하지 않아 남을 죽이면서 쾌락을 느끼지...,Children who commit murder do not harm themselves and feel pleasure while killing others ...,0.576952,0.611784,0.773207
아니예요. 내가 알기로는 자기 몸을 자해하는 건 경계성 장애기 때문에 자신에게 먼저 공격을 가하지만 ,"No it's not. As far as I know, self-injury is a borderline disorder, so he first attacks himself.",0.547765,0.626786,0.819439
그럼 조범이 애들을 다 죽였다는 거예요? 그 애 착한 애예요 학생을 그렇게 매도하지 마요.,"So, that Jo Bum killed all the kids? That's the sweet girl. Don't sell the student like that.",0.604487,0.654654,0.802254
매도라니요.. 저는 가능성을 얘기한 것 뿐 이예요. ,Sell ... I'm just talking about the possibilities.,0.575140,0.699559,0.782969
선생님도 아시죠? 지원이. 지원이가 보입니다. 내 눈에도......,Does the teacher know? Support this. Jiwon is seen. Even in my eyes ...,0.600638,0.660938,0.785242
"최지원, 전교 1등이다. 모두 박수...",Choi Ji-won and 1st in all schools. Applause all ...,0.767277,0.718148,0.774502
지원이 대단한데 독학 하나로 우리 학교에서 1등 하는 애는 너 밖에 없을 거다.,"The support is great, but you're the only one who is self-taught in our school.",0.546047,0.581873,0.818892
전액 장학생 이면 기숙사비도 나오는 거야?,"If you are a full scholarship student, do you pay the dormitory fee?",0.572784,0.618293,0.734431
응 난 집이 좀 그래... 장학금 안 받으면 좀 힘들어서...,"Yeah, I'm a little home ... If I don't get a scholarship, it's a little difficult ...",0.668861,0.678203,0.734262
야 김지원 대단한데... 생긴 거 하고 다르게 ,Hey Kim Ji-won is great.,0.486003,0.612676,0.867820
근데 너 저 인형은 뭐야?,But what is that doll?,0.561538,0.668994,0.783405
응 내 동생...,Yes my brother ...,0.715782,0.715782,0.699976
동생?,Brother?,0.598641,0.650668,0.655377
우리엄마 캐릭터 디자이너거든... 우리 엄마가 심혈을 기울여서 만든 캐릭터야,It's my mom's character designer ... It's a character made by my mom,0.493933,0.616575,0.831245
엄마 되게 멋있다.,It's very cool.,0.547915,0.611502,0.779987
우리엄마 진짜 멋있는 여자지... 근데 하늘로 가셨어.,My mom is a really nice girl ... But she went to the sky.,0.551343,0.696406,0.784130
미안,sorry,0.618279,0.618279,0.749567
뭐가 미안해 드라마 대사 같다야 괜찮아 내 동생 있는데 뭐...,"I'm sorry, something like a drama ambassador is okay.",0.411300,0.573921,0.815046
지원이는 어디 학원 다니니? 아님 유학 갔다 왔어?,Where does Ji Won go to school? Or did you go abroad to study?,0.598863,0.599484,0.779258
.... ,.... ,1.000000,1.000000,1.000000
발음이랑 어휘선택을 아주 국어처럼 쓰는데 ,I use pronunciation and vocabulary selection like Korean,0.595274,0.615563,0.744341
