"야, 존나 빡쎄. 엄마 꽃가게 일.. 존나 짜증나!","Hey, damn it. Mom's flower shop .. it sucks!",0.539401
배부른 소리한다!!,It sounds full !!,0.535160
"얜 몰라, 공부하라는 스트레스 안 겪어봐서..","I don't know, I didn't have the stress to study ...",0.561372
"꽃꽂이 해, 너랑 존나 잘 어울려∼ 딱이야!","Arrange the flowers, and you'll go great with you ~ Perfect!",0.689634
"아, 나도 엄마랑 꽃꽂이 하고 싶다!","Ah, I want to flower arrangement with my mom too!",0.619410
"나도, 나도.",me too.,0.433112
너네들이 정말 덩 싸는 소리 하느라 수고가 많다.,There is a lot of work for you guys to really shout out.,0.598411
"야, 야, 어제 존나 어이없는 일 있었던 거 알어?","Hey, hey, you know what happened yesterday?",0.581546
뭔데?,What?,0.401917
굴다리 쪽에서...,On the bridge ...,0.495678
어...,uh...,0.750000
중삐리 새끼들이 대낮에 모여서 담배 피는게 말이 되냐? 새파란 새끼들이 여자 끼고.,Does it make sense for the chicks to gather and smoke in the middle of the day? The blue chicks are wearing women.,0.680316
"진짜? 야, 우린 뭐냐?","Really? Hey, what are we?",0.549627
가만히 냅뒀어?,Did you leave it still?,0.532608
존나 봤지!! 근데 새끼들이 존나 꼴아보는 거야? ,I saw it! But are the pups looking at me?,0.532803
너를?,you?,0.382456
"어... 어! 근데 쪽수 세어보니까 한 7명 되나? 괜히 잘못 했다가 쪽 당할 거 같아서 지나가려고 하는데, 생각해보니까 존나 열 받는거야 시발...","Uh ... Uh! By the way, how many seven people do you count? I'm going to pass because I think I'm going to do something wrong, but when I think about it, I'm getting furious.",0.588641
그래서 어떻게 됐는데? 그냥 내버려뒀어?,So what happened? Did you just let it go?,0.582968
...,...,0.000000
왜 얘기를 하다 마라? 어? 어떻게 됐는데?,Why don't you talk? uh? How did it go?,0.576574
잠깐 화장실 갔다 올게.,I'm going to the bathroom for a moment.,0.535314
...,...,0.000000
아까 왜 그런 거야?,Why is that?,0.494588
뭐가...?,what...?,0.440278
아까 너네끼리 시선 주고받았잖아.,You exchanged eyes with each other.,0.593942
무슨 소리야?,What are you talking about?,0.530164
아까 너네끼리 시선 주고받았잖아...,You exchanged eyes with each other ...,0.593942
...,...,0.000000
내가 바본 줄 아냐?,Didn't I see you,0.543795
...,...,0.000000
여기서 싸대기 맞기 싫으면 그냥 얘기해.,"If you don't want to be in here, just talk.",0.564661
... ,... ,0.000000
...,...,0.000000
애들끼리 있을 때 얘기한 거 때문에...,Because of what I said when the kids were ...,0.641740
무슨 얘기?,What are you talking about?,0.469748
너가 애들끼리 부모님 관련된 얘기가 나오면 아무 말도 안한다고... 아무 말도 안하다가 다른 걸로 화제를 돌린다고... 근데 그 얘기한지 얼마 안돼서 너가 또 그래서... 그래서...,"When you hear a story about your parents between your kids, they say nothing ... They say nothing and then turn the topic to something else.",0.477342
그래서 너네끼리 눈빛 주고받은 거야? 비웃듯이?,So did you exchange your eyes? Like laughing?,0.572012
비웃은 거 아니야. 그냥 어쩌다... 진짜 어쩌다...,I'm not laughing at you. Just what ... really what ...,0.546620
그래서 희준이랑 눈빛 주고받은 거냐고?,"So, did you exchange your eyes with Heejun?",0.588148
...,...,0.000000
"얘기 해봐, 시발.","Tell me, fuck.",0.497572
세정이 때문에 우리는 아예 신경도 안 쓰잖아.  그치?,"Because of this, we don't even care. Is not it?",0.578594
...,...,0.000000
무슨 소리야. 똑같애.,What are you talking about. Same.,0.621233
"야, 최근 일주일동안 너랑 이렇게 집에 같이 간적 없잖아.","Hey, I haven't been home with you in the last week.",0.523377
"알았으니까, 오랜만에 야구나 할래?","Okay, after a long time, do you want to play baseball?",0.604910
됐어. 얼굴에 세정이 보고 싶다고 써져있어.,done. It says that I want to see the cleansing on my face.,0.715636
"아니야, 임마. 야구하러 가자...?","No, dude. Let's go to baseball ...?",0.591277
...,...,0.000000
"그래, 그럼 간만에 캐치볼 하자.","Yes, then let's catch the ball in a while.",0.710522
"기태야, 왜 이렇게 말이 없냐? 오늘따라...","Gitae, why are you so silent? Today, depending...",0.616756
별로 할 말이 없네.,I have nothing to say.,0.526760
한 가지 얘기하고 싶은 게 있긴 있다. 베키.,There is one thing I want to talk about. Becky.,0.618580
어?,uh?,0.750000
"넌 집에 가면 어머니가 밥해주고, 공부하라고 얘기해주지...","When you go home, your mother will cook and tell you to study ...",0.524067
... 왜 그래?,... What is it?,0.821391
난 집에 가면 내가 밥 해먹어. 내가 알아서 다 해... 어머니가 안 계시잖아.,"When I go home, I eat. I take care of it ... You don't have a mother.",0.522577
...,...,0.000000
"그 정도야, 그 정도가 내가 얘기할 수 있는 우리 부모 관련된 얘기야. 됐지?","That's it, that's about my parents that I can tell. Okay?",0.496828
...,...,0.000000
갑자기 왜 그래...?,Why suddenly ...?,0.514377
됐냐고? ,Okay?,0.270492
...,...,0.000000
나 일 있어서 먼저 간다.,I go to work first.,0.501356
왜 저래?,Why is that?,0.733120
벌써 가게?,Already go?,0.630112
"그냥, 오늘은 공부가 안되네...",I just can't study today ...,0.605996
내일 올 거지?,Will you come tomorrow?,0.577631
"그래야지.  갈게, 내일봐.","I should. I'll go, see you tomorrow.",0.618693
"어, 가.","Uh, go.",0.833333
"아버님, 아직 안가셨어요?","Father, have you been there yet?",0.538216
생각보다 금방 나왔네.,It came out sooner than I thought.,0.549120
"그냥, 공부도 안 되고 해서 집에 들어가려고요.",I just want to go home because I can't study.,0.611263
"나 때문에 그러니, 미안하다..","So for me, sorry.",0.533788
아닙니다... 혹시 더 하실 말씀이라도...,No ... if you have more to say ...,0.418412
다른 건 아니고...,Nothing else ...,0.634403
예...,Yes...,0.714435
"아까 가르쳐준 동윤이라는 친구 핸드폰으로 전화 해봤는데, 꺼져 있더라고...","I called Dongyun's friend's cell phone that I taught you before, but it was off ...",0.486907
"아, 저도 연락 안한지 좀 돼서요...","Oh, I haven't been contacted since ...",0.593404
"이런 부탁해서 정말 미안한데, 동윤이 하고 연락 할 수 있게 네가 도와줬으면 좋겠다.","I'm really sorry to ask you to do this, but I hope you can help me to contact Dongyun.",0.499747
... 저도 어떻게... 연락 할 수 있는 방법이...,... how do I ... how can I contact you ...,0.591247
주변에 친구들도 있을 거고...,There will be friends around ...,0.510083
...,...,0.000000
부탁할게...,Please...,0.477104
...  알겠습니다. 제가 한번 알아볼게요.,...  Okay. I'll recognize it once.,0.543314
고맙다.,Thank you.,0.453802
아니에요. 저도 이대로는 마음이 불편했는데... 걱정하지 마세요. 연락 닿는 데로 바로 아버님께 전화 드릴게요.,No. I was uncomfortable like this ... Don't worry. I will call my father as soon as I get in touch.,0.496372
"그래? 학교를? ... 왜? 언제부터? ... 어... 그럼 동윤이랑 연락이 아예 안 되는 거야? 어... 어.. 혹시 너랑은 연락이 되나 해서... 아, 집 번호? 아니야, 나도 있어.. 그려... 만약에 연락 되면 나한테도 전화 좀 주라. 부탁할게. 그래 고맙다. 그래, 응...","okay? School? ... Why? Since when? ... Uh ... Then can't you contact Dongyun at all? Uh ... Uh ... I was wondering if I could contact you ... Oh, house number? No, I have it too ... draw ... If you get in touch, please call me. Please. Yes thank you Yes, yes ...",0.573490
"베키, 너가 망봐.","Becky, you're ruined.",0.717878
"야, 베키 씹냐? 망보라니까.","Hey, do you chew Becky? It's a mess.",0.535757
뭐?,What?,0.568396
너 어차피 담배도 안 피잖아. 어?,You don't smoke anyway. uh?,0.553060
"아, 진짜...",Oh really...,0.698234
"야, 표정 풀고 망봐. 새끼야.","Hey, look up and look down. Baby.",0.572257
"야, 야, 장난이야. ","Hey, hey, it's a joke.",0.512949
...,...,0.000000
장난이라니까...,It's a joke ...,0.474534
알았다고... ,Okay ...,0.411148
"야, 삐졌냐? 왜 그래?","Hey, are you upset? What is it?",0.539101
됐어...,done...,0.565709
"야, 화풀어. 미안해...","Hey, get angry. Sorry...",0.476654
알았어...,Okay ...,0.520066
응? 미안해. 진짜.,Huh? Sorry. Really.,0.627928
알았으니까 좀... ,"Okay, so ...",0.426945
...,...,0.000000
먼저 들어갈게... ,I'll go in first ...,0.590929
"아, 시발 진짜!","Ah, fuck you real!",0.618257
...,...,0.000000
내가 미안하다고 그랬지.,I said sorry.,0.442684
내가 미안하다고 했잖아. 어? 왜 그런 건데?,You said I was sorry. uh? Why is that?,0.488629
알았다고 했잖아.,I told you I knew it.,0.564062
알았다고 하면 다냐?,Is it all you say?,0.464196
...,...,0.000000
인상 안 풀어?,Aren't you impressed?,0.490239
...,...,0.000000
인상 풀라고 새끼야!,Get the impression off!,0.621060
"시발, 진짜. 좆같은 새끼가...","Fuck, real. Fucking motherfucker ...",0.626275
전화 안받는데.,I'm not answering the phone.,0.593702
그래?,okay?,0.661901
"베키, 뭔 일 있는 거 아니야?","Becky, isn't there something going on?",0.700059
별일 없겠지...,Nothing wrong ...,0.500432
뭐 이렇게 하루 종일 자냐? 어?,What do you sleep all day? uh?,0.509306
고개 들어. 이 시발 놈아.,Lift your head. This fucker.,0.623486
"예, 지금 와있거든요. ... 아니에요, 괜찮아요.","Yes, I am here now. ... No, it's okay.",0.511383
"제가 하고 싶어서 이러는 거예요. ... 아니에요 아버님, 안 오셔도 돼요. 만나게 되면 바로 연락드릴게요. 예... 예... 걱정하지마세요. 예... 끊을께요. 예...","I'm doing this because I want to. ... No, Father, you don't have to come. I will contact you as soon as I meet you. Yes ... yes ... don't worry. Yes ... I will quit. Yes...",0.586195
오랜만이다.,A long time.,0.481957
"어, 오랜만이야.","Uh, it's been a long time.",0.566776
잘 지냈냐?,How are you?,0.453354
왜 불렀어?,Why did you call it?,0.563481
동윤이 어디 있는 줄 알어?,Do you know where Dongyun is?,0.421878
고작 그거 물어보려고 다짜고짜 불러낸 거야?,Did you just call it out to ask?,0.484772
동윤이 어디 있는데?,Where is Dongyun?,0.258613
... 몰라... 내가 그걸 어떻게 알어. 어?,... I don't know ... how do I know that. uh?,0.562233
기태 아버님 만났어... 알지?,"I met your father, Giah ... You know?",0.505981
... 얘기는 잘했냐?,... Did you talk well?,0.617594
전학 간 내가 뭘 안다고 내 번호를 가르쳐 드려...?,I'm going to teach you my number what I know ...,0.480744
"아니, 아버님이 기태에 대해서 오해하고 계신 거 같으니까... 너가 제일 잘 알잖아, 기태는...","No, I think your father is misunderstanding about Gitae ... You know best, Gitae is ...",0.541794
무슨 소리야?,What are you talking about?,0.530164
아버님이 기태에 대해서 오해하고 있는 부분을 제일 잘 풀어 줄 수 있는 게 너잖아... . 기태 때문에 전학 갔고...,"You are the one who can best solve the part that your father misunderstands. Because of the default, I transferred ...",0.632558
그게 기태 죽은 거하고 무슨 상관인데...?,What does it have to do with the dead ...?,0.529944
... 그냥 아버지 오해 풀어주고 싶었어.,... I just wanted to solve my father's misunderstanding.,0.556489
무슨 일이 있었던 거야? 기태한테...,What happened? To Gitae ...,0.410194
모른다고... 그걸 내가 어떻게 알어...,I don't know ... how do I know that ...,0.539354
... 너 뭔가 알고 있으면서 왜 숨겨...?,... why do you hide while you know something ...?,0.520866
"시발, 무슨 근거로 그렇게 얘기해?","Fuck, on what grounds do you say that?",0.646362
그러면 동윤이 번호를 가르쳐 드리지 왜 내 번호를 가르쳐드려? 어? 동윤이 하고 기태하고 너네끼리 있었던 일들은 왜 숨기고?,Then Dongyun will teach you the number. Why are you teaching me my number? uh? Why are you hiding things that Dongyun did and don't have?,0.530427
"숨기는 거 없어... 나도 동윤이 번호 가르쳐 드리려고 했는데... 야, 동윤이 연락도 안 되는 애 번호 가르쳐 드려서 뭐하냐. 그나마 넌 기태에 대해서 얘기해 줄 수 있는 거라도 있지...","There's nothing to hide ... I tried to teach Dong-yun's number ... Hey, what are you doing because Dong-yun taught you the number you can't reach? Don't you tell me something about Gitae ...",0.530667
...,...,0.000000
"동윤이 새끼, 학교도 때려쳤어. 이 동네에서 본적도 없고... 봤다는 애도 없어...",Dong-yoon hit the school. I haven't seen it in this town ... I haven't seen anyone ...,0.573781
...,...,0.000000
"너 가고 나서 기태, 가관도 아니었다니까. 정상이 아니었어...",It wasn't Gi Tae or spectacles since you went. It wasn't normal ...,0.697191
...,...,0.000000
너가 제일 잘 알거 아니야? 기태 그런 모습...,Aren't you the best? It looks like that ...,0.610679
너도 마찬가지 아니냐?,Aren't you the same?,0.409117
...,...,0.000000
...,...,0.000000
아무 일 없다고... 몇 번을 얘기해.,Nothing ... Tell me a few times.,0.529190
... 진짜지...?,... is it real ...?,0.731040
왜 그렇게 생각하는데? 희준이하고 나하고 뭐 있을 거 같애?,Why do you think so? What do you think Heejun and Me are doing?,0.568658
"그냥 요즘 좀 달라진 거 같아서... 아까도 베키, 말없이 갔잖아.","I just think it's changed a bit lately ... Becky, you went without saying.",0.627354
...  사정이 있겠지.,... There must be circumstances.,0.545416
...,...,0.000000
존나 춥네... 왜 이렇게 춥냐...,It's so cold ... Why is it so cold ...,0.657497
추운 게 아니고 무서운 거 아니야...,"It's not cold, it's not scary ...",0.581171
...,...,0.000000
뭐가 무서운 거야. 다 끝났잖아...,What's scary. It's all over ...,0.497999
모르겠어...,I do not know...,0.518742
"병신 새끼, 넌 싸움 같은 거 하지마. 존나 깜냥도 안 되면서... 항상 싸우기 전에도 그렇고, 싸우고 나서도 그렇고, 이렇게 무서워서 떨잖아.","You asshole, don't do anything like fighting. I can't even be surprised ... It's always before fighting, even after fighting, and I'm scared because I'm scared like this.",0.620220
...,...,0.000000
애들이 이거 알면 얼마나 실망하겠어. 너가 이렇게 떨고 있는 거 보면...,How disappointed the kids would be if they knew this. If you see this shaking ...,0.606040
그래서 안 보여주잖아...,So you don't show me ...,0.544897
그래... 대견하다.,Yes ... it's bold.,0.670997
...,...,0.000000
일어나. 들어가자...,wake up. Let's go ...,0.717123
얼굴 왜 이래?,Why are you doing this?,0.635275
별일 아니야...,Nothing ...,0.496999
누가 이런 거야?,Who is this?,0.565822
...,...,0.000000
누가 그런 거냐고? 얘기해봐.,Who is that? Talk to me.,0.530169
... ,... ,0.000000
뭐야?,what?,0.440278
왜 그래?,What is it?,0.821391
뭐하는 짓거리야.,What are you doing?,0.534723
"뭐가, 임마?","What, dude?",0.540166
왜 그래... 진짜?,Why ... Really?,0.568550
몰라서 묻냐?,Do you not know?,0.477833
"흥분하지 말고, 차근차근 얘기해봐.","Don't get excited, just talk about it.",0.573925
"좆같은 새끼들아, 뭐하는 짓거리냐고!?","Fucking motherfuckers, what are you doing !?",0.502465
너... 말이 심하다...?,Are you ... bad?,0.354146
"닥쳐, 시발!","Shut up, fuck!",0.576404
뭐!?,What!?,0.568396
가만히들 있어!,Stay still!,0.452091
"어떻게 된 거냐고, 어!?","What happened, eh !?",0.604412
흥분하지 말고...,Don't get excited ...,0.541358
..!,..!,0.000000
둘이 얘기하자.,Let's talk.,0.603662
얘기해봐. 왜 그런 거야?,Talk to me. Why is that?,0.644998
...,...,0.000000
왜 그런 거냐고? 이유가 뭐냐고!?,Why is that? What is the reason !?,0.597412
희준이가 너한테 얘기하디?,Heejun tells you?,0.326564
희준이는 아무 말도 안했어. 너네 반 애들한테 물어봤어.,Heejun didn't say anything. I asked your classmates.,0.524884
그래?,okay?,0.661901
"왜 그런 거야, 어?","Why is that, huh?",0.666641
내가 뭘 어쨌다고...,What did I do ...,0.393733
모른 척하지 말고 새끼야!,Don't pretend you don't know!,0.624917
왜 그렇게 오바해? 베키가 너한테 그렇게 특별하냐?,Why are you so overly wrong? Is Becky so special to you?,0.597191
그걸 말이라고 해? 어!?,Say it? uh!?,0.491538
걔가 자초한 거야.,He was self-willing.,0.340519
좆까지 말고... 너가 희준이 얼굴 저따위로 만들 정도로 희준이 걔가 뭘 그렇게 잘못했는데!? 어!?,Don't fuck up ... What did he do so wrong that Heejun made faces like that !? uh!?,0.471873
너가 뭘 아냐?,What do you know,0.524164
모르니까 얘기 해보라는 거 아니야!?,I'm not asking because I don't know !?,0.650395
...,...,0.000000
"얘기 해보라고, 왜 이러는지?","Tell me, why are you doing this?",0.570715
그냥 단순해... 애새끼가 존나 가식적이야...,It's just that simple ... That bastard is preposterous ...,0.705323
뭐가 어떻게 가식적인데? 어?,How do you pretend? uh?,0.433999
마음에 안 든다고. 됐냐?,I don't like it. Is it okay?,0.548801
장난 까냐? 똑바로 얘기해보라고!,Are you kidding me? Talk straight!,0.514544
신경 쓰지 말라고! 시발!,Never mind! Fuck!,0.486151
...,...,0.000000
... 보통은 내가... 다 하잖아... 얘기... 어?,... Usually I ... I'm done ... Talking ... uh?,0.598833
...,...,0.000000
근데 이번에는 자세히 얘기 안 해도 이해해줘. 설명 못하는 것들도 있잖아...,"But this time, if you don't talk in detail, please understand. Some things you can't explain ...",0.653313
이제 그만해.,Stop it now.,0.537189
....,....,0.000000
너가 아무리 친한 친구라도... 이건 진짜 아니야. 한번만 더 이런 일 있으면 나도 가만히 안 있어...,"No matter how close you are ... this is not real. If there's one more thing like this, I'm still not ...",0.568927
가만히 안 있으면 어떻게 할 건데?,What would you do if you didn't stay still?,0.656823
그건 보면 알겠지.,You will see that.,0.482307
...,...,0.000000
"뭐, 과자라도 먹을래?",What do you want to eat?,0.576455
됐어...,done...,0.565709
배고프잖아. 저녁도 안 먹었다며...?,You're hungry. You said you didn't even have dinner ...?,0.672720
괜찮어...,It's okay ...,0.518136
너 있을만한 곳 다 찾아봤어. 폐역사도 가보고...,I searched all the places you might be. Going to closed history ...,0.635322
... 그래?,... okay?,0.661901
재호도 만났어...,I met Jaeho ...,0.258622
...,...,0.000000
재호 얘기로는 이 동네에서 아예 안 보인다며...?,Jaeho says you can't see at all in this town ...?,0.567366
... 언제는 보였나...,... When did you see ...,0.665143
그러게... 학교는 왜 그만 둔거야...?,So ... why did you quit school ...?,0.485822
그런 좆같은데 다녀서 뭐하냐...,What's going on with that fucking ...,0.596125
그럼 뭐하는데?,Then what are you doing?,0.612913
"그냥 뭐, 검정고시 보던지 해야지...",I just have to do the black exam ...,0.547616
넌 안 마셔?,Are you not drinking?,0.514266
어? 됐어... 전학 간 학교에서는 별일 없고?,uh? It's okay ... Is it a big deal at a transfer school?,0.632364
그냥 공부만 하고 있어... 어머니는?,I'm just studying ... Mother?,0.415218
"알잖아, 평일 날 늦는 거.","You know, it's late on weekdays.",0.616745
잘 계시지?,How are you?,0.484238
그럼...,then...,0.728953
...,...,0.000000
연락 못해서 미안하다...,I'm sorry I couldn't contact you ...,0.647740
아니야... ,no...,0.232072
그냥 찾아온 거야?,Did you just come?,0.605655
오늘 기태 아버님 뵀어...,"Today, Tae-tae's father stopped ...",0.510060
그래...?,okay...?,0.661901
너 만나고 싶어 하시더라고...,You wanted to meet ...,0.546645
왜?,Why?,0.802358
너한테 묻고 싶으신 게 있나봐.,There must be something you want to ask.,0.669137
...,...,0.000000
왜 기태 장례식 때도 안 왔어?,Why didn't you come to the funeral of Taetae?,0.718712
...,...,0.000000
무슨 일 있었던 거야?,What happened?,0.470576
작년 이맘때 셋이서 놀았던 거 기억나? 우리 집에서 자고...,Do you remember playing with the three at this time last year? I sleep in my house ...,0.648914
기억나지...,I remember ...,0.608331
"그때 너 소파에서 잘 동안에, 기태랑 둘이 이 식탁에서 오랫동안 얘기했었는데...","Back then, while you were sleeping on the couch, Ki-tae and the two of you talked for a long time at this table ...",0.685991
그래...?,okay...?,0.661901
그때 일들이 생각나네...,Then I remember things ...,0.610827
무슨 일 있었는지 나한테 얘기 안 해도 돼. 근데 기태 아버님하고는 너가 만났으면 좋겠다...,You don't have to tell me what happened. But I want you to meet with my father.,0.524256
...,...,0.000000
너가 기태 일에 관련돼서 아는 게 있는지 모르겠지만... 아버님은 무슨 얘기든 간에 알 자격이 있잖아. 기태 아버님이시잖아...,"I don't know if you know anything related to the job, but ... you deserve to know whatever you're talking about. You're my father ...",0.561315
...,...,0.000000
내가 번호 적어 놓을 테니까 연락 한번 드려. 아니면 너 핸드폰 켜놓고 있던지... 핸드폰 켜 놓으면 아마 전화가 올 거야. 부탁이니까 피하지만 말아...,"I'll write down the number, so give me a call. Or maybe you were turning on your cell phone ... If you turn on your cell phone, you will probably receive a call. Please do not avoid because it's a favor ...",0.625616
... ,... ,0.000000
여기까지 와서 이런 얘기밖에 못해서 미안하다.,I'm sorry I've been here so far and can only talk about this.,0.613843
나야말로 미안하다. 오랜만에 봤는데 반갑게 맞아주지도 못하고... 나중에 좀 정리 되면 한번 보자.,"I'm sorry. I've seen it for a long time, but I can't greet you ... I'll see you later if it gets sorted out.",0.531148
그래... 다시 예전의 동윤이로 돌아와.,Yes ... Come back to the old Dongyun.,0.508483
...,...,0.000000
... 기태가 마지막으로 나한테 준거야.,... This is the last thing Gi-tae gave me.,0.520136
...,...,0.000000
뭐하는 거야?!,What are you doing?!,0.624491
왜?,Why?,0.802358
"뭐, 그렇게 세제를 많이 넣어? 어?","What, so much detergent? uh?",0.580057
이정도면 되는 거 아니야?,Isn't this enough?,0.581611
줘봐!,Give it!,0.359184
오늘같이 우리 집에 와서 해줘라.,Come to our house like today and do it.,0.575474
헛소리 하지 말고.,Don't be bullshit.,0.555903
진짜야. 진짜! 나도 안 믿었는데 사진이 이번에 제대로 찍혔다니까.,"Really. Really! I didn't believe it either, but the picture was taken this time.",0.647825
"유에프오 사진 뻔한 거겠지, 뭐...","It's obvious that Yuf-o's photos are, well ...",0.551761
"아니야, 이번엔 제대로야.  이렇게 저공비행하는 사진이라니까!","No, this is fine. This is a low-flying photo!",0.416513
넌 왜 맨날 그런 거에 관심 갖냐?,Why are you always interested in that?,0.627025
그래서 싫어?,So hate it?,0.565192
야 저기 잠깐 가보자.,"Hey, let's go there.",0.554743
뭐야?,what?,0.440278
한판만 하자...,Let's just play ...,0.546926
그냥 가∼,Just go ~,0.634740
한판만∼,Only bout ~,0.542496
이거 해봤어?,Have you tried this?,0.524872
응. 옛날에...,Huh. Long ago...,0.616350
너도 할래?,Would you do it too?,0.575481
됐어...,done...,0.565709
그러게... 둘이 마치 사귀듯이 붙어 다녔었잖아.,So ... they were hanging out as if they were dating.,0.508714
...,...,0.000000
너가 한번 잘 얘기해봐.,Say good bye once.,0.525170
얘기했는데... 희준이는 아무 얘기도 안하고 기태도 얘기를 안 하네...,"I told him ... Heejun doesn't say anything, and Gitae doesn't talk ...",0.559703
둘 다 말 못할 정도로 심각한 일이 있나...?,Is there anything serious enough to tell you both ...?,0.628383
모르겠어...,I do not know...,0.518742
사정이 있겠지...,There must be circumstances ...,0.545416
...,...,0.000000
...,...,0.000000
웃는게 어울려.,It suits you to smile.,0.541573
... 낙인 찍혀 본적 있어...?,... Have you ever been branded ...?,0.612924
낙인이라니...?,Stigma ...?,0.509950
사람들한테 낙인찍힌 적 있어...?,Have you ever been branded by people ...?,0.631392
그건 왜?,Why is that?,0.671436
그냥...,just...,0.678350
어디 봐봐? ,Where do you look?,0.517664
뭐야?,what?,0.440278
낙인 같은 거 없는데...,There's no stigma ...,0.557950
됐네요.,That's it.,0.641001
똑바로 걸어.. 다쳐∼,Walk straight ... get hurt ~,0.612165
네 얼굴 볼라고.,Look at your face.,0.619530
잘생긴 얼굴 한 번 더 보고 싶냐?,Do you want to see another handsome face?,0.619657
됐어∼ 누가 너 본데?,Okay ~ Who sees you?,0.367831
그럼 뭔데?,Then what is it?,0.639718
널 보고 있으면 내가 보여.,I see you when I see you.,0.482782
뭔 헛소리야?,What are you talking about?,0.599665
내가 보고 싶은 모습이어서 너무 좋아.,I like it because it's what I want to see.,0.604332
"야, 내가 거울이냐? 너가 보이게...","Hey, am I a mirror? Make you visible ...",0.610209
응 거울...,Yeah mirror ...,0.736263
보고 싶은 모습이어서 좋아.,I like it because I want to see it.,0.588439
안 잤어?,Didn't you sleep?,0.511171
잠이 안오네.,I can't sleep,0.675502
희준이는?,Heejun?,0.000000
소파에서 아주 푹 잔다.,I sleep very well on the sofa.,0.651049
나도 한잔 줘.,Give me a drink too.,0.590678
왜 안자고 일어났어 임마?,Why did you wake up?,0.534981
... 나도 잠이 안와∼,... I can't sleep ~,0.537604
자 새끼야.,Now baby.,0.624171
너나 자 병신아. 딸 칠 생각하지 말고.,You and me are sick. Don't think about hitting your daughter.,0.641876
병신 새끼.,Asshole cub.,0.553061
중학교 때는 나한테 병신이라는 소리도 못하더니... 많이 컸어...,"When I was in junior high school, I couldn't even say that I was an asshole ...",0.573746
그때하고 지금하고 같냐? 지금 너가 내 상대가 되냐?,Is it the same as then and now? Are you my opponent now?,0.567681
얼씨구. 늦바람이 무섭네. 좋냐? 애들 위에서 짱 행세하는 게?,What? The late wind is scary. Is it good? Pretending to be on top of the kids?,0.678793
좋지. 내가 짱인데...,good. I'm great ...,0.456155
병신...,Asshole ...,0.508822
...,...,0.000000
졸업하면 다 애들 소꿉장난이잖아...,"When you graduate, they are all kids playing ...",0.592289
내가 모르는 얘길 해 새끼야... 먹어 버리기 전에∼,"Tell me what I don't know, baby ... before I eat it ~",0.595263
미친 새끼...,Crazy bitch ...,0.629975
그 전까지는 미친개 노릇 해야지.,"Until then, you have to be a crazy dog.",0.659652
지가 미친개인줄은 알아요.,I know you are crazy.,0.499714
이렇게라도 주목 받는 게 좋아. 애들 앞에서 허세 부려서 좋은 게 아니야. 주목받은 적이 없으니까...,It's good to get attention like this. It's not good to be bluffing in front of the kids. I have never been noticed ...,0.683103
... 병신 새끼... 왜 그렇게 남 신경 쓰냐?,... asshole ... Why do you care so much?,0.424876
그러게... 넌?,So ... you?,0.387591
난 안 그래..,I'm not ...,0.639947
잘났다. 새끼야.,Great Baby.,0.538714
없어질 거에 너무 목 매달지마...,Don't be so hungry that it will disappear ...,0.631993
"그래도... 다 없어진다고 해도... 나한테는 너가 있잖아. 내 마음 알잖아, 너는...","But ... even if it's all gone ... I have you. You know my heart, you ...",0.507021
지랄한다.,It's damned.,0.601010
중학교 때도 넌 알아줬잖아. 다시 사람들 사이에서 비참해지더라도... 너만 알아주면 돼. 그럼 됐어... 그럼 된 거야...,You knew in middle school. Even if you become miserable among people again ... you only need to know. Then it's done ... then it's done ...,0.599186
...,...,0.000000
...,...,0.000000
"여보세요? 누구세요? 아... 예... 안녕하셨어요. ... 예, 아버님... 희준이 한테 얘기 들었습니다. ... 예... 예... 지금요?  아니요. 괜찮습니다. 알겠습니다.","Hello? Who? Ah ... yes ... good morning. ... Yes, Dad ... Heejun heard this. ... yes ... yes ... now? no. Fine. Okay.",0.454900
왜 보자고 한 거야?,Why did you ask?,0.437699
...,...,0.000000
어?,uh?,0.750000
꼭 그딴 식으로 물어야 겠냐?,Should I ask that way?,0.504241
...,...,0.000000
왜 불렀겠냐? 어?,Why would you call it? uh?,0.720875
희준이 얘기야?,Is Heejun talking?,0.535236
...,...,0.000000
둘 사이에 무슨 일 있었던 거야?,What happened between the two?,0.571859
너가 세정 이한테 정신 팔려있으니까 모르지...,I don't know because you're being sold to Jung-soo ...,0.544907
그러니까 얘기 해보라는 거 아니야?,So you're not asking me to talk?,0.552024
...,...,0.000000
세정이 많이 좋아하냐?,Do you like cleaning a lot?,0.628399
응?,Huh?,0.592923
세정이 많이 좋아하냐고?,Do you like cleaning a lot?,0.596152
갑자기 그건 왜?,Why is that suddenly?,0.680515
얘기해봐...,Tell me ...,0.518059
"미친 놈 물을 걸 물어, 새끼야. 희준이 얘기 하려고 불러놓고는 왠 헛소리야?","I'm going to ask you for a bit of water, bastard. Why is it bullshit when Heejun calls it up to talk?",0.619177
... 대답 해봐...,... answer me ...,0.544456
... 왜 갑자기 이래?,... Why is this sudden?,0.729360
세정이 많이 좋아해?,Do you like cleaning a lot?,0.611822
어... 좋아한다. 됐냐?,Uh ... I like it. Is it okay?,0.615280
... ,... ,0.000000
그건 난데없이 왜 물어? 미친 새끼야!,Why is it nowhere to ask? Crazy bastard!,0.589661
