Original(Korean),Basic Translation(google trans),comp1 score,comp2 score,comp3 score
"달랑 이름 하나로 시작했어요. 아직 찾은 건 아니지만, 그래도 많이 온 거잖아요. ","It started with one name. I haven't found it yet, but it's still a lot.",0.581326,0.606843,0.820182
"알았어요. 알았으니까, 나중에 전화로... ","I see. Okay, later on the phone...",0.494101,0.661898,0.847468
"전화해도 안 받으면서! 저요, 이대로 포기 못 합니다! ","You don't answer the phone! Me, I can't give up like this!",0.527137,0.592834,0.769780
이봐요! 여기 제 일터예요. ,Hey! This is my workplace.,0.457144,0.538890,0.729172
겁나는 건 이해하지만 일단 시작한 거 끝까지 가봐야죠. ,"I understand it's scary, but I have to go from the beginning to the end.",0.637631,0.614233,0.747372
나 진짜... 어이가 없어서... 뭐 이런...,I'm really... outrageous... well...,0.575774,0.659652,0.791832
"저 이래 뵈도 인맥도 넓고... 괜찮습니다. 지우씨, 실망시키지 않을 자신 있어요. 기다릴게요. 연락주세요. ","Since then, I have a wide range of connections and... I'm fine. Jiwoo, I'm confident you won't be disappointed. I'll wait. Please contact.",0.699300,0.669414,0.768200
"그래, 재하야- 오랜만이다. ","Yes, haha- It's been a long time.",0.691655,0.691655,0.725185
"그때 경찰서에서 보고 진짜 반가웠는데. 근데, 재하 너, 그때 국정원 다닌다고... ","I was so glad to see you at the police station. But, Jae-ha, you're going to NIS then...",0.544543,0.621100,0.817082
"미안하다, 재하야. 식약청도 좋지. 근데 국정원에 아는 사람...  여보세요? ","I'm sorry, Jaeha. The KFDA is also good. But who knows at the National Intelligence Service... Hello?",0.599119,0.625044,0.743022
들지. ,Lift.,0.660263,0.818197,0.564148
네? 네...,Yeah? Yeah...,1.000000,1.000000,0.843826
"잘 좀 부탁하네. 자네도 장차 딸 키워보면 알겠지만, ","I'm begging you. You may know if you have a daughter in the future,",0.440213,0.538873,0.821801
아 저는... ,Ah I...,0.448251,0.747450,0.774605
왜 술 안 하나?,Why not drink?,0.554161,0.603206,0.764304
"아니, 뭐 그렇다기 보단... 건강에 별로 이로울 게 없어서... ","No, rather than that... Because there's not much to do with health...",0.554601,0.622572,0.763837
"그래, 건강 생각 하면 안 마시는 게 낫지. ","Yes, if you think about your health, you shouldn't drink it.",0.717426,0.717426,0.744364
전 별로... 땀나는 거 싫지 말입니다. ,I don't like... I don't like sweating.,0.583405,0.703282,0.838959
그럼 뭘로 건강은 챙기나?,So what do you take care of?,0.440239,0.545343,0.814056
주로 비타민을 먹습니다. ,Mainly eat vitamins.,0.456379,0.656718,0.776277
허험. 힘들지? 내가 퇴임이 얼마 남질 않아서 말이야. ,Heoheom. Are you tired? I haven't had much time left.,0.604332,0.575898,0.779865
네? 네. 좀 여리십니다. ,Yeah? Yes. It's kind of open.,0.657126,0.657126,0.685344
"엄마 없이 커서 그러나, 어릴 때부터 소심한 데가 있어요. ","Growing up without a mother, however, there is something timid since childhood.",0.600046,0.617705,0.691160
네. 참 소...심... 하시지 말입니다. ,Yes. It's really...Sim... not.,0.536596,0.625338,0.815892
그래서 말인데. 이거 받게.,That's why. Get this.,0.561962,0.734205,0.797865
이게 뭡니까? ,What is this?,0.394371,0.532580,0.751247
지혜가 찾았는데 인도 다녔을 때 기록했던 건 가봐. 일기장은 아니고 다이어린데. ,"Wisdom finds it, but I guess what I wrote when I was in India. It's not a diary, it's a diary.",0.609312,0.634532,0.812240
감사합니다. 아버님. 아니 대령님. 감사합니다. ,Thank you. father. No Colonel. Thank you.,0.471887,0.564933,0.830166
"그러니까 지우가 포기하고 싶어 해도 지치지 말고, 자꾸 극장으로도 찾아가고. ","So if Jiwoo wants to give up, don't get tired and keep going to the theater.",0.517652,0.601591,0.826183
네! 알겠습니다! ,Yeah! Okay!,0.515999,0.646545,0.844107
근데 자네는 연시가... ,But you have a new year...,0.572663,0.640753,0.764290
네?,Yeah?,1.000000,1.000000,0.843826
아닐세. 밥이나 먹게. ,Nope. Eat some rice.,0.493660,0.547593,0.820669
00 인도 델리 도착 ,"00 Arrival in Delhi, India",0.711453,0.730118,0.742312
남들은 모르는 습관 있어요? 저는 잘 때 음악을 켜두는 습관이 있거든요. ,Are there any habits that others do not know? I have a habit of turning on music when I sleep.,0.625758,0.648164,0.759913
음... 저는 스텐드 끄고 열 세면 자요. 그리고 잠들면 누가 업어 가도 몰라요. ,"Um... I sleep when I turn off the stand. And when I fall asleep, I don't know who goes by.",0.573678,0.626735,0.782106
제가 어떻게요. ,How am I.,0.418755,0.585369,0.762879
써-! ,Write-!,0.489898,0.692131,0.675363
"사막이라 여기 맥주, 얼마나 독한데.  샨디에요.","It's desert, so beer here, how hard. It's Shandy.",0.535308,0.633463,0.785654
달콤하다...,so sweet...,0.375583,0.564135,0.793433
전 소파에서 잘 게요.,I'll sleep on the sofa.,0.623408,0.633895,0.752979
앉아서 자면 아침에 다리 아프지 않아요?,Doesn't your leg hurt in the morning when you sit and sleep?,0.531506,0.594439,0.780320
괜찮아요.,It's okay.,0.422558,0.595460,0.768564
저기요. 한국엔 언제 돌아가요?,excuse me. When are you going back to Korea?,0.522992,0.595072,0.771264
모레요.,More.,0.418461,0.640887,0.736524
그럼 내일은 델리로 가야하는구나.,Then I have to go to Delhi tomorrow.,0.609069,0.584601,0.797220
그렇죠.,right.,0.472997,0.529034,0.779284
"아, 그렇구나. ","Oh, I see.",0.525245,0.643926,0.793902
여기서 한국으로 바로 가는 비행기는 없죠?,Isn't there a flight to Korea right here?,0.505887,0.625237,0.817026
그렇죠. 공항이 없으니까.,right. There is no airport.,0.404033,0.556539,0.785410
"아, 그렇구나.  ","Oh, I see.",0.525245,0.643926,0.793902
아니라니까!! ,No!!,0.133772,0.603006,0.856925
"뭐야, 이거... ",what is this...,0.650465,0.650465,0.743231
"돌겠네, 진짜...  조감독! 왜는 무슨... ","I'll turn, really... assistant director! Why what...",0.491929,0.594865,0.797220
"뭐야, 당장 튀어오라니까 왜 무전질이야.","What's going on, why don't you jump out now?",0.440298,0.583073,0.795877
남자친구 분 오셨는데요. ,Your boyfriend is here.,0.420666,0.640062,0.810410
또 왜요?,Why again?,0.441416,0.441416,0.623547
지난번엔 당황스러우셨죠? ,"You were embarrassed last time, right?",0.468955,0.534512,0.790588
네? ,Yeah?,1.000000,1.000000,0.843826
지우씨 입장은 생각 못하고 제가 너무 마음이 급해서... 이제부턴 조심하겠습니다. ,"I can't think of Jiwoo's position, and I'm so in a hurry... I'll be careful from now on.",0.526085,0.573226,0.803742
뭐... 그래주시면 좋지만... ,Well... it would be nice if you could...,0.614914,0.591904,0.787291
감독니임~ 채리 땜에 프레스 회견장 장소 바뀌었대요. 스위트 연습실로 오세요.,Director Niim~ The place of the press conference has changed due to Chae Lee. Come to the suite practice room.,0.625814,0.591659,0.746000
야!!  미치겠네...,Hey!! driving me crazy...,0.458160,0.625630,0.766223
그럼... 찾는 대로 연락드리겠습니다. ,Then... I will contact you as soon as I find it.,0.672783,0.707526,0.764129
저기요...,excuse me...,0.625981,0.606192,0.734770
?,?,1.000000,1.000000,1.000000
사무실 가시죠? 약수동. ,Are you going to the office? Yaksu-dong.,0.584437,0.663142,0.773064
"예, 그런데요?","Yes, by the way?",0.588258,0.626525,0.670331
"서면 어떡해요, 밟아야지! ","What should I do in writing, I have to step on it!",0.457526,0.679227,0.785686
신호가 그렇잖아요.,That's the signal.,0.629353,0.670169,0.730921
그러니까 밟았어야죠! ,So you should have stepped on it!,0.602822,0.602822,0.737430
어디 배달 갑니까? 거 참... 이런 분이 어떻게 인도에 갈 생각을 하셨어요?,Where does the delivery go? It's really... How did this person think about going to India?,0.648273,0.636800,0.741839
네?,Yeah?,1.000000,1.000000,0.843826
"그렇잖아요. 뭐, 마음의 평화, 그런 거 찾는 사람들이 가는 곳 아닌가. ","That's right. Well, peace of mind, isn't that where people looking for it go.",0.564988,0.663176,0.802586
사진을 하나 봤어요.,I saw a picture.,0.462662,0.517032,0.821258
안 가요? ,I'm not going?,0.523433,0.510704,0.839572
저희 스위트 멤버들도 제가 뮤지컬 하는 거 너무 너무 부러워해요. ,Our sweet members are so envious of me doing musicals.,0.557733,0.579142,0.812714
"말은 이렇게 해도, 감각을 타고 난 친구죠. 무대 경험도 많고...... ","Even if you say this, you're a friend with a sense. Lots of stage experience...",0.597421,0.645339,0.747116
왜 여기 계세요?,Why are you here?,0.447051,0.584360,0.780070
"저 사람들이 뭐, 나 보러 왔게?",What did those people come to see me?,0.543618,0.571189,0.747654
"커피, 드실래요?",Would you like some coffee?,0.647476,0.626270,0.699304
죄송해요. 라떼가 아니라서.,I'm sorry. It's not latte.,0.569723,0.653523,0.814057
"됐어. 먹다 버리지, 뭐.  자기, 애인 생겼다며?","done. Throw it away, well. Honey, you got a lover?",0.526105,0.590529,0.804938
네?! 누가 그래요? 연출님이 그래요? 조명감독님? 세트팀... 우형이 이 새끼!!,"Yeah?! Who is it? Director is like that? Lighting director? Set team... Woohyung, this bitch!!",0.622283,0.670724,0.809253
다- ,All-,0.576393,0.576393,0.733395
"애인 아니에요. 그냥, 일 때문에 만난 사람이에요.",I'm not a lover. It's just someone I met for work.,0.646840,0.601071,0.743115
"그러다 사귀고 그러는 거지 뭐, 남녀사이 별 거 있어?","Then you go out and do it. What, is there anything between men and women?",0.632571,0.688681,0.764844
아니라니까요! 그 사람하고는 절대! 절대! 아닙니다.,No! Never with that person! never! no.,0.319524,0.585541,0.834854
......!,......!,1.000000,1.000000,1.000000
두고 가셨길래...,I thought you left it...,0.632649,0.700419,0.751402
저기요! ,excuse me!,0.625981,0.606192,0.734770
"잘 마셨어.  근데, 맛없다. ",Good drink. But it's not good.,0.651552,0.697322,0.747340
한기준씨~ 한기준씨~ ,Mr. Han Joon~ Mr. Han Joon~,0.587310,0.587577,0.758881
야- 한기준!! ,Hey- Han Critic!!,0.622362,0.611228,0.836207
!! ,!! ,1.000000,1.000000,1.000000
아직? ,yet?,0.567981,0.691886,0.708262
...... ,...... ,1.000000,1.000000,1.000000
"그 여자 말야... 어때?  궁금해... 솔직히 말하면 말야, ","The woman... how are you? I'm curious... to be honest,",0.463045,0.611224,0.816313
퍽이나. ,Puck.,0.470473,0.571287,0.670903
"키야- 내 생각엔 말야, 인도 같은 여자일 것 같아. ",Kiya- I think it's a woman like India.,0.562911,0.692927,0.825381
저 남자 누구야?,Who is that man?,0.454018,0.485572,0.783287
안 오실 줄 알았더니...,I thought I wasn't coming...,0.594881,0.663788,0.734632
"오래 알던 선배님인데, 뭐 하나 꼬투리 잡히면 계속 놀리셔서... ","I've been a senior for a long time, but if I get a pod, I keep making fun...",0.568270,0.609508,0.770110
"그 말, 이제부터 적극 협조하겠다는 걸로 알겠습니다. ","With that said, I understand from now on that I will actively cooperate.",0.605991,0.627919,0.751796
이 사람들을 전부 다? 저기... 사진 찍어다 주시면...,All these people? Hey... if you take a picture...,0.536120,0.588192,0.827505
안 되죠. 십 년이면 인상 완전 변합니다. ,"No. In 10 years, the impression will change completely.",0.593600,0.624099,0.775909
그렇다고 제가 일일이 따라다녀요? 하는 일 관두구? ,Does that mean I'm following each one? What do you do?,0.487228,0.623749,0.825492
공연 올라갔으니까 월요일엔 쉬잖아요. ,"Because it went up to the show, it's a break on Monday.",0.544401,0.579390,0.771318
그래도 여기까지 찾아왔잖아요. 시작이 반 아닌가? ,"You've been here, though. Isn't the start half?",0.398983,0.573192,0.823800
박 실장님... 어이- 박 실장! ,Chief Park... Hey- Chief Park!,0.455209,0.580244,0.826538
나? ,I?,0.565685,0.600000,0.388505
"아니 그래서, 협조 한다는 겁니까, 안 한다는 겁니까?","No So, you mean cooperating or not?",0.388753,0.512239,0.866089
"한다구요, 해! 해! ","Do it, do it! year!",0.441313,0.562667,0.720672
"그 사람, 내가 못 알아보면 어쩌죠? ",What if he doesn't recognize me?,0.424073,0.610305,0.774732
그 사람이 먼저 알아보면 되죠. ,The person can find out first.,0.548764,0.566811,0.772930
... 혹시?,... Perhaps?,0.641420,0.726717,0.656134
?? ,?? ,1.000000,1.000000,1.000000
세상에... 내가 널 얼마나... ,God... how much I am...,0.448652,0.564828,0.802126
누구세요? 왜 이래요?,Who? Why is this like this?,0.621812,0.621812,0.713726
오빠~!! ,Brother~!!,0.300151,0.588624,0.724742
"지금의 날 보고, 실망할 수도 있고. ",You may be disappointed to see me now.,0.556091,0.546659,0.804052
가슴은 더... 키워야겠죠?,More breasts... should I grow?,0.547737,0.632649,0.766312
"아니면, 내가 그 사람한테 실망하면 어떡해요. ",Or what if I'm disappointed with him.,0.476884,0.556428,0.850419
종욱씨 왔어? ,Jongwook is here?,0.714553,0.714553,0.807378
새로 온 거여? ,Are you new?,0.353718,0.370002,0.789498
왜 이렇게 늦었어요? 잘못하면 배 놓치겠어요.,"Why are you so late? If you do something wrong, you will miss the boat.",0.588967,0.625755,0.724198
"알죠? 공연 시작되고 나서, 하루도 못 쉬었어요. ","You know? After the show started, I couldn't take a day off.",0.542905,0.565284,0.775788
"아니, 지금 어디 꽃구경 갑니까?  에이- 거, 흘리겠네. ","No, where do you go to see the flowers now? A- yeah, I'll spill.",0.466331,0.656786,0.784718
기다리느라 밥도 못 먹을 거 같아서... ,I can’t even eat rice while waiting...,0.511521,0.632736,0.816224
호두과자 안 먹습니다. ,I don't eat walnut sweets.,0.489571,0.570378,0.823157
에이- 거. 혼자 먹기 좀 그렇잖아요. ,A- thing. It's kind of like eating alone.,0.638678,0.657652,0.760881
그럼 안 드시면 되겠네. ,Then you don't have to.,0.587501,0.644046,0.822595
"아, 거! 흘리지 좀 말아요! ","Oh, yeah! Don't spill it!",0.536361,0.671342,0.782409
마지막 배 떠난 거예요? 어떡해... ,Did you leave the last boat? what can I do...,0.648687,0.648652,0.746833
네?,Yeah?,1.000000,1.000000,0.843826
일부러 그랬어. 일부러... 남자들 다 똑같다더니...,I did it on purpose. On purpose... all the men are the same...,0.543083,0.607384,0.744121
아가씨~ 표 받아요.,Lady~ Take the ticket.,0.642522,0.642522,0.736205
네? 네... ,Yeah? Yeah...,1.000000,1.000000,0.843826
원래 주인공은 등장이 늦잖아요. ,"Originally, the main character is late.",0.638844,0.677045,0.762665
끝까지 안 나오면요?,What if it doesn't last?,0.577788,0.578385,0.710086
지우씨 같음 어떡할래요? 지우씨 공연에서 주인공이 안 나오면?,What do you think about Jiwoosi? What if the main character doesn't appear in Jiwoo's performance?,0.522002,0.619657,0.757501
그럴 일 절대 없죠! ,It never happens!,0.596537,0.678149,0.777289
잘 아네요. ,I know well.,0.474564,0.552646,0.713824
왜요? ,why?,0.548993,0.585731,0.593658
"내가 갔다 올까요? 아니, 우리 그냥 가요. ","Will I go? No, we just go.",0.433698,0.591182,0.860006
괜찮아요.  꼭 해피엔딩이라고는 안 했잖아요. ,It's okay. You didn't necessarily say happy ending.,0.606120,0.659047,0.795050
휴...,Phew...,0.866667,0.866667,0.947942
얼른 타요. 한 군데만 더 가고 마무리 합시다. ,Take it quickly. Let's go one more place and finish.,0.567424,0.667845,0.789012
오늘은 여기까지 할래요. ,I'm going to do it today.,0.459413,0.589801,0.823569
가까운 데라...  ,It's near...,0.337729,0.646734,0.858436
...가요. 데려다 줄게요.  ,...Go. I'll take you.,0.529536,0.685506,0.869217
먼저 가요. ,Let's go first.,0.545312,0.600043,0.731211
지우씨는요?	,What is Jiwoo?,0.474606,0.441813,0.723112
그냥 어디 좀 들렸다 가려구요. ,I just want to go somewhere.,0.443731,0.583971,0.807265
어디? 술집? 음주가무 나 엄청 싫어해요.  나는 같이 안 갑니다!,where? bar? I really hate drinking. I'm not going together!,0.436475,0.660206,0.818611
오늘은 나도 혼자 있고 싶어요. ,I want to be alone today.,0.533105,0.622541,0.808703
아유-정말!!,Ah-really!!,0.374954,0.685966,0.734656
"드리블로 치고 들어가야지. 아휴- 지랄을 해라, 지랄을- ","I have to dribble. Ah- do it, do it, do it-",0.420036,0.588533,0.876309
지우씨... 제발 좀 가요... ,Jiwoo... please go...,0.454377,0.628896,0.829710
가긴 어딜! 경기도 안 끝났는데!! ,Where are you going? The game is not over!!,0.505023,0.572908,0.767982
안 끝나긴-! 2002년 월드컵이잖아! 쫌 있음 안정환이 골 하나 넣구! ,"It's not over-! It's the 2002 World Cup! Yes, Ahn Jung-hwan scores a goal!",0.546949,0.602435,0.853637
"골! 골!! 어뜩해-!!  봤어요? 봤어? 안정환, 덩크슛! ","goal! goal!! What a hell-!! saw? saw? Ahn Jung-hwan, Dunk Shot!",0.591039,0.677050,0.798818
그건 농구고! ,That's basketball!,0.587494,0.664034,0.683360
나 눈물 날라 그래. 너무 좋아. 너무 좋아!! ,I'm crying. So good So good!!,0.486973,0.540852,0.841616
"미친년, 진짜.....","Crazy bitch, really...",0.569466,0.653610,0.717121
"자네 뭐 하는 사람인가? 술 안 마신다더니, 항상 일을 이런 식으로 하나？ ",What are you doing? He doesn't drink and he always does things like this?,0.540089,0.644893,0.793067
그게... 아니지... 말입니다... 따님께서 성격이 뭐랄까...,That's not... I mean... what is your daughter's personality...,0.601429,0.608230,0.804381
이 사람이 김종욱이야? ,Is this person Jongwook Kim?,0.714185,0.699491,0.779816
"네? 아니, 저는...","Yeah? No, I...",0.476243,0.646863,0.806228
"누구 보고 김종욱이래?! 야, 서지혜 너, 미쳤어?","Who are you looking at? Hey, Seo Ji-hye, are you crazy?",0.568398,0.597504,0.812833
"야, 야! 언니야, 쫌! ","Hey, hey! Sister, yum!",0.523623,0.618858,0.731702
"종욱씨, 저 사람 아냐! 저런 사람 아냐! 함부로 갖다 대지 말라구!","Jongwook, it's not him! Not that person! Don't mess it up!",0.525476,0.648566,0.826451
!! ,!! ,1.000000,1.000000,1.000000
후... ,after...,0.336861,0.514590,0.696500
참- 보기 좋다. ,Really good.,0.436872,0.550560,0.828713
아빠.....,Dad.....,0.484082,0.484082,0.688136
"서른 넘어 다 늦게 첫사랑 찾는다고 난리더니, ","After thirty, I was late looking for my first love,",0.552874,0.645901,0.760085
뭔 소리야. 누가 걔랑 한 대? ,What are you talking about? Who is with him?,0.535934,0.537635,0.733871
난 나쁘지 않던데.	,I wasn't bad.,0.393177,0.577463,0.811856
"뭐, 임마?! 어디가? 아빠랑은 완전 딴 판이잖아. 남자가 남자다워야지. ","What, dude?! Where? It's a completely different version from Dad. The man must be man.",0.560256,0.578364,0.747720
"언니 들춰 업고 온 거 보면, 나름 책임감도 있구. ","If you see your sister come up, you have a responsibility.",0.674565,0.604519,0.753625
들춰 업긴 개뿔. 질질 끌고 왔지. 내 딸 가지고 동네 골목 다 쓸었어. ,Excitement. I dragged it. I wiped out alleys in the neighborhood with my daughter.,0.560339,0.643669,0.812664
귀엽잖아. 언니한테 그 정도면 괜찮아. 뭘 더 바래. ,It's cute. That's okay for my sister. I want more.,0.534466,0.643361,0.809146
야. 나도 인생 있다. ,Hey. I have life too.,0.485669,0.579267,0.727773
"언니는 그런 말 할 자격 없어. 그 남자, 어제 완전 상처 받았을 걸. ","My sister doesn't deserve to say that. That man, you must have been hurt yesterday.",0.596023,0.637090,0.761945
내가 뭘?,What am i doing?,0.426307,0.521182,0.754370
진짜 몰라? 언제 정신 차릴래? 내년 추석 때 차릴래?,I really don't know? When will you wake up? Will you prepare for Chuseok next year?,0.565989,0.624070,0.759372
"아, 내가 어쨌기에?","Oh, what did I do?",0.586241,0.657691,0.759716
아 직접 가서 여쭤 보세요. ,Oh go and ask yourself.,0.541257,0.618427,0.811641
왜들 이러냐. 아침부터. ,Why are you doing this? from morning.,0.532300,0.637824,0.734586
한기준이랬나? ,Was it a standard?,0.742106,0.713865,0.755236
얌마. 너 아직 출근시간 남았잖아. ,Yumma. You still have time to go to work.,0.489452,0.579681,0.779820
어디 좀 들렸다가 가려고.,I'm going to stop by somewhere.,0.470922,0.582163,0.745106
"근데 지우야. 잠깐만. 그 친구 말야,  태어난 년시가 어떻게 된대?","But delete it. Wait a minute. The friend, what's the year of birth?",0.521075,0.623724,0.796373
아빠!! ,Dad!!,0.484082,0.484082,0.688136
"사랑을 이루려는 자, 그 심연을 들여다보라. ","Those who seek love, look into the abyss.",0.546194,0.643832,0.810615
... 누가 한 말이에요?,... Who said that?,0.392675,0.569462,0.787507
응?  내가.,Huh? I.,0.442859,0.591253,0.715132
아닌데... 어디서 본 것 같은데... ,No... I think I saw it...,0.483066,0.698948,0.847382
무슨 소리. 내가 1998년에 처녀작으로 썼던...,What sound. I wrote it in 1998 as a virgin...,0.388978,0.695419,0.880050
아직은 사랑을 몰라? ,You don't know love yet?,0.623778,0.647077,0.778860
!!... 알아요?,!!... I know?,0.546648,0.620176,0.692933
"그럼요, 그때 학교에서 친구들이랑 얼마나 돌려봤는데. 세상에... ","Yes, at that time, I played with my friends at school. Oh my gosh...",0.535096,0.628329,0.819943
"응? 아... 그게... 조만간...  그게 말이지, ","Huh? Ah... well... sooner or later... that's it,",0.617921,0.654162,0.784409
웬일이에요? 이렇게 자발적으로... ,What are you doing? So voluntarily...,0.685583,0.660824,0.754936
"어제는, 고마웠...을 거라고들 하더라구요. 저는, 기억이 잘 안 나서... ","Yesterday, they said they would be grateful... I don't remember, so...",0.542856,0.580947,0.814163
저도 잘 기억이 안 나서요. 그냥 아침에 일어나니까 세상에... ,"I can't remember well. Just wake up in the morning, my God...",0.579395,0.576661,0.756383
응? 누나가 처남 입사한다고 사준 그거? ,Huh? Did you buy your sister to join your brother-in-law?,0.580607,0.587569,0.756314
... 처남이요? ,... brother-in-law?,0.500535,0.485939,0.662268
"가내수공업 냄새가 나더라니... 뭐, 아무렴 어때요.","The smell of the domestic water industry was... well, how about it?",0.559018,0.625363,0.758708
웬일로 아량 있게 나오시네요.  잘못한 거 많~은 사람처럼. ,"For some reason, you are coming out generously. Like many people who did something wrong.",0.538456,0.586408,0.724841
그래요. 잘못했어요. 미안하다고 말하려고 왔어요. 근데 참 기준씨 못났다. ,Yes. sorry. I'm here to say sorry. But it was not very good.,0.405517,0.584960,0.846464
"사람 참, 좀 놀린 걸 가지고 정색을 하고 그러냐. 무안하게. ","People, look at what I'm making fun of. I'm sorry.",0.437983,0.642385,0.839591
모처럼 마음에 쏙 드는 여자야... ,She's a woman who likes it.,0.515829,0.617082,0.801251
"하우스 오픈, 공연 15분 전으로 미루겠습니다.  밴 도착했어? ",I'll postpone the house opening 15 minutes before the performance. Has the van arrived?,0.558465,0.579544,0.714765
왔어요!!,came!!,0.282659,0.563418,0.727421
1막 시작하고 채리 등장까지 12분 여유 있다. ,"Beginning with the first act, there is 12 minutes to reach Charley.",0.694256,0.593975,0.753052
걱정 많이 하셨죠?,Did you worry a lot?,0.460531,0.633130,0.802602
벌써 오셨대니? ,Are you already here?,0.557001,0.607179,0.721844
"선배님, 혹시 채리 호흡 짧아지면 선배님께서 좀 받쳐주세요.","Sensei, if Chary's breathing becomes shorter, please support him.",0.543704,0.647743,0.824204
언제는 안 그랬니? ,When did you not?,0.628882,0.667497,0.844783
공연 5분 전입니다. ,Five minutes before the show.,0.483704,0.571156,0.676746
지우씨. 아직 공연 중이죠? ,Jiwoo. Are you still performing?,0.585903,0.582083,0.756922
아까는 제가 좀 실수를 했어요. ,I made a mistake earlier.,0.441862,0.650989,0.857136
메시지가 취소되었습니다. ,The message was canceled.,0.609401,0.660556,0.786225
"방정맞게가 뭐냐? 방정맞게가... 에이, 다시... ","What's wrong? Going well... Aye, again...",0.379477,0.581853,0.857416
"지우씨? 아깐 미안해요, 제가 입이 방정맞아서...  매형...?","Jiwoo? I'm sorry, I'm so mouth-watering... Mae-hyun...?",0.524468,0.594958,0.839630
"월출산 김삿갓이라고, 산장지긴데, 등산가들 사이에서는 꽤 유명하대. ","It's called Wolchulsan Kim Satgat, and it's a mountain hut, but it's quite famous among climbers.",0.619783,0.644060,0.766495
"감이 좀, 오지 않아요? ","A little feeling, doesn't it come?",0.534159,0.553147,0.835462
뭐가요? ,What?,0.334984,0.660588,0.753499
난 오는데... 좀 자세히 읽어 봐요. ,I'm coming... read a little more.,0.507020,0.686133,0.796487
"와, 이건...  최소 1박 2일이다. ","Wow, this is... at least two days and one night.",0.643084,0.688707,0.761539
"월요일 아침 일찍 출발하면, 화요일 새벽에 도착합니다. 정확하게 무박 2일이예요. ","If you leave early Monday morning, you will arrive on Tuesday morning. It's exactly 2 days without sleep.",0.603168,0.582924,0.801055
김종욱 때문에 참 사람 피곤하네. ,Kim Jong-wook is really tired of people.,0.649220,0.619000,0.769665
"어? 지금, 김종욱 욕했다, 그쵸? 피곤하다고 막 짜증냈어, 그 사람한테? ","uh? Now, I swear Kim Jong-wook, right? I was just annoyed that I was tired, to that person?",0.547345,0.618173,0.787244
"잠깐만요, 아줌마, 여기 빈 그릇 하나...","Wait, aunt, here's an empty bowl...",0.419174,0.632146,0.821783
히말라야 가세요?,Are you going to the Himalayas?,0.437382,0.577055,0.724166
"어디, 동네 약수터 가요? ",Where are you going to the local water spring?,0.500899,0.527877,0.789067
"아니, 얼마나 간다고 그런 걸 붙여요. ","No, I'm putting that on how long.",0.451391,0.641133,0.811595
제가 차를 오래 못 타요. 몸이 예민해서. 잠자리만 바뀌어도 잘 못 자고...,I can't drive long. My body is sensitive. I can't sleep well even if I change my sleep...,0.564045,0.614886,0.753939
여행사 직원이었다며? ,You were a travel agent?,0.567860,0.624304,0.738355
여행사 다닌다고 다 여행가나요? 그래도 저 정보자료 하나는 확실했습니다. ,"Do you go to travel agencies? Nonetheless, one of those information sources was clear.",0.540094,0.603004,0.788886
"항공기 예약, 숙박, 환율... 그런 거 말구,  ","Airline reservations, accommodation, exchange rates...",0.604271,0.659917,0.738453
"또, 또... 저 표정 나온다. ","Again, again... that expression comes out.",0.573128,0.588230,0.768874
응?  ,Huh?,0.539445,0.539445,0.476177
"인도 얘기 할 때, 김종욱 얘기 할 때, 눈 이렇게 가늘어져가지고... ","When I talk about India, when I talk about Jongwook Kim, my eyes are narrowed like this...",0.614569,0.654329,0.770439
워낙 멋진 기억이라 생각만 해도 눈이 부셔서...,"I think it's a wonderful memory, so it's dazzling...",0.521850,0.667426,0.790397
훌륭하시네. 그렇게 좋으면 왜 다시 안 만났대?,"That's great. If it's so good, why didn't you meet again?",0.589085,0.648953,0.786806
"만나기로 한 날, 오사카에서 한국으로 오는 트랜스퍼 비행기를 놓쳤어요. ","On the day I decided to meet, I missed the transfer flight from Osaka to Korea.",0.596586,0.624019,0.781090
그 때쯤에 오사카는 그렇게 비 안 오는데... ,"At that time, Osaka didn't rain like that...",0.722276,0.726586,0.759683
"또, 또 가보지도 않곤 인터넷만 보고... ","Again, I haven't been there, I just look at the Internet...",0.583781,0.605549,0.745253
"왜 이래요? 교환 학생으로 살 때, 그 동네 화과자는 내가 다 만들었는데. ","Why is this like this? When I lived as an exchange student, I made all the local confectionery.",0.650011,0.668069,0.738663
호두과자요?,Walnut sweets?,0.528624,0.528624,0.728321
"화,과,자,요!! ","Wow, Wow, Wow, Yo!!",0.590406,0.597018,0.806268
아님 말지 왜 화를 내? 나도 화과자 먹어본 적 있어요. 것도 일본에서. ,Or why not be angry? I've also had Japanese sweets. Also in Japan.,0.517288,0.588570,0.779725
혹시 배고파요?  잠깐만요- 대신 내가... ,Are you hungry? Wait- instead I...,0.475122,0.645676,0.847643
먹을 걸 좀 싸왔는데...  이게...  왜 이렇게... ,I've got some food to eat... This is... Why...,0.504549,0.659502,0.786942
"아, 됐어요!  그냥 앉아요, 배 안 고프니까.","Oh, that's it! Just sit, I'm not hungry.",0.608149,0.652610,0.776208
잠깐만 있어 봐요... 이게... ,Wait a minute... this is...,0.465653,0.662870,0.767472
"뭐, 해요... 좀 도와줘요... ","Well, I... help me...",0.358899,0.570204,0.851116
...,...,1.000000,1.000000,1.000000
지우씨... 지우씨... ,Jiwoo... Jiwoo...,0.454838,0.736825,0.752042
